channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
7.0,-6.0,16.0,3.0,27.0,8.0,32.0,-18.0,16.0,45.0,0.0
28.0,-1.0,24.0,-4.0,20.0,6.0,16.0,-18.0,45.0,69.0,0.0
39.0,22.0,32.0,-8.0,6.0,9.0,2.0,-35.0,30.0,51.0,0.0
29.0,24.0,22.0,0.0,1.0,16.0,-10.0,-42.0,12.0,23.0,0.0
5.0,6.0,35.0,14.0,11.0,22.0,-17.0,-22.0,20.0,8.0,0.0
-9.0,-7.0,44.0,19.0,6.0,37.0,-13.0,1.0,21.0,2.0,0.0
-13.0,-1.0,45.0,18.0,0.0,48.0,-4.0,-1.0,4.0,2.0,0.0
0.0,5.0,42.0,0.0,-4.0,39.0,0.0,-3.0,11.0,-9.0,0.0
7.0,2.0,7.0,-23.0,-12.0,20.0,8.0,-2.0,18.0,-4.0,0.0
9.0,-15.0,-10.0,-37.0,-12.0,19.0,25.0,13.0,5.0,-3.0,0.0
0.0,-36.0,-24.0,-41.0,-10.0,21.0,31.0,21.0,-17.0,-22.0,0.0
10.0,-38.0,-17.0,-23.0,0.0,11.0,22.0,15.0,-31.0,-23.0,0.0
18.0,-8.0,6.0,-5.0,2.0,11.0,10.0,11.0,-59.0,-35.0,0.0
23.0,4.0,28.0,11.0,7.0,14.0,-1.0,3.0,-81.0,-58.0,0.0
12.0,1.0,14.0,-2.0,-3.0,4.0,2.0,-5.0,-57.0,-46.0,0.0
3.0,-8.0,-1.0,-18.0,-21.0,-16.0,4.0,6.0,37.0,20.0,0.0
15.0,-7.0,2.0,-14.0,-14.0,-11.0,6.0,9.0,68.0,40.0,0.0
15.0,-11.0,-6.0,-2.0,-2.0,0.0,12.0,-2.0,22.0,11.0,0.0
2.0,-13.0,-3.0,6.0,6.0,10.0,13.0,-5.0,-1.0,-7.0,0.0
-13.0,-25.0,8.0,7.0,0.0,20.0,-1.0,-11.0,33.0,24.0,0.0
-15.0,-23.0,15.0,17.0,10.0,36.0,1.0,-14.0,26.0,19.0,0.0
-15.0,-9.0,20.0,32.0,20.0,39.0,10.0,-26.0,7.0,-3.0,0.0
-16.0,4.0,41.0,43.0,24.0,41.0,15.0,-32.0,4.0,-14.0,0.0
-14.0,10.0,36.0,48.0,13.0,42.0,21.0,-22.0,11.0,-6.0,0.0
-20.0,3.0,33.0,34.0,2.0,43.0,30.0,-10.0,8.0,-3.0,0.0
-31.0,-3.0,19.0,17.0,-4.0,43.0,37.0,7.0,-1.0,-6.0,0.0
-27.0,-10.0,0.0,1.0,1.0,33.0,38.0,7.0,-6.0,-13.0,0.0
-14.0,-16.0,-18.0,-17.0,-7.0,17.0,30.0,19.0,6.0,-3.0,0.0
-2.0,-2.0,-28.0,-41.0,-22.0,6.0,22.0,15.0,0.0,0.0,0.0
12.0,7.0,-18.0,-47.0,-21.0,-9.0,19.0,2.0,-9.0,-3.0,0.0
9.0,11.0,-20.0,-44.0,-12.0,-15.0,16.0,7.0,0.0,9.0,0.0
2.0,10.0,-18.0,-46.0,-20.0,5.0,9.0,7.0,6.0,18.0,0.0
6.0,6.0,-2.0,-47.0,-15.0,1.0,18.0,8.0,7.0,15.0,0.0
3.0,-2.0,3.0,-38.0,-10.0,1.0,18.0,10.0,7.0,16.0,0.0
1.0,-9.0,8.0,-21.0,3.0,13.0,15.0,7.0,14.0,24.0,0.0
0.0,0.0,4.0,-5.0,8.0,17.0,5.0,-1.0,7.0,15.0,0.0
-4.0,6.0,0.0,3.0,2.0,15.0,-10.0,-6.0,-8.0,-2.0,0.0
-4.0,5.0,3.0,9.0,2.0,18.0,-27.0,-24.0,-25.0,-25.0,0.0
-9.0,-3.0,9.0,9.0,-4.0,28.0,-22.0,-36.0,-27.0,-34.0,0.0
-12.0,-12.0,33.0,9.0,-6.0,19.0,-15.0,-41.0,-21.0,-21.0,0.0
-16.0,-8.0,51.0,28.0,-7.0,7.0,-20.0,-36.0,-21.0,-7.0,0.0
-9.0,7.0,38.0,34.0,-7.0,-12.0,-12.0,-29.0,-15.0,3.0,0.0
13.0,15.0,26.0,22.0,-14.0,-28.0,2.0,-24.0,-10.0,13.0,0.0
18.0,27.0,20.0,7.0,-25.0,-33.0,0.0,-17.0,1.0,13.0,0.0
10.0,23.0,-3.0,2.0,-19.0,-24.0,3.0,-12.0,3.0,8.0,0.0
6.0,14.0,-36.0,5.0,4.0,-24.0,4.0,-14.0,-11.0,13.0,0.0
10.0,3.0,-46.0,9.0,6.0,-26.0,11.0,-15.0,-16.0,32.0,0.0
30.0,0.0,-56.0,-9.0,-10.0,-27.0,10.0,-10.0,7.0,39.0,0.0
28.0,0.0,-57.0,-34.0,-6.0,-28.0,4.0,-8.0,8.0,30.0,0.0
8.0,9.0,-47.0,-32.0,-2.0,-33.0,0.0,-4.0,-10.0,22.0,0.0
7.0,9.0,-32.0,-40.0,1.0,-18.0,2.0,-12.0,-6.0,17.0,0.0
0.0,9.0,-17.0,-45.0,0.0,-10.0,5.0,-19.0,-16.0,11.0,0.0
-5.0,4.0,-18.0,-5.0,5.0,9.0,-3.0,-20.0,-18.0,10.0,0.0
-3.0,1.0,-8.0,36.0,5.0,18.0,-13.0,-19.0,-9.0,8.0,0.0
-3.0,2.0,8.0,41.0,3.0,19.0,-17.0,-27.0,-13.0,11.0,0.0
