channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-82.0,-23.0,36.0,28.0,27.0,6.0,29.0,30.0,-3.0,-106.0,0.0
-92.0,-25.0,12.0,33.0,34.0,22.0,19.0,37.0,-18.0,-196.0,0.0
-78.0,-25.0,24.0,37.0,35.0,37.0,17.0,38.0,-12.0,-175.0,0.0
-54.0,-26.0,22.0,28.0,32.0,37.0,21.0,37.0,-3.0,-134.0,0.0
-42.0,-14.0,4.0,18.0,28.0,29.0,14.0,23.0,-16.0,-84.0,0.0
-35.0,-12.0,13.0,7.0,25.0,23.0,11.0,19.0,-1.0,-38.0,0.0
-17.0,-8.0,4.0,8.0,21.0,17.0,4.0,15.0,12.0,-11.0,0.0
5.0,2.0,3.0,7.0,5.0,13.0,-1.0,13.0,16.0,-9.0,0.0
-11.0,-4.0,0.0,2.0,2.0,20.0,-4.0,14.0,33.0,-15.0,0.0
-43.0,-7.0,17.0,13.0,8.0,31.0,3.0,24.0,27.0,-17.0,0.0
-44.0,4.0,18.0,19.0,9.0,31.0,3.0,16.0,8.0,-26.0,0.0
-36.0,4.0,3.0,0.0,22.0,25.0,-6.0,9.0,0.0,-12.0,0.0
-21.0,6.0,14.0,-1.0,21.0,21.0,-14.0,6.0,2.0,17.0,0.0
-21.0,7.0,11.0,-1.0,17.0,10.0,-14.0,8.0,-12.0,38.0,0.0
-16.0,12.0,12.0,6.0,8.0,0.0,-20.0,14.0,-8.0,49.0,0.0
-4.0,15.0,23.0,13.0,8.0,-5.0,-14.0,9.0,0.0,39.0,0.0
11.0,8.0,25.0,16.0,1.0,-3.0,-3.0,3.0,2.0,33.0,0.0
16.0,-8.0,10.0,3.0,0.0,-3.0,-6.0,-1.0,0.0,32.0,0.0
14.0,-20.0,0.0,-2.0,1.0,-4.0,-8.0,-12.0,-2.0,42.0,0.0
17.0,-21.0,-6.0,-9.0,2.0,-10.0,-11.0,-12.0,0.0,47.0,0.0
24.0,-21.0,-8.0,-18.0,-10.0,-14.0,-8.0,6.0,10.0,46.0,0.0
47.0,-15.0,-11.0,-17.0,-15.0,-15.0,-22.0,7.0,19.0,58.0,0.0
73.0,-5.0,-2.0,-18.0,-14.0,-15.0,-29.0,3.0,33.0,76.0,0.0
69.0,9.0,-4.0,-14.0,-11.0,-20.0,-21.0,11.0,44.0,92.0,0.0
38.0,11.0,-14.0,-24.0,-7.0,-20.0,-18.0,11.0,51.0,124.0,0.0
24.0,4.0,-11.0,-23.0,-4.0,-19.0,-22.0,-1.0,14.0,154.0,0.0
