channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-43.0,11.0,-15.0,-22.0,3.0,-1.0,-13.0,0.0,23.0,-9.0,0.0
-50.0,13.0,-12.0,-21.0,0.0,2.0,-9.0,1.0,17.0,-29.0,0.0
-44.0,15.0,-5.0,-22.0,1.0,15.0,-1.0,-2.0,20.0,-40.0,0.0
-49.0,8.0,-7.0,-23.0,3.0,14.0,0.0,0.0,19.0,-45.0,0.0
-41.0,11.0,-9.0,-18.0,1.0,19.0,-9.0,14.0,6.0,-46.0,0.0
-32.0,28.0,-8.0,-23.0,11.0,11.0,10.0,7.0,8.0,-50.0,0.0
6.0,38.0,-8.0,-33.0,-6.0,4.0,6.0,-5.0,0.0,-22.0,0.0
39.0,29.0,-6.0,-33.0,-19.0,7.0,-11.0,-23.0,6.0,2.0,0.0
19.0,33.0,-7.0,-15.0,-10.0,19.0,5.0,-20.0,10.0,-7.0,0.0
-8.0,32.0,-4.0,5.0,-2.0,5.0,12.0,0.0,8.0,-15.0,0.0
-12.0,26.0,-3.0,13.0,6.0,-10.0,14.0,9.0,3.0,-9.0,0.0
-4.0,34.0,-3.0,7.0,18.0,-2.0,25.0,10.0,21.0,-8.0,0.0
-4.0,23.0,-4.0,-1.0,8.0,-2.0,29.0,7.0,24.0,-12.0,0.0
0.0,0.0,-11.0,-4.0,-6.0,-8.0,15.0,2.0,11.0,-8.0,0.0
13.0,5.0,-10.0,-6.0,0.0,-9.0,10.0,-1.0,10.0,-2.0,0.0
19.0,13.0,-14.0,-4.0,7.0,1.0,26.0,0.0,20.0,-13.0,0.0
18.0,0.0,-29.0,-10.0,12.0,-4.0,10.0,-3.0,19.0,-23.0,0.0
11.0,-4.0,-17.0,-9.0,12.0,-17.0,-1.0,-1.0,6.0,-25.0,0.0
5.0,9.0,-5.0,0.0,5.0,-10.0,9.0,0.0,8.0,-20.0,0.0
6.0,11.0,0.0,3.0,8.0,-3.0,15.0,4.0,9.0,-23.0,0.0
5.0,0.0,-6.0,0.0,12.0,-10.0,9.0,5.0,1.0,-30.0,0.0
-2.0,-15.0,-11.0,0.0,4.0,-3.0,-6.0,8.0,-30.0,-27.0,0.0
-10.0,3.0,3.0,4.0,2.0,5.0,8.0,1.0,-15.0,-29.0,0.0
-10.0,10.0,3.0,9.0,2.0,8.0,0.0,2.0,-1.0,-29.0,0.0
-13.0,0.0,15.0,32.0,4.0,7.0,-20.0,6.0,-19.0,-37.0,0.0
-9.0,-7.0,14.0,32.0,4.0,-2.0,-32.0,8.0,-31.0,-39.0,0.0
-14.0,5.0,8.0,29.0,3.0,-8.0,-12.0,7.0,-9.0,-42.0,0.0
-12.0,13.0,1.0,33.0,11.0,-4.0,-3.0,0.0,-18.0,-46.0,0.0
0.0,5.0,0.0,29.0,13.0,-4.0,-10.0,-5.0,-27.0,-53.0,0.0
4.0,-10.0,-1.0,13.0,0.0,-10.0,-2.0,-13.0,-14.0,-59.0,0.0
-1.0,-16.0,2.0,12.0,0.0,-11.0,26.0,-14.0,0.0,-60.0,0.0
-7.0,-19.0,3.0,9.0,-4.0,-4.0,26.0,-14.0,-8.0,-64.0,0.0
-4.0,-14.0,2.0,6.0,-7.0,8.0,18.0,-7.0,-8.0,-60.0,0.0
-4.0,-12.0,0.0,15.0,-13.0,5.0,19.0,-1.0,12.0,-50.0,0.0
-8.0,-21.0,-1.0,13.0,-6.0,1.0,11.0,-2.0,7.0,-55.0,0.0
6.0,-27.0,-2.0,9.0,-3.0,-5.0,-13.0,-12.0,-5.0,-50.0,0.0
15.0,-34.0,0.0,1.0,-5.0,-10.0,-5.0,-10.0,-13.0,-31.0,0.0
4.0,-26.0,-2.0,0.0,-2.0,-10.0,13.0,-4.0,-8.0,-36.0,0.0
-6.0,-13.0,0.0,20.0,-5.0,-4.0,23.0,12.0,0.0,-41.0,0.0
-20.0,-19.0,0.0,30.0,-13.0,-7.0,9.0,22.0,-10.0,-45.0,0.0
-40.0,-31.0,7.0,12.0,-8.0,-26.0,-23.0,7.0,-50.0,-48.0,0.0
-25.0,-4.0,11.0,-1.0,-10.0,-24.0,-11.0,2.0,-28.0,-27.0,0.0
13.0,14.0,3.0,7.0,-13.0,-8.0,3.0,4.0,-5.0,-4.0,0.0
19.0,12.0,-6.0,-2.0,-5.0,0.0,6.0,-11.0,-4.0,4.0,0.0
44.0,10.0,-8.0,-24.0,-6.0,-8.0,-5.0,-10.0,-7.0,14.0,0.0
58.0,12.0,-3.0,-21.0,0.0,-13.0,0.0,0.0,8.0,18.0,0.0
38.0,5.0,0.0,-23.0,-5.0,-16.0,0.0,4.0,8.0,10.0,0.0
16.0,-7.0,0.0,-12.0,-15.0,-24.0,-12.0,4.0,-12.0,2.0,0.0
2.0,0.0,3.0,-14.0,-3.0,-17.0,5.0,14.0,-4.0,4.0,0.0
-9.0,3.0,8.0,-27.0,-3.0,-11.0,9.0,18.0,0.0,2.0,0.0
-14.0,0.0,5.0,-25.0,-8.0,0.0,-4.0,2.0,-22.0,3.0,0.0
-9.0,-8.0,1.0,-19.0,-14.0,-2.0,-1.0,-9.0,-19.0,5.0,0.0
-2.0,3.0,2.0,-19.0,-5.0,0.0,8.0,-2.0,-6.0,0.0,0.0
5.0,2.0,6.0,-25.0,-9.0,1.0,-4.0,-8.0,0.0,0.0,0.0
8.0,-1.0,0.0,-14.0,-5.0,-3.0,-18.0,-17.0,-16.0,-3.0,0.0
3.0,-7.0,0.0,0.0,12.0,0.0,-15.0,-3.0,-17.0,-10.0,0.0
0.0,-13.0,-8.0,17.0,16.0,16.0,-3.0,-8.0,-21.0,-30.0,0.0
-11.0,-16.0,-14.0,28.0,14.0,24.0,-6.0,-25.0,-27.0,-37.0,0.0
-8.0,-14.0,-2.0,29.0,9.0,31.0,-8.0,-19.0,-31.0,-35.0,0.0
-2.0,-12.0,0.0,24.0,5.0,22.0,0.0,-19.0,-31.0,-36.0,0.0
-4.0,-17.0,-8.0,15.0,3.0,6.0,-12.0,-12.0,-55.0,-44.0,0.0
7.0,-18.0,-15.0,3.0,0.0,-4.0,-33.0,-11.0,-66.0,-10.0,0.0
36.0,-10.0,-4.0,-9.0,-17.0,-4.0,-17.0,-22.0,-18.0,45.0,0.0
54.0,-3.0,-16.0,-10.0,-36.0,-1.0,-13.0,-10.0,10.0,63.0,0.0
45.0,-11.0,-19.0,-8.0,-36.0,-3.0,-18.0,4.0,1.0,54.0,0.0
35.0,-15.0,-13.0,-14.0,-17.0,-8.0,-5.0,16.0,3.0,41.0,0.0
24.0,-30.0,-1.0,-14.0,-3.0,-8.0,-5.0,16.0,8.0,27.0,0.0
19.0,-22.0,4.0,-17.0,-5.0,-14.0,-7.0,-2.0,-12.0,22.0,0.0
24.0,-4.0,7.0,-19.0,-7.0,-23.0,1.0,-14.0,0.0,36.0,0.0
24.0,11.0,13.0,-12.0,-17.0,-24.0,6.0,-12.0,21.0,46.0,0.0
25.0,31.0,12.0,-1.0,-16.0,-29.0,-11.0,-14.0,9.0,43.0,0.0
32.0,18.0,8.0,2.0,-11.0,-34.0,-38.0,-27.0,-17.0,35.0,0.0
38.0,32.0,10.0,13.0,-2.0,-15.0,1.0,-11.0,10.0,26.0,0.0
24.0,33.0,0.0,16.0,0.0,-8.0,9.0,-14.0,9.0,16.0,0.0
14.0,19.0,-7.0,0.0,-2.0,-13.0,0.0,-23.0,-16.0,13.0,0.0
14.0,16.0,-1.0,-18.0,-11.0,-22.0,-6.0,-25.0,-12.0,9.0,0.0
18.0,11.0,-6.0,-10.0,-17.0,-2.0,-13.0,-12.0,-5.0,16.0,0.0
16.0,-7.0,-18.0,2.0,-4.0,0.0,-14.0,-9.0,-7.0,15.0,0.0
1.0,-21.0,-28.0,7.0,0.0,-3.0,1.0,2.0,5.0,12.0,0.0
-13.0,-26.0,-32.0,7.0,8.0,-14.0,2.0,2.0,-11.0,12.0,0.0
-34.0,-45.0,-32.0,-2.0,17.0,-27.0,-20.0,-1.0,-44.0,0.0,0.0
-29.0,-53.0,-36.0,2.0,12.0,-20.0,-33.0,-2.0,-47.0,-2.0,0.0
-27.0,-65.0,-24.0,10.0,3.0,-14.0,-37.0,2.0,-44.0,5.0,0.0
-34.0,-56.0,-16.0,6.0,0.0,-12.0,-29.0,5.0,-43.0,-5.0,0.0
-32.0,-50.0,-15.0,12.0,-3.0,-4.0,-14.0,14.0,-35.0,-22.0,0.0
-32.0,-33.0,-4.0,15.0,11.0,0.0,7.0,16.0,-29.0,-18.0,0.0
-34.0,-4.0,4.0,11.0,12.0,1.0,24.0,19.0,2.0,-20.0,0.0
-33.0,10.0,11.0,4.0,9.0,11.0,21.0,22.0,6.0,-24.0,0.0
-33.0,0.0,16.0,6.0,4.0,4.0,13.0,20.0,0.0,-22.0,0.0
-34.0,4.0,15.0,5.0,-1.0,9.0,10.0,14.0,8.0,-13.0,0.0
-12.0,14.0,12.0,-1.0,-3.0,6.0,7.0,7.0,10.0,-4.0,0.0
18.0,19.0,10.0,-8.0,0.0,-4.0,-9.0,-2.0,4.0,29.0,0.0
45.0,20.0,9.0,3.0,4.0,-11.0,-21.0,-13.0,-4.0,58.0,0.0
46.0,15.0,17.0,12.0,5.0,-7.0,-39.0,-14.0,-30.0,62.0,0.0
25.0,10.0,15.0,14.0,12.0,0.0,-53.0,-7.0,-21.0,59.0,0.0
15.0,8.0,15.0,4.0,12.0,10.0,-35.0,12.0,1.0,45.0,0.0
26.0,19.0,8.0,2.0,12.0,17.0,-35.0,13.0,8.0,17.0,0.0
21.0,27.0,5.0,0.0,13.0,6.0,-43.0,1.0,10.0,18.0,0.0
16.0,9.0,8.0,3.0,14.0,2.0,-49.0,4.0,3.0,24.0,0.0
-26.0,-8.0,3.0,10.0,10.0,7.0,-7.0,21.0,18.0,-5.0,0.0
-44.0,-21.0,2.0,11.0,5.0,12.0,0.0,18.0,8.0,-19.0,1.0
-56.0,-36.0,4.0,-6.0,12.0,0.0,-24.0,6.0,-21.0,-34.0,1.0
-58.0,-56.0,6.0,-23.0,6.0,-30.0,-71.0,-25.0,-72.0,-63.0,1.0
-47.0,-45.0,6.0,-17.0,-2.0,-14.0,-30.0,-13.0,-37.0,-52.0,1.0
-33.0,-15.0,4.0,-6.0,0.0,13.0,22.0,4.0,8.0,-37.0,1.0
-28.0,-4.0,-2.0,1.0,4.0,8.0,29.0,-4.0,15.0,-33.0,1.0
14.0,4.0,-5.0,0.0,2.0,6.0,38.0,-6.0,11.0,-6.0,1.0
29.0,-21.0,-21.0,2.0,3.0,-9.0,7.0,-4.0,0.0,23.0,1.0
8.0,-52.0,-33.0,4.0,-9.0,-16.0,-16.0,3.0,-7.0,33.0,1.0
-18.0,-53.0,-19.0,-4.0,-11.0,-7.0,-1.0,4.0,18.0,16.0,1.0
-44.0,-48.0,-36.0,-15.0,-8.0,-1.0,0.0,-1.0,12.0,-6.0,1.0
-62.0,-27.0,-30.0,-15.0,-3.0,-7.0,4.0,-2.0,6.0,-30.0,1.0
-58.0,-21.0,-28.0,-12.0,-5.0,-12.0,-1.0,-1.0,0.0,-32.0,1.0
-54.0,-36.0,-30.0,-8.0,-12.0,-19.0,-12.0,-11.0,-22.0,-37.0,1.0
-43.0,-31.0,-12.0,-7.0,-11.0,-20.0,-4.0,-26.0,-18.0,-37.0,1.0
-10.0,-21.0,-23.0,-4.0,-15.0,-31.0,0.0,-25.0,-15.0,-27.0,1.0
20.0,-13.0,-15.0,0.0,-10.0,-29.0,5.0,-14.0,-19.0,-14.0,1.0
53.0,-12.0,-9.0,0.0,-5.0,-35.0,0.0,-17.0,-12.0,26.0,1.0
84.0,0.0,-23.0,11.0,-2.0,-32.0,9.0,-20.0,18.0,77.0,0.0
102.0,5.0,-2.0,31.0,6.0,-23.0,24.0,-19.0,26.0,94.0,0.0
79.0,12.0,17.0,27.0,1.0,-23.0,11.0,-19.0,5.0,79.0,0.0
28.0,21.0,26.0,12.0,0.0,-15.0,0.0,-18.0,-9.0,31.0,0.0
22.0,22.0,17.0,12.0,0.0,-12.0,5.0,-15.0,-25.0,11.0,0.0
29.0,30.0,12.0,10.0,-2.0,-7.0,14.0,0.0,-4.0,17.0,0.0
29.0,47.0,19.0,15.0,-13.0,-5.0,9.0,-1.0,3.0,18.0,0.0
11.0,37.0,25.0,10.0,-12.0,11.0,21.0,-3.0,6.0,4.0,0.0
-1.0,10.0,17.0,-12.0,-15.0,-4.0,14.0,-3.0,-23.0,0.0,0.0
11.0,-10.0,11.0,-18.0,-28.0,-24.0,-8.0,-7.0,-38.0,5.0,0.0
29.0,-14.0,4.0,-11.0,-40.0,-33.0,-13.0,-10.0,-44.0,14.0,0.0
23.0,-16.0,-7.0,-1.0,-24.0,-36.0,-9.0,-7.0,-40.0,4.0,0.0
5.0,-24.0,-24.0,0.0,-27.0,-39.0,-22.0,-12.0,-50.0,-11.0,0.0
3.0,-14.0,-11.0,10.0,-26.0,-36.0,-22.0,14.0,-32.0,-8.0,0.0
2.0,-11.0,-9.0,8.0,-19.0,-35.0,-19.0,18.0,-27.0,-13.0,0.0
12.0,-20.0,-23.0,-12.0,-14.0,-33.0,-22.0,10.0,-42.0,-13.0,0.0
10.0,-17.0,-8.0,-14.0,-24.0,-31.0,-19.0,10.0,-53.0,-9.0,0.0
0.0,-8.0,-1.0,-8.0,-21.0,-30.0,-24.0,4.0,-41.0,-1.0,0.0
6.0,-6.0,-16.0,-4.0,-7.0,-16.0,-19.0,-9.0,-21.0,0.0,0.0
5.0,-6.0,-18.0,0.0,-2.0,-1.0,-3.0,-14.0,-12.0,14.0,0.0
4.0,6.0,0.0,-10.0,-4.0,2.0,9.0,-6.0,20.0,15.0,0.0
11.0,26.0,13.0,-6.0,-3.0,14.0,26.0,2.0,67.0,15.0,0.0
22.0,35.0,17.0,5.0,-7.0,10.0,27.0,-7.0,63.0,0.0,0.0
17.0,41.0,27.0,12.0,-13.0,-1.0,10.0,-18.0,27.0,-12.0,0.0
4.0,38.0,27.0,7.0,-10.0,-8.0,6.0,-14.0,-11.0,-20.0,0.0
7.0,45.0,23.0,-11.0,-8.0,4.0,31.0,0.0,9.0,-13.0,0.0
4.0,43.0,15.0,-15.0,1.0,3.0,22.0,4.0,9.0,-11.0,0.0
-3.0,20.0,13.0,-15.0,-1.0,2.0,11.0,-9.0,-6.0,-16.0,0.0
-11.0,1.0,6.0,-20.0,-8.0,0.0,29.0,-8.0,-1.0,-21.0,0.0
-12.0,-14.0,-9.0,-31.0,-17.0,10.0,47.0,-2.0,16.0,-16.0,0.0
-23.0,-24.0,-30.0,-33.0,-7.0,19.0,40.0,0.0,11.0,-21.0,0.0
-30.0,-25.0,-27.0,-26.0,-7.0,29.0,32.0,-4.0,-3.0,-26.0,0.0
-26.0,-3.0,-16.0,-15.0,-4.0,33.0,36.0,14.0,21.0,-9.0,0.0
-14.0,14.0,-22.0,-14.0,-3.0,26.0,24.0,19.0,22.0,4.0,0.0
5.0,25.0,-8.0,-29.0,2.0,15.0,-2.0,13.0,13.0,15.0,0.0
20.0,37.0,7.0,-33.0,6.0,5.0,11.0,8.0,25.0,22.0,0.0
27.0,39.0,16.0,-32.0,5.0,3.0,12.0,8.0,45.0,35.0,0.0
19.0,39.0,18.0,-37.0,17.0,5.0,6.0,8.0,39.0,34.0,0.0
8.0,24.0,16.0,-17.0,21.0,1.0,-7.0,-1.0,14.0,29.0,0.0
-1.0,25.0,13.0,-9.0,16.0,6.0,-3.0,-7.0,26.0,18.0,0.0
-9.0,30.0,18.0,-4.0,20.0,13.0,1.0,-18.0,40.0,10.0,0.0
-9.0,28.0,4.0,-16.0,13.0,20.0,-1.0,-9.0,33.0,1.0,0.0
-10.0,20.0,-18.0,-16.0,-4.0,25.0,7.0,-1.0,31.0,21.0,0.0
-1.0,30.0,-15.0,-22.0,-9.0,17.0,5.0,2.0,34.0,35.0,0.0
8.0,32.0,3.0,-26.0,-8.0,12.0,-4.0,-1.0,21.0,33.0,0.0
14.0,27.0,12.0,-24.0,-14.0,16.0,-14.0,-10.0,-2.0,36.0,0.0
15.0,22.0,15.0,-5.0,-11.0,19.0,-6.0,-13.0,5.0,30.0,0.0
2.0,13.0,14.0,7.0,-12.0,17.0,0.0,-13.0,0.0,22.0,0.0
1.0,-12.0,8.0,3.0,-11.0,11.0,-12.0,-20.0,-15.0,15.0,0.0
