channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
17.0,24.0,46.0,11.0,8.0,-9.0,-11.0,0.0,4.0,47.0,0.0
5.0,15.0,43.0,20.0,10.0,-1.0,-3.0,6.0,1.0,33.0,0.0
0.0,-3.0,36.0,16.0,7.0,2.0,-2.0,5.0,-4.0,22.0,0.0
0.0,-1.0,19.0,5.0,6.0,-6.0,7.0,9.0,9.0,9.0,0.0
10.0,-6.0,16.0,1.0,3.0,-9.0,20.0,2.0,15.0,1.0,0.0
7.0,-2.0,32.0,4.0,13.0,-5.0,21.0,5.0,10.0,0.0,0.0
1.0,2.0,44.0,6.0,12.0,-15.0,25.0,-2.0,-4.0,6.0,0.0
-5.0,-14.0,31.0,0.0,-7.0,-22.0,-3.0,-23.0,-29.0,-12.0,0.0
-8.0,-17.0,35.0,3.0,0.0,-12.0,-14.0,-4.0,-28.0,-24.0,0.0
-14.0,-14.0,43.0,17.0,2.0,3.0,15.0,18.0,0.0,-21.0,0.0
-30.0,-27.0,61.0,17.0,6.0,-5.0,26.0,10.0,9.0,-28.0,0.0
-19.0,-28.0,67.0,13.0,5.0,-10.0,21.0,2.0,10.0,-34.0,0.0
-13.0,-18.0,39.0,8.0,2.0,-9.0,11.0,4.0,14.0,-37.0,0.0
-14.0,-18.0,23.0,0.0,-1.0,-15.0,-5.0,0.0,11.0,-43.0,0.0
-3.0,-26.0,23.0,-12.0,-9.0,-8.0,-4.0,6.0,19.0,-23.0,0.0
32.0,-8.0,15.0,-18.0,-2.0,-4.0,9.0,6.0,25.0,21.0,0.0
66.0,11.0,4.0,-27.0,3.0,-12.0,17.0,5.0,29.0,39.0,0.0
57.0,37.0,22.0,-25.0,-1.0,-20.0,24.0,13.0,29.0,38.0,0.0
50.0,48.0,44.0,-25.0,-2.0,-18.0,34.0,16.0,22.0,35.0,0.0
50.0,38.0,36.0,-4.0,-1.0,-19.0,18.0,7.0,18.0,23.0,0.0
54.0,56.0,56.0,3.0,-2.0,-13.0,11.0,-2.0,22.0,17.0,0.0
61.0,98.0,64.0,1.0,-9.0,-7.0,9.0,1.0,14.0,12.0,0.0
66.0,117.0,57.0,-3.0,-10.0,-8.0,0.0,6.0,3.0,4.0,0.0
74.0,96.0,50.0,-9.0,-12.0,11.0,14.0,3.0,8.0,2.0,0.0
54.0,52.0,31.0,-2.0,-5.0,10.0,16.0,4.0,11.0,-7.0,0.0
18.0,-10.0,1.0,-7.0,-6.0,11.0,17.0,19.0,12.0,0.0,0.0
-11.0,-61.0,-45.0,-28.0,-13.0,11.0,18.0,27.0,16.0,-4.0,0.0
-15.0,-98.0,-55.0,-39.0,-13.0,8.0,15.0,33.0,20.0,-3.0,0.0
-4.0,-94.0,-48.0,-28.0,-12.0,12.0,15.0,25.0,22.0,-4.0,0.0
16.0,-36.0,0.0,-9.0,-8.0,7.0,9.0,13.0,11.0,-11.0,0.0
28.0,3.0,45.0,0.0,-6.0,-6.0,-11.0,2.0,-4.0,-10.0,0.0
35.0,9.0,56.0,8.0,2.0,-3.0,-33.0,2.0,-15.0,0.0,0.0
25.0,-11.0,46.0,-4.0,1.0,-4.0,-47.0,-4.0,-30.0,-14.0,0.0
4.0,-25.0,33.0,0.0,3.0,-7.0,-24.0,5.0,-8.0,-9.0,0.0
-11.0,-26.0,11.0,-7.0,0.0,2.0,4.0,10.0,0.0,-12.0,0.0
-20.0,-39.0,-3.0,-19.0,0.0,13.0,18.0,13.0,-5.0,-20.0,0.0
-30.0,-61.0,-20.0,-21.0,-5.0,11.0,17.0,18.0,-13.0,-28.0,0.0
-37.0,-101.0,-34.0,-31.0,-8.0,1.0,0.0,23.0,-12.0,-35.0,0.0
-46.0,-128.0,-41.0,-26.0,-2.0,-5.0,0.0,19.0,-11.0,-40.0,0.0
-47.0,-116.0,-16.0,-8.0,-3.0,0.0,17.0,7.0,-16.0,-30.0,0.0
-46.0,-88.0,-3.0,12.0,-2.0,-5.0,29.0,-1.0,-14.0,-22.0,0.0
-31.0,-41.0,13.0,7.0,-1.0,-9.0,13.0,-13.0,-11.0,-16.0,0.0
-22.0,35.0,47.0,9.0,-4.0,-6.0,-7.0,-17.0,-19.0,-9.0,0.0
-18.0,96.0,52.0,5.0,-1.0,-4.0,3.0,-4.0,-8.0,-7.0,0.0
-2.0,135.0,49.0,3.0,4.0,0.0,13.0,11.0,9.0,6.0,0.0
16.0,126.0,45.0,21.0,10.0,-3.0,5.0,9.0,1.0,4.0,0.0
23.0,75.0,42.0,30.0,20.0,-14.0,-17.0,-18.0,-14.0,-17.0,0.0
15.0,0.0,-11.0,23.0,19.0,-18.0,-32.0,-23.0,-27.0,-24.0,0.0
-2.0,-73.0,-75.0,21.0,9.0,-9.0,-23.0,1.0,-25.0,-23.0,0.0
-19.0,-81.0,-67.0,23.0,7.0,0.0,-14.0,-7.0,-23.0,-19.0,0.0
-28.0,-39.0,-20.0,30.0,10.0,-1.0,-1.0,-6.0,-20.0,-8.0,0.0
-34.0,-12.0,-8.0,31.0,18.0,-5.0,3.0,5.0,-19.0,-8.0,0.0
-24.0,-3.0,3.0,21.0,24.0,-10.0,4.0,19.0,-3.0,-9.0,0.0
-25.0,2.0,-4.0,5.0,6.0,-3.0,-13.0,20.0,-1.0,-2.0,0.0
-26.0,9.0,1.0,-8.0,-9.0,1.0,-32.0,12.0,-8.0,3.0,0.0
-12.0,2.0,5.0,-5.0,-11.0,6.0,-25.0,19.0,-1.0,3.0,0.0
