channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-104.0,-75.0,-48.0,-37.0,-65.0,-47.0,-34.0,-5.0,-17.0,16.0,0.0
-90.0,-59.0,-28.0,-50.0,-93.0,-63.0,-40.0,-18.0,-35.0,12.0,0.0
-32.0,-9.0,-14.0,-51.0,-101.0,-62.0,-28.0,-18.0,-29.0,16.0,0.0
68.0,49.0,-8.0,-44.0,-98.0,-32.0,-17.0,-6.0,-20.0,8.0,0.0
200.0,89.0,-15.0,-54.0,-87.0,-20.0,-7.0,9.0,-14.0,12.0,0.0
307.0,105.0,-29.0,-72.0,-72.0,-19.0,-6.0,11.0,-6.0,33.0,0.0
364.0,165.0,-39.0,-45.0,-12.0,-16.0,-16.0,7.0,1.0,69.0,0.0
200.0,200.0,-10.0,46.0,112.0,0.0,-36.0,-11.0,-32.0,0.0,0.0
150.0,278.0,41.0,104.0,147.0,36.0,-36.0,-18.0,-48.0,-79.0,0.0
306.0,379.0,105.0,104.0,129.0,62.0,-20.0,-3.0,-30.0,-56.0,0.0
333.0,351.0,137.0,103.0,118.0,66.0,-5.0,15.0,-5.0,-14.0,0.0
230.0,221.0,117.0,80.0,102.0,70.0,5.0,28.0,38.0,25.0,0.0
185.0,191.0,95.0,46.0,58.0,50.0,-16.0,6.0,23.0,24.0,0.0
183.0,140.0,34.0,-2.0,14.0,10.0,-42.0,-28.0,-26.0,-10.0,0.0
94.0,-6.0,-28.0,-57.0,-31.0,-34.0,-76.0,-78.0,-106.0,-96.0,0.0
-50.0,-135.0,-53.0,-80.0,-77.0,-56.0,-92.0,-103.0,-118.0,-82.0,0.0
-112.0,-187.0,-35.0,-98.0,-119.0,-62.0,-75.0,-66.0,-36.0,5.0,0.0
-211.0,-224.0,-54.0,-118.0,-141.0,-68.0,-8.0,8.0,65.0,66.0,0.0
-387.0,-328.0,-99.0,-73.0,-89.0,-32.0,33.0,56.0,87.0,24.0,0.0
-510.0,-451.0,-112.0,6.0,29.0,32.0,49.0,43.0,41.0,-103.0,0.0
-487.0,-446.0,-92.0,43.0,102.0,83.0,55.0,28.0,11.0,-168.0,0.0
-298.0,-332.0,-71.0,19.0,67.0,64.0,44.0,32.0,3.0,-113.0,0.0
-181.0,-248.0,-50.0,31.0,49.0,43.0,34.0,49.0,33.0,-13.0,0.0
-79.0,-156.0,-2.0,54.0,56.0,32.0,11.0,35.0,33.0,7.0,0.0
-35.0,-61.0,32.0,58.0,64.0,50.0,4.0,25.0,26.0,-9.0,0.0
-59.0,-19.0,46.0,43.0,67.0,54.0,7.0,38.0,32.0,-30.0,0.0
-88.0,-1.0,48.0,50.0,66.0,53.0,21.0,50.0,59.0,-15.0,0.0
-58.0,10.0,46.0,56.0,64.0,57.0,25.0,50.0,86.0,7.0,0.0
52.0,78.0,41.0,23.0,38.0,42.0,18.0,22.0,71.0,10.0,0.0
161.0,143.0,19.0,3.0,17.0,11.0,-20.0,-11.0,15.0,9.0,0.0
153.0,109.0,-9.0,-3.0,15.0,-5.0,-31.0,-14.0,1.0,37.0,0.0
41.0,-15.0,-39.0,-11.0,14.0,-14.0,41.0,10.0,77.0,70.0,0.0
-93.0,-80.0,-8.0,-5.0,7.0,-25.0,99.0,8.0,121.0,30.0,0.0
-200.0,-111.0,-7.0,-23.0,-17.0,-35.0,19.0,-7.0,39.0,-19.0,0.0
-216.0,-119.0,-25.0,-38.0,-48.0,-46.0,-3.0,-12.0,-8.0,-60.0,0.0
-196.0,-116.0,-24.0,-42.0,-63.0,-56.0,-23.0,-39.0,-36.0,-83.0,0.0
-147.0,-110.0,-18.0,-43.0,-57.0,-44.0,-31.0,-47.0,-30.0,-71.0,0.0
-99.0,-86.0,-22.0,-36.0,-49.0,-32.0,-21.0,-35.0,-18.0,-47.0,0.0
-66.0,-44.0,-13.0,-18.0,-47.0,-24.0,-9.0,-33.0,-4.0,-25.0,0.0
-27.0,-7.0,2.0,-1.0,-40.0,-2.0,2.0,-30.0,6.0,9.0,0.0
34.0,39.0,28.0,7.0,-41.0,19.0,11.0,-21.0,14.0,30.0,0.0
76.0,71.0,49.0,23.0,-12.0,50.0,17.0,-9.0,21.0,41.0,0.0
113.0,99.0,49.0,36.0,-5.0,60.0,9.0,-4.0,25.0,72.0,0.0
146.0,117.0,46.0,27.0,-17.0,51.0,6.0,13.0,29.0,78.0,0.0
148.0,98.0,42.0,9.0,-39.0,46.0,12.0,31.0,48.0,66.0,0.0
125.0,77.0,40.0,11.0,-32.0,45.0,12.0,32.0,60.0,69.0,0.0
78.0,45.0,24.0,45.0,35.0,44.0,9.0,18.0,45.0,67.0,0.0
31.0,16.0,15.0,63.0,51.0,34.0,15.0,-4.0,36.0,53.0,0.0
-19.0,17.0,13.0,40.0,-2.0,10.0,-24.0,-28.0,-8.0,3.0,0.0
-63.0,7.0,-7.0,20.0,-6.0,-25.0,-48.0,-43.0,-27.0,-38.0,0.0
-59.0,0.0,-44.0,-6.0,0.0,-63.0,-54.0,-60.0,-47.0,-48.0,0.0
-64.0,-13.0,-57.0,-26.0,-34.0,-78.0,-44.0,-67.0,-59.0,-77.0,0.0
-82.0,9.0,-26.0,-30.0,-40.0,-74.0,-43.0,-78.0,-68.0,-89.0,0.0
-70.0,31.0,-2.0,-21.0,-35.0,-61.0,-30.0,-82.0,-71.0,-80.0,0.0
-17.0,55.0,18.0,-20.0,-56.0,-66.0,-26.0,-74.0,-61.0,-64.0,0.0
30.0,75.0,13.0,-22.0,-63.0,-65.0,-24.0,-49.0,-46.0,-46.0,0.0
70.0,76.0,-14.0,-21.0,-39.0,-35.0,-4.0,-15.0,-1.0,10.0,0.0
97.0,78.0,-23.0,4.0,-8.0,2.0,6.0,0.0,14.0,39.0,0.0
92.0,86.0,31.0,36.0,23.0,18.0,12.0,9.0,17.0,36.0,0.0
80.0,73.0,46.0,49.0,46.0,39.0,37.0,37.0,40.0,53.0,0.0
49.0,13.0,20.0,51.0,41.0,63.0,56.0,61.0,81.0,108.0,0.0
13.0,-28.0,5.0,59.0,45.0,76.0,48.0,51.0,73.0,115.0,0.0
18.0,4.0,13.0,52.0,38.0,50.0,24.0,20.0,30.0,87.0,0.0
11.0,29.0,0.0,36.0,22.0,16.0,14.0,-6.0,5.0,48.0,0.0
3.0,38.0,-25.0,4.0,-15.0,-18.0,-13.0,-24.0,-11.0,28.0,0.0
-6.0,41.0,-30.0,-16.0,-36.0,-44.0,-21.0,-41.0,-32.0,-4.0,0.0
-21.0,27.0,-22.0,-40.0,-43.0,-57.0,-10.0,-48.0,-47.0,-24.0,0.0
-56.0,1.0,-20.0,-53.0,-48.0,-68.0,8.0,-41.0,-41.0,-29.0,0.0
-116.0,-40.0,-46.0,-54.0,-45.0,-66.0,14.0,-39.0,-59.0,-57.0,0.0
-155.0,-72.0,-48.0,-53.0,-34.0,-60.0,25.0,-38.0,-62.0,-78.0,0.0
-108.0,-58.0,-34.0,-57.0,-31.0,-49.0,23.0,-36.0,-45.0,-56.0,0.0
-24.0,-19.0,-14.0,-50.0,-22.0,-38.0,18.0,-32.0,-23.0,-30.0,0.0
31.0,10.0,8.0,-29.0,-2.0,-23.0,9.0,-24.0,-20.0,-18.0,0.0
36.0,5.0,29.0,4.0,20.0,3.0,3.0,-11.0,-15.0,-20.0,0.0
44.0,15.0,38.0,20.0,37.0,33.0,20.0,5.0,12.0,-14.0,0.0
67.0,35.0,22.0,17.0,53.0,43.0,34.0,27.0,23.0,1.0,0.0
49.0,45.0,14.0,27.0,54.0,56.0,40.0,41.0,44.0,20.0,0.0
20.0,46.0,19.0,48.0,56.0,65.0,38.0,40.0,44.0,29.0,0.0
34.0,43.0,19.0,52.0,59.0,60.0,23.0,41.0,41.0,42.0,0.0
39.0,40.0,4.0,53.0,32.0,55.0,15.0,27.0,42.0,50.0,0.0
19.0,15.0,-23.0,10.0,7.0,38.0,13.0,22.0,31.0,27.0,0.0
-11.0,0.0,-38.0,-8.0,-8.0,17.0,10.0,14.0,19.0,12.0,0.0
-30.0,-6.0,-43.0,-21.0,-32.0,-7.0,10.0,-9.0,6.0,4.0,0.0
-47.0,-11.0,-30.0,-27.0,-51.0,-35.0,7.0,-24.0,-9.0,-12.0,0.0
-70.0,-41.0,-22.0,-10.0,-60.0,-53.0,-8.0,-31.0,-30.0,-29.0,0.0
-89.0,-42.0,-18.0,-9.0,-64.0,-49.0,-9.0,-34.0,-36.0,-20.0,0.0
-78.0,-29.0,2.0,0.0,-43.0,-55.0,-5.0,-28.0,-34.0,-32.0,0.0
