channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
46.0,0.0,27.0,-11.0,-6.0,-61.0,49.0,-25.0,-22.0,22.0,0.0
65.0,28.0,27.0,-15.0,-8.0,-203.0,48.0,-9.0,-12.0,36.0,0.0
93.0,49.0,29.0,-29.0,0.0,-298.0,51.0,7.0,-7.0,38.0,0.0
98.0,31.0,16.0,-27.0,4.0,-347.0,34.0,4.0,-12.0,28.0,0.0
75.0,27.0,14.0,-10.0,8.0,-349.0,26.0,-6.0,-19.0,13.0,0.0
62.0,23.0,28.0,-10.0,14.0,-265.0,42.0,-17.0,-22.0,-4.0,0.0
67.0,28.0,57.0,-3.0,9.0,-75.0,58.0,-32.0,-34.0,-17.0,0.0
60.0,55.0,79.0,16.0,19.0,108.0,75.0,-56.0,-57.0,-29.0,0.0
38.0,37.0,69.0,52.0,35.0,205.0,79.0,-66.0,-76.0,-32.0,0.0
21.0,-3.0,27.0,52.0,30.0,203.0,74.0,-52.0,-47.0,-8.0,0.0
13.0,9.0,0.0,22.0,3.0,199.0,89.0,-18.0,-12.0,14.0,0.0
11.0,20.0,-27.0,6.0,-6.0,263.0,96.0,-9.0,7.0,20.0,0.0
61.0,69.0,-67.0,6.0,0.0,352.0,93.0,-7.0,14.0,-1.0,0.0
143.0,144.0,-22.0,22.0,4.0,409.0,128.0,-9.0,2.0,-21.0,0.0
195.0,166.0,42.0,31.0,3.0,348.0,147.0,-20.0,-1.0,-13.0,0.0
200.0,127.0,39.0,11.0,-4.0,228.0,120.0,-16.0,7.0,24.0,0.0
151.0,56.0,-65.0,-9.0,-15.0,87.0,102.0,7.0,60.0,60.0,0.0
87.0,42.0,-91.0,-9.0,-3.0,-90.0,71.0,22.0,101.0,43.0,0.0
21.0,42.0,13.0,0.0,-4.0,-221.0,37.0,0.0,58.0,-23.0,0.0
-99.0,-37.0,41.0,10.0,-3.0,-330.0,-16.0,3.0,16.0,-54.0,0.0
-148.0,-62.0,32.0,6.0,-10.0,-385.0,-50.0,10.0,23.0,-28.0,0.0
-98.0,-21.0,42.0,5.0,-23.0,-349.0,-40.0,18.0,38.0,24.0,0.0
-82.0,27.0,31.0,-7.0,-15.0,-222.0,-33.0,9.0,19.0,8.0,0.0
-110.0,42.0,25.0,-3.0,-12.0,-24.0,-36.0,5.0,2.0,-16.0,0.0
-76.0,7.0,-1.0,-14.0,-16.0,113.0,-25.0,34.0,5.0,0.0,0.0
2.0,-41.0,-37.0,-22.0,-15.0,158.0,-15.0,52.0,34.0,16.0,0.0
30.0,-68.0,-62.0,-44.0,-18.0,163.0,-11.0,43.0,34.0,24.0,0.0
12.0,-67.0,-64.0,-43.0,-34.0,199.0,0.0,16.0,9.0,4.0,0.0
-58.0,-81.0,-48.0,-20.0,-44.0,283.0,3.0,5.0,-14.0,-25.0,0.0
-119.0,-118.0,-29.0,-19.0,-36.0,348.0,-5.0,-7.0,-27.0,-20.0,0.0
-83.0,-67.0,1.0,-10.0,-35.0,335.0,4.0,-14.0,-37.0,-20.0,0.0
