channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
55.0,74.0,32.0,19.0,1.0,-2.0,231.0,55.0,160.0,14.0,0.0
110.0,81.0,45.0,-2.0,-12.0,21.0,338.0,62.0,228.0,43.0,0.0
76.0,50.0,28.0,-10.0,-6.0,-9.0,286.0,9.0,16.0,7.0,0.0
35.0,46.0,25.0,-21.0,-23.0,-21.0,281.0,-1.0,-2.0,-30.0,0.0
30.0,-36.0,-38.0,-82.0,-36.0,-93.0,95.0,-72.0,-499.0,-26.0,0.0
25.0,-4.0,-59.0,-70.0,-25.0,-66.0,207.0,-34.0,-289.0,48.0,0.0
34.0,86.0,11.0,-20.0,-18.0,-2.0,432.0,54.0,229.0,128.0,0.0
30.0,89.0,3.0,-8.0,-10.0,-12.0,407.0,55.0,161.0,114.0,0.0
8.0,71.0,8.0,-8.0,-6.0,-1.0,328.0,35.0,53.0,44.0,0.0
-27.0,59.0,24.0,21.0,10.0,53.0,330.0,47.0,229.0,-31.0,0.0
-55.0,25.0,31.0,32.0,22.0,59.0,255.0,31.0,204.0,-90.0,0.0
-52.0,32.0,26.0,29.0,6.0,39.0,183.0,18.0,176.0,-74.0,0.0
-38.0,22.0,18.0,17.0,0.0,19.0,159.0,31.0,167.0,-34.0,0.0
-12.0,30.0,16.0,3.0,-3.0,10.0,144.0,46.0,142.0,-6.0,0.0
1.0,36.0,11.0,-16.0,-10.0,3.0,110.0,25.0,-14.0,14.0,0.0
-2.0,31.0,-72.0,-6.0,-3.0,17.0,137.0,27.0,80.0,1.0,0.0
-3.0,12.0,-72.0,-14.0,-2.0,7.0,119.0,23.0,66.0,-19.0,0.0
14.0,36.0,28.0,-13.0,-9.0,-2.0,142.0,27.0,73.0,2.0,0.0
28.0,76.0,57.0,4.0,-8.0,-4.0,199.0,45.0,220.0,56.0,0.0
34.0,85.0,61.0,15.0,-9.0,-6.0,230.0,28.0,180.0,75.0,0.0
21.0,72.0,29.0,21.0,-7.0,0.0,259.0,3.0,109.0,36.0,0.0
-5.0,27.0,15.0,16.0,-4.0,-3.0,261.0,-10.0,77.0,-10.0,0.0
-14.0,0.0,16.0,12.0,2.0,10.0,265.0,2.0,78.0,-24.0,0.0
-2.0,-22.0,2.0,9.0,0.0,4.0,199.0,-8.0,-24.0,-5.0,0.0
1.0,-45.0,-14.0,-6.0,3.0,-19.0,126.0,-32.0,-126.0,-10.0,0.0
-3.0,-20.0,8.0,-6.0,10.0,-21.0,106.0,-15.0,-43.0,-6.0,0.0
-10.0,4.0,19.0,7.0,14.0,16.0,103.0,13.0,109.0,-7.0,0.0
-8.0,-4.0,19.0,-8.0,20.0,22.0,51.0,11.0,78.0,-27.0,0.0
0.0,-30.0,9.0,-27.0,7.0,6.0,-14.0,6.0,-78.0,-25.0,0.0
16.0,-5.0,14.0,-15.0,2.0,26.0,-13.0,58.0,59.0,4.0,0.0
9.0,-8.0,16.0,0.0,-1.0,18.0,0.0,38.0,74.0,19.0,0.0
14.0,4.0,-9.0,-14.0,-3.0,7.0,-9.0,3.0,-11.0,16.0,0.0
20.0,-102.0,-29.0,-82.0,-21.0,-89.0,-298.0,-111.0,-732.0,-8.0,0.0
19.0,-120.0,-60.0,-78.0,-31.0,-94.0,-324.0,-115.0,-714.0,14.0,0.0
28.0,15.0,-96.0,-3.0,-26.0,-6.0,89.0,6.0,120.0,45.0,0.0
40.0,27.0,-27.0,0.0,-11.0,9.0,133.0,18.0,163.0,38.0,0.0
33.0,3.0,5.0,-7.0,-8.0,-1.0,92.0,4.0,38.0,11.0,0.0
30.0,1.0,7.0,-18.0,-11.0,-9.0,96.0,-9.0,-14.0,-3.0,0.0
25.0,-10.0,27.0,-30.0,-16.0,-16.0,108.0,-20.0,-29.0,-15.0,0.0
14.0,0.0,-24.0,-2.0,-13.0,3.0,119.0,4.0,69.0,-9.0,0.0
-5.0,1.0,-15.0,-6.0,-5.0,5.0,32.0,2.0,14.0,5.0,0.0
-12.0,-12.0,24.0,-10.0,-3.0,1.0,0.0,0.0,13.0,1.0,0.0
-21.0,19.0,22.0,2.0,-1.0,2.0,13.0,16.0,154.0,-7.0,0.0
-13.0,33.0,16.0,-2.0,-3.0,5.0,-19.0,9.0,148.0,-8.0,0.0
-6.0,20.0,14.0,-2.0,0.0,13.0,-53.0,1.0,90.0,-14.0,0.0
-15.0,0.0,12.0,-8.0,5.0,-12.0,-133.0,-29.0,-72.0,-35.0,0.0
-15.0,20.0,15.0,-5.0,1.0,-10.0,-118.0,-17.0,2.0,-49.0,0.0
-6.0,-7.0,12.0,-11.0,-18.0,-7.0,-111.0,-5.0,13.0,-48.0,0.0
8.0,1.0,11.0,-21.0,-25.0,-21.0,-112.0,0.0,-18.0,-40.0,0.0
31.0,54.0,13.0,-15.0,-22.0,-4.0,-29.0,27.0,139.0,-29.0,0.0
38.0,48.0,10.0,-28.0,-21.0,11.0,0.0,33.0,155.0,-19.0,0.0
