channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-29.0,-17.0,-55.0,14.0,96.0,85.0,-23.0,-81.0,-74.0,-47.0,0.0
-1.0,-10.0,-6.0,3.0,14.0,12.0,-25.0,-51.0,-18.0,-25.0,0.0
11.0,15.0,35.0,-14.0,-29.0,-31.0,-16.0,-36.0,51.0,3.0,0.0
18.0,35.0,7.0,-18.0,-36.0,-52.0,-18.0,-30.0,65.0,14.0,0.0
24.0,43.0,19.0,-24.0,-49.0,-64.0,-5.0,-17.0,64.0,10.0,0.0
26.0,29.0,35.0,-29.0,-60.0,-52.0,17.0,6.0,69.0,18.0,0.0
33.0,24.0,40.0,-30.0,-56.0,-41.0,8.0,17.0,71.0,39.0,0.0
30.0,26.0,43.0,0.0,-41.0,-29.0,2.0,4.0,63.0,39.0,0.0
7.0,16.0,35.0,10.0,-30.0,-29.0,12.0,-9.0,23.0,22.0,0.0
7.0,7.0,26.0,1.0,-51.0,-43.0,24.0,-2.0,17.0,14.0,0.0
4.0,-8.0,12.0,-17.0,-61.0,-37.0,29.0,11.0,21.0,10.0,0.0
-4.0,-26.0,-72.0,-18.0,-54.0,-13.0,12.0,24.0,0.0,3.0,0.0
-4.0,-22.0,-119.0,-13.0,-35.0,-2.0,2.0,12.0,-15.0,4.0,0.0
-3.0,-26.0,-87.0,-17.0,-16.0,2.0,0.0,9.0,-24.0,0.0,0.0
-13.0,-51.0,-14.0,-11.0,11.0,18.0,9.0,12.0,-23.0,-11.0,0.0
-5.0,-40.0,40.0,1.0,58.0,46.0,7.0,-2.0,-23.0,-20.0,0.0
-9.0,-27.0,44.0,12.0,97.0,68.0,12.0,-10.0,-36.0,-31.0,0.0
-19.0,-39.0,35.0,2.0,77.0,58.0,21.0,-8.0,-45.0,-40.0,0.0
-10.0,-27.0,20.0,-2.0,56.0,48.0,25.0,-3.0,-50.0,-39.0,0.0
-10.0,-21.0,4.0,-3.0,35.0,30.0,34.0,4.0,-41.0,-27.0,0.0
7.0,-26.0,5.0,3.0,0.0,-24.0,7.0,2.0,-31.0,-14.0,0.0
21.0,-11.0,21.0,11.0,-48.0,-59.0,-3.0,5.0,-17.0,1.0,0.0
22.0,7.0,45.0,17.0,-100.0,-77.0,-3.0,9.0,6.0,27.0,0.0
22.0,0.0,54.0,5.0,-109.0,-94.0,-11.0,4.0,21.0,27.0,0.0
16.0,4.0,14.0,7.0,-80.0,-92.0,-23.0,-12.0,29.0,16.0,0.0
12.0,-1.0,-37.0,12.0,-43.0,-66.0,-8.0,-26.0,46.0,16.0,0.0
1.0,6.0,-61.0,18.0,-21.0,-38.0,5.0,-34.0,56.0,20.0,0.0
-1.0,8.0,-38.0,10.0,-10.0,-23.0,6.0,-32.0,44.0,7.0,0.0
-4.0,-6.0,27.0,-3.0,-3.0,-13.0,10.0,-31.0,36.0,-4.0,0.0
-16.0,-24.0,34.0,2.0,10.0,1.0,8.0,-31.0,21.0,-7.0,0.0
-28.0,-19.0,-22.0,5.0,20.0,17.0,-2.0,-43.0,-6.0,-14.0,0.0
-9.0,-30.0,-1.0,-5.0,17.0,48.0,22.0,-55.0,-18.0,-22.0,0.0
-5.0,-39.0,38.0,-10.0,31.0,93.0,20.0,-53.0,-30.0,-40.0,0.0
-10.0,-21.0,25.0,-7.0,48.0,92.0,8.0,-38.0,-26.0,-43.0,0.0
-5.0,-23.0,31.0,1.0,30.0,52.0,14.0,-1.0,-8.0,-40.0,0.0
1.0,-13.0,30.0,10.0,2.0,29.0,22.0,10.0,-15.0,-29.0,0.0
3.0,3.0,17.0,8.0,-5.0,6.0,22.0,-5.0,-17.0,-19.0,0.0
14.0,-8.0,-20.0,-2.0,-15.0,-13.0,38.0,5.0,-8.0,-18.0,0.0
19.0,-20.0,-67.0,-13.0,-41.0,-25.0,45.0,25.0,1.0,0.0,0.0
21.0,-1.0,-7.0,-6.0,-40.0,-32.0,60.0,23.0,8.0,21.0,0.0
19.0,-4.0,17.0,-5.0,-23.0,-31.0,34.0,18.0,8.0,26.0,0.0
19.0,-19.0,16.0,-13.0,-20.0,-34.0,17.0,20.0,9.0,21.0,0.0
17.0,-3.0,18.0,-4.0,-15.0,-34.0,6.0,17.0,10.0,17.0,0.0
15.0,10.0,16.0,8.0,-12.0,-31.0,-13.0,0.0,1.0,0.0,0.0
12.0,5.0,-12.0,17.0,-18.0,-31.0,-28.0,-19.0,2.0,-14.0,0.0
0.0,0.0,-99.0,8.0,-24.0,-11.0,-13.0,2.0,23.0,-1.0,0.0
-17.0,-2.0,-45.0,-3.0,-32.0,22.0,7.0,18.0,34.0,-10.0,0.0
-29.0,-19.0,-9.0,-8.0,-18.0,37.0,36.0,9.0,21.0,-44.0,0.0
-38.0,-27.0,-7.0,-17.0,5.0,65.0,31.0,0.0,0.0,-49.0,0.0
-46.0,-17.0,-9.0,-20.0,12.0,84.0,43.0,-14.0,12.0,-38.0,0.0
-54.0,-23.0,2.0,-4.0,16.0,69.0,5.0,-23.0,26.0,-40.0,0.0
-47.0,-9.0,3.0,1.0,23.0,41.0,-35.0,-42.0,5.0,-29.0,0.0
-28.0,-12.0,4.0,2.0,30.0,3.0,-33.0,-49.0,-5.0,-19.0,0.0
-2.0,-20.0,10.0,9.0,2.0,-26.0,-37.0,-43.0,4.0,-1.0,0.0
17.0,9.0,23.0,10.0,-25.0,-61.0,-54.0,-33.0,7.0,17.0,0.0
13.0,-1.0,12.0,-2.0,-34.0,-57.0,-37.0,-20.0,-8.0,22.0,0.0
-4.0,-19.0,5.0,0.0,-19.0,-29.0,-27.0,-6.0,-18.0,11.0,0.0
-11.0,-12.0,-9.0,12.0,-1.0,-22.0,-33.0,-17.0,-12.0,5.0,0.0
-7.0,-7.0,-4.0,16.0,15.0,-19.0,-26.0,-19.0,-21.0,-2.0,0.0
2.0,0.0,10.0,15.0,8.0,-14.0,-41.0,-15.0,-22.0,11.0,0.0
14.0,5.0,21.0,1.0,-3.0,-24.0,-69.0,-7.0,-9.0,27.0,0.0
3.0,-15.0,11.0,-16.0,-18.0,-31.0,-61.0,6.0,-12.0,19.0,0.0
-8.0,-32.0,-7.0,-13.0,-13.0,-10.0,-12.0,10.0,-21.0,0.0,0.0
-18.0,-42.0,-16.0,-14.0,5.0,12.0,-16.0,7.0,-31.0,-9.0,0.0
-19.0,-45.0,-20.0,-4.0,23.0,24.0,-53.0,-14.0,-51.0,-28.0,0.0
-12.0,-38.0,-68.0,0.0,23.0,30.0,-74.0,-30.0,-49.0,-26.0,0.0
-28.0,-50.0,-68.0,-16.0,20.0,61.0,23.0,-28.0,-42.0,-19.0,0.0
-43.0,-64.0,-102.0,-45.0,9.0,84.0,149.0,-17.0,-27.0,-25.0,0.0
-28.0,-42.0,-128.0,-24.0,0.0,33.0,119.0,-16.0,-7.0,-25.0,0.0
2.0,-22.0,-22.0,-16.0,4.0,-19.0,51.0,-25.0,2.0,-19.0,0.0
28.0,0.0,22.0,-4.0,13.0,-39.0,41.0,-30.0,22.0,-4.0,0.0
36.0,-17.0,23.0,18.0,37.0,-37.0,10.0,-23.0,33.0,-11.0,0.0
22.0,-14.0,15.0,39.0,56.0,-19.0,-26.0,-27.0,25.0,-32.0,0.0
15.0,-29.0,7.0,44.0,77.0,-3.0,-34.0,-35.0,7.0,-46.0,0.0
10.0,-35.0,12.0,37.0,72.0,19.0,-18.0,-6.0,3.0,-41.0,0.0
13.0,-19.0,43.0,29.0,42.0,-16.0,1.0,19.0,16.0,-1.0,0.0
19.0,1.0,34.0,40.0,82.0,-26.0,-9.0,16.0,27.0,27.0,0.0
29.0,-19.0,-5.0,40.0,106.0,-25.0,-44.0,-3.0,14.0,15.0,0.0
35.0,0.0,-38.0,10.0,71.0,-17.0,-23.0,5.0,14.0,14.0,0.0
33.0,-7.0,-31.0,-16.0,27.0,7.0,19.0,38.0,16.0,22.0,0.0
16.0,7.0,26.0,-1.0,16.0,12.0,17.0,36.0,-2.0,15.0,0.0
3.0,31.0,50.0,22.0,-26.0,-5.0,-33.0,8.0,-33.0,7.0,0.0
3.0,4.0,-6.0,-27.0,-116.0,13.0,-50.0,12.0,-27.0,19.0,0.0
3.0,5.0,-34.0,-53.0,-161.0,18.0,-39.0,45.0,-9.0,24.0,0.0
-2.0,-17.0,-54.0,-56.0,-103.0,20.0,-15.0,54.0,2.0,25.0,0.0
-11.0,-18.0,-24.0,-47.0,-44.0,14.0,-16.0,44.0,13.0,31.0,0.0
-11.0,-15.0,-3.0,-29.0,-27.0,-20.0,-21.0,34.0,4.0,21.0,0.0
15.0,11.0,21.0,-8.0,-45.0,-36.0,-4.0,38.0,22.0,25.0,0.0
46.0,14.0,37.0,6.0,-79.0,-55.0,14.0,48.0,61.0,43.0,0.0
49.0,19.0,-50.0,-11.0,-94.0,-58.0,39.0,63.0,109.0,53.0,0.0
44.0,42.0,-40.0,-8.0,-93.0,-64.0,28.0,62.0,121.0,70.0,0.0
48.0,39.0,31.0,17.0,-61.0,-77.0,-2.0,26.0,76.0,59.0,0.0
46.0,28.0,34.0,23.0,-46.0,-66.0,-55.0,-3.0,36.0,42.0,0.0
30.0,37.0,11.0,30.0,-31.0,-46.0,-77.0,-21.0,4.0,32.0,0.0
-3.0,24.0,-84.0,35.0,-8.0,-8.0,-59.0,-16.0,8.0,18.0,0.0
-24.0,-1.0,-53.0,32.0,15.0,36.0,-49.0,3.0,-10.0,13.0,0.0
-32.0,-5.0,19.0,14.0,25.0,40.0,-57.0,3.0,-31.0,10.0,0.0
-30.0,-1.0,28.0,6.0,35.0,34.0,-71.0,-21.0,-43.0,13.0,0.0
-32.0,-13.0,-3.0,8.0,54.0,74.0,-42.0,-22.0,-37.0,-8.0,0.0
-55.0,-27.0,-106.0,7.0,76.0,125.0,-7.0,-8.0,-39.0,-19.0,0.0
