channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
0.0,14.0,36.0,-30.0,-25.0,-19.0,26.0,22.0,34.0,2.0,0.0
16.0,22.0,38.0,-9.0,-19.0,-14.0,31.0,29.0,32.0,17.0,0.0
24.0,13.0,25.0,-4.0,-20.0,-29.0,-3.0,23.0,34.0,23.0,0.0
25.0,5.0,20.0,-7.0,-22.0,-22.0,-85.0,10.0,20.0,9.0,0.0
25.0,9.0,30.0,-2.0,-18.0,-10.0,-193.0,14.0,4.0,-8.0,0.0
13.0,2.0,36.0,2.0,-4.0,8.0,-261.0,23.0,-10.0,-20.0,0.0
7.0,-1.0,5.0,-15.0,3.0,34.0,-226.0,16.0,-10.0,-33.0,0.0
5.0,-6.0,-71.0,-18.0,-1.0,39.0,-172.0,8.0,-15.0,-32.0,0.0
-2.0,-7.0,-31.0,-3.0,4.0,37.0,-167.0,2.0,-31.0,-27.0,0.0
-1.0,-11.0,33.0,13.0,9.0,25.0,-131.0,13.0,-21.0,-23.0,0.0
-6.0,-8.0,40.0,25.0,0.0,4.0,-68.0,18.0,4.0,-19.0,0.0
0.0,4.0,32.0,35.0,-9.0,7.0,2.0,19.0,8.0,-5.0,0.0
2.0,1.0,18.0,27.0,-8.0,12.0,50.0,9.0,2.0,-3.0,0.0
-10.0,-15.0,10.0,5.0,-22.0,-18.0,34.0,3.0,37.0,-9.0,0.0
3.0,-3.0,14.0,-1.0,-32.0,-41.0,40.0,1.0,36.0,2.0,0.0
9.0,14.0,-40.0,0.0,-22.0,-43.0,52.0,-7.0,17.0,-1.0,0.0
4.0,5.0,-64.0,0.0,-4.0,-17.0,63.0,-10.0,-2.0,0.0,0.0
-15.0,-2.0,9.0,3.0,13.0,6.0,45.0,1.0,2.0,-4.0,0.0
-8.0,-10.0,14.0,11.0,11.0,0.0,-8.0,1.0,-5.0,-19.0,0.0
7.0,-8.0,18.0,5.0,-1.0,-5.0,-78.0,-5.0,-18.0,-8.0,0.0
9.0,1.0,12.0,-8.0,-11.0,2.0,-167.0,-22.0,-21.0,0.0,0.0
9.0,12.0,13.0,-7.0,-1.0,-3.0,-246.0,-34.0,-7.0,-12.0,0.0
15.0,30.0,22.0,-7.0,2.0,-11.0,-247.0,-28.0,1.0,-15.0,0.0
10.0,18.0,12.0,-18.0,2.0,7.0,-208.0,-25.0,10.0,-1.0,0.0
-11.0,-2.0,-2.0,-38.0,-7.0,16.0,-155.0,-12.0,-4.0,-6.0,0.0
-15.0,0.0,14.0,-32.0,-25.0,18.0,-104.0,1.0,1.0,-14.0,0.0
-15.0,0.0,26.0,-8.0,-15.0,6.0,-55.0,6.0,12.0,-8.0,0.0
-13.0,3.0,25.0,-2.0,-7.0,7.0,5.0,12.0,-1.0,9.0,0.0
-16.0,3.0,22.0,-17.0,-20.0,5.0,67.0,13.0,15.0,24.0,0.0
-13.0,1.0,21.0,-33.0,-23.0,-5.0,125.0,2.0,31.0,9.0,0.0
-4.0,-8.0,20.0,-42.0,-14.0,2.0,126.0,-3.0,18.0,4.0,0.0
-5.0,2.0,15.0,-35.0,-3.0,0.0,114.0,2.0,18.0,1.0,0.0
-9.0,7.0,6.0,-25.0,-16.0,-2.0,105.0,9.0,25.0,-5.0,0.0
-17.0,11.0,8.0,-24.0,-28.0,-8.0,112.0,11.0,40.0,-16.0,0.0
-14.0,9.0,12.0,-15.0,-24.0,-7.0,121.0,6.0,24.0,-15.0,0.0
-14.0,3.0,7.0,-19.0,-14.0,1.0,101.0,3.0,23.0,-11.0,0.0
-18.0,0.0,13.0,-2.0,-5.0,-10.0,32.0,-7.0,-3.0,-19.0,0.0
-16.0,-2.0,6.0,10.0,6.0,-16.0,-93.0,-20.0,-31.0,-23.0,0.0
-17.0,-7.0,6.0,6.0,13.0,7.0,-171.0,-28.0,-53.0,-21.0,0.0
-30.0,-20.0,-3.0,2.0,17.0,34.0,-171.0,-9.0,-36.0,-22.0,0.0
-34.0,-9.0,7.0,15.0,18.0,44.0,-133.0,-7.0,-14.0,-1.0,0.0
