channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
35.0,99.0,79.0,-21.0,-29.0,28.0,326.0,-4.0,106.0,-13.0,0.0
27.0,43.0,44.0,-6.0,5.0,50.0,295.0,12.0,102.0,-3.0,0.0
35.0,24.0,26.0,-17.0,1.0,41.0,260.0,20.0,14.0,-4.0,0.0
40.0,-3.0,26.0,-43.0,-19.0,4.0,238.0,10.0,-137.0,-3.0,0.0
37.0,48.0,26.0,-28.0,-23.0,23.0,271.0,17.0,42.0,-2.0,0.0
47.0,78.0,12.0,-13.0,-25.0,17.0,264.0,16.0,67.0,0.0,0.0
46.0,76.0,-17.0,3.0,-26.0,6.0,256.0,19.0,72.0,5.0,0.0
26.0,-1.0,-32.0,-9.0,-29.0,-13.0,225.0,28.0,-1.0,4.0,0.0
11.0,-78.0,-29.0,-12.0,-16.0,-36.0,183.0,12.0,-88.0,-4.0,0.0
-26.0,-64.0,-31.0,3.0,21.0,22.0,188.0,4.0,128.0,-8.0,0.0
-31.0,-60.0,-47.0,2.0,26.0,29.0,185.0,0.0,124.0,3.0,0.0
-12.0,-106.0,-59.0,-4.0,31.0,-5.0,151.0,0.0,-33.0,0.0,0.0
-12.0,-239.0,-122.0,-81.0,15.0,-79.0,10.0,-9.0,-523.0,-3.0,0.0
-7.0,-159.0,-115.0,-66.0,-1.0,-26.0,55.0,3.0,-202.0,6.0,0.0
17.0,-4.0,-41.0,-13.0,-29.0,2.0,129.0,1.0,90.0,6.0,0.0
42.0,110.0,46.0,11.0,-27.0,1.0,132.0,6.0,98.0,9.0,0.0
43.0,41.0,40.0,15.0,3.0,8.0,67.0,29.0,28.0,33.0,0.0
4.0,-98.0,-17.0,35.0,18.0,5.0,-4.0,23.0,-85.0,30.0,0.0
-32.0,-109.0,-5.0,84.0,19.0,23.0,-2.0,8.0,72.0,2.0,0.0
-13.0,-7.0,3.0,66.0,-3.0,10.0,1.0,-5.0,77.0,-19.0,0.0
2.0,102.0,4.0,37.0,-7.0,18.0,-1.0,10.0,65.0,-16.0,0.0
-26.0,41.0,6.0,58.0,37.0,14.0,-10.0,11.0,37.0,-27.0,0.0
-40.0,-38.0,99.0,56.0,64.0,-22.0,-57.0,-22.0,-168.0,-53.0,0.0
-31.0,-18.0,158.0,132.0,120.0,3.0,-42.0,-34.0,-52.0,-56.0,0.0
0.0,-74.0,84.0,135.0,131.0,34.0,-18.0,-4.0,94.0,-24.0,0.0
8.0,-171.0,-11.0,81.0,127.0,67.0,-9.0,47.0,154.0,4.0,0.0
-3.0,-168.0,5.0,96.0,120.0,56.0,-13.0,36.0,99.0,-10.0,0.0
11.0,0.0,122.0,85.0,63.0,-11.0,-19.0,-6.0,-105.0,-26.0,0.0
42.0,275.0,202.0,55.0,-2.0,-12.0,38.0,-17.0,26.0,-17.0,0.0
61.0,430.0,189.0,-4.0,-85.0,-27.0,41.0,-12.0,86.0,-8.0,0.0
54.0,437.0,108.0,-119.0,-156.0,-38.0,41.0,-15.0,98.0,1.0,0.0
31.0,296.0,36.0,-149.0,-152.0,-31.0,24.0,-7.0,71.0,7.0,0.0
