channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
10.0,0.0,-12.0,12.0,-1.0,6.0,-2.0,-3.0,-4.0,12.0,0.0
11.0,-1.0,-15.0,3.0,-5.0,1.0,2.0,-9.0,-1.0,11.0,0.0
-2.0,-19.0,-20.0,-8.0,-13.0,-7.0,6.0,-10.0,8.0,13.0,0.0
-18.0,-25.0,-28.0,-16.0,-16.0,-4.0,16.0,-16.0,1.0,9.0,0.0
-30.0,-25.0,-27.0,-13.0,-22.0,-9.0,29.0,-25.0,12.0,-10.0,0.0
-34.0,-18.0,-26.0,-10.0,-23.0,-12.0,39.0,-24.0,10.0,-14.0,0.0
-20.0,-9.0,-20.0,0.0,-12.0,-7.0,37.0,-29.0,-9.0,-19.0,0.0
-14.0,-5.0,-18.0,4.0,-6.0,0.0,30.0,-27.0,-13.0,-15.0,0.0
-21.0,-13.0,-22.0,9.0,10.0,6.0,25.0,-17.0,-6.0,-12.0,0.0
-18.0,-1.0,-11.0,13.0,21.0,1.0,25.0,-11.0,-3.0,5.0,0.0
-6.0,1.0,13.0,22.0,30.0,2.0,21.0,0.0,3.0,16.0,0.0
-4.0,1.0,22.0,26.0,37.0,10.0,19.0,8.0,16.0,31.0,0.0
2.0,5.0,22.0,25.0,43.0,5.0,20.0,5.0,15.0,24.0,0.0
12.0,15.0,23.0,37.0,29.0,12.0,9.0,2.0,23.0,24.0,0.0
11.0,32.0,14.0,38.0,24.0,4.0,3.0,-2.0,22.0,25.0,0.0
17.0,29.0,6.0,22.0,16.0,0.0,0.0,-1.0,19.0,21.0,0.0
8.0,21.0,0.0,19.0,12.0,10.0,3.0,-5.0,7.0,12.0,0.0
-19.0,9.0,-12.0,17.0,5.0,5.0,12.0,-8.0,-3.0,1.0,0.0
-21.0,0.0,-19.0,10.0,0.0,-5.0,6.0,-5.0,-13.0,-6.0,0.0
-22.0,-17.0,-18.0,4.0,-15.0,-2.0,8.0,-6.0,-11.0,-16.0,0.0
-34.0,-25.0,-31.0,4.0,-17.0,5.0,12.0,-12.0,-11.0,-18.0,0.0
-43.0,-36.0,-38.0,1.0,-8.0,5.0,14.0,-9.0,-11.0,-16.0,0.0
-44.0,-37.0,-34.0,-6.0,-8.0,15.0,13.0,-3.0,-9.0,-8.0,0.0
-25.0,-29.0,-26.0,-7.0,-4.0,16.0,7.0,12.0,-6.0,4.0,0.0
-12.0,-20.0,-23.0,2.0,0.0,8.0,4.0,11.0,-5.0,8.0,0.0
-6.0,-12.0,-22.0,15.0,-3.0,15.0,0.0,5.0,-6.0,5.0,0.0
1.0,-8.0,-2.0,27.0,-6.0,14.0,-4.0,11.0,-4.0,19.0,0.0
16.0,4.0,4.0,26.0,4.0,17.0,3.0,6.0,-12.0,26.0,0.0
22.0,15.0,9.0,23.0,18.0,14.0,-6.0,12.0,-4.0,30.0,0.0
22.0,24.0,13.0,20.0,33.0,9.0,-17.0,23.0,-4.0,40.0,0.0
26.0,29.0,12.0,27.0,37.0,0.0,-18.0,18.0,-13.0,35.0,0.0
24.0,26.0,9.0,24.0,19.0,-3.0,-19.0,8.0,-13.0,24.0,0.0
14.0,19.0,7.0,9.0,2.0,-8.0,-20.0,0.0,-9.0,30.0,0.0
14.0,14.0,2.0,8.0,-10.0,-5.0,-13.0,-11.0,-15.0,32.0,0.0
9.0,8.0,-11.0,9.0,-16.0,7.0,-13.0,-7.0,-22.0,36.0,0.0
3.0,19.0,-11.0,-6.0,-21.0,-5.0,-13.0,2.0,-9.0,18.0,0.0
-14.0,9.0,1.0,-13.0,-32.0,-13.0,3.0,0.0,-3.0,10.0,0.0
-44.0,-5.0,-1.0,-17.0,-46.0,-19.0,3.0,-12.0,3.0,9.0,0.0
-58.0,-20.0,-8.0,-28.0,-54.0,-16.0,4.0,-16.0,2.0,2.0,0.0
-45.0,-23.0,-19.0,-36.0,-37.0,-14.0,6.0,-19.0,0.0,-2.0,0.0
-38.0,-22.0,-23.0,-31.0,-18.0,-19.0,0.0,-12.0,-4.0,0.0,0.0
-19.0,-22.0,-8.0,-2.0,-6.0,-20.0,0.0,-11.0,-1.0,-1.0,0.0
-3.0,4.0,-3.0,26.0,-6.0,-4.0,-5.0,-2.0,4.0,19.0,0.0
8.0,22.0,6.0,36.0,-4.0,2.0,-16.0,6.0,21.0,41.0,0.0
24.0,28.0,10.0,23.0,-1.0,4.0,-18.0,0.0,25.0,39.0,0.0
29.0,32.0,27.0,23.0,11.0,8.0,-23.0,4.0,28.0,47.0,0.0
37.0,43.0,29.0,23.0,14.0,7.0,-44.0,2.0,32.0,57.0,0.0
35.0,33.0,16.0,27.0,10.0,11.0,-44.0,-9.0,24.0,48.0,0.0
24.0,33.0,12.0,18.0,20.0,10.0,-35.0,-28.0,3.0,21.0,0.0
6.0,26.0,16.0,8.0,18.0,-4.0,-20.0,-23.0,-12.0,-15.0,0.0
-7.0,9.0,5.0,2.0,13.0,-15.0,-7.0,-13.0,-24.0,-22.0,0.0
-6.0,-1.0,1.0,-1.0,10.0,-19.0,0.0,-9.0,-13.0,-12.0,0.0
-20.0,-19.0,-5.0,-9.0,0.0,-34.0,6.0,1.0,-5.0,-10.0,0.0
-31.0,-38.0,-1.0,-21.0,-14.0,-40.0,7.0,1.0,1.0,-19.0,0.0
