channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-33.0,-20.0,1.0,17.0,11.0,27.0,12.0,-26.0,-12.0,-11.0,0.0
-38.0,-29.0,-3.0,14.0,20.0,31.0,23.0,-42.0,-7.0,-1.0,0.0
-43.0,-16.0,21.0,23.0,31.0,32.0,20.0,-38.0,-8.0,-15.0,0.0
-35.0,-1.0,-14.0,40.0,21.0,45.0,15.0,-37.0,-9.0,-30.0,0.0
-43.0,6.0,-1.0,41.0,16.0,52.0,-18.0,-18.0,8.0,-21.0,0.0
-35.0,8.0,35.0,33.0,9.0,25.0,-21.0,-13.0,11.0,-4.0,0.0
-12.0,-2.0,24.0,12.0,-10.0,-8.0,-5.0,-14.0,11.0,10.0,0.0
12.0,3.0,31.0,-8.0,-29.0,-49.0,-5.0,-2.0,38.0,40.0,0.0
25.0,10.0,40.0,-6.0,-23.0,-71.0,6.0,-9.0,30.0,36.0,0.0
29.0,10.0,42.0,-1.0,-16.0,-47.0,10.0,0.0,7.0,26.0,0.0
26.0,-2.0,31.0,5.0,-12.0,-30.0,-12.0,-5.0,-12.0,22.0,0.0
28.0,-5.0,27.0,9.0,-19.0,-27.0,-23.0,-3.0,-17.0,20.0,0.0
25.0,6.0,18.0,0.0,-27.0,-17.0,-7.0,0.0,-6.0,21.0,0.0
9.0,17.0,38.0,-1.0,-25.0,-1.0,-9.0,14.0,-8.0,25.0,0.0
-4.0,-1.0,27.0,2.0,-4.0,15.0,-25.0,0.0,-19.0,8.0,0.0
-7.0,-20.0,26.0,11.0,22.0,34.0,-31.0,-15.0,-39.0,-11.0,0.0
-13.0,-23.0,12.0,0.0,31.0,47.0,-42.0,-17.0,-37.0,-32.0,0.0
-9.0,1.0,13.0,-4.0,38.0,56.0,-21.0,-20.0,-12.0,-36.0,0.0
-1.0,9.0,20.0,9.0,39.0,63.0,3.0,-14.0,16.0,-24.0,0.0
-12.0,12.0,-5.0,17.0,24.0,62.0,-10.0,-19.0,18.0,-16.0,0.0
-25.0,1.0,-7.0,-2.0,12.0,54.0,-21.0,-10.0,32.0,-15.0,0.0
-22.0,3.0,-1.0,-3.0,-8.0,20.0,-3.0,-4.0,31.0,-5.0,0.0
-18.0,16.0,1.0,-8.0,0.0,-15.0,3.0,-11.0,10.0,10.0,0.0
-26.0,25.0,-6.0,-6.0,9.0,-27.0,-5.0,-9.0,-2.0,12.0,0.0
-29.0,12.0,-24.0,-10.0,34.0,3.0,4.0,-4.0,-10.0,0.0,0.0
-28.0,-14.0,-21.0,-12.0,66.0,49.0,26.0,-13.0,-25.0,-19.0,0.0
-14.0,-19.0,6.0,0.0,45.0,58.0,24.0,-33.0,-41.0,-34.0,0.0
-2.0,-2.0,6.0,-2.0,-13.0,30.0,42.0,-25.0,-33.0,-23.0,0.0
0.0,15.0,18.0,-21.0,-64.0,-35.0,38.0,8.0,3.0,11.0,0.0
1.0,11.0,-8.0,-37.0,-66.0,-67.0,21.0,15.0,11.0,12.0,0.0
-2.0,-14.0,-98.0,-39.0,-45.0,-59.0,1.0,11.0,-9.0,-2.0,0.0
-19.0,-4.0,-73.0,-15.0,-15.0,-49.0,-37.0,0.0,-25.0,-3.0,0.0
-22.0,0.0,0.0,-5.0,2.0,-19.0,-45.0,-8.0,-38.0,-1.0,0.0
-21.0,-11.0,2.0,-1.0,15.0,18.0,-31.0,0.0,-44.0,0.0,0.0
-29.0,-38.0,-7.0,-5.0,32.0,84.0,0.0,26.0,-8.0,-6.0,0.0
-21.0,-28.0,4.0,2.0,41.0,97.0,10.0,28.0,2.0,-12.0,0.0
0.0,2.0,11.0,10.0,33.0,46.0,-9.0,10.0,3.0,7.0,0.0
8.0,6.0,10.0,6.0,31.0,25.0,-23.0,3.0,4.0,16.0,0.0
13.0,11.0,25.0,12.0,15.0,16.0,-25.0,10.0,9.0,8.0,0.0
27.0,13.0,12.0,15.0,2.0,8.0,2.0,17.0,43.0,12.0,0.0
40.0,8.0,-8.0,-21.0,-35.0,-9.0,30.0,23.0,109.0,25.0,0.0
38.0,25.0,-61.0,-24.0,-54.0,-26.0,23.0,28.0,90.0,24.0,0.0
41.0,38.0,-86.0,-4.0,-48.0,-32.0,8.0,24.0,70.0,25.0,0.0
39.0,29.0,-128.0,-18.0,-56.0,-37.0,2.0,13.0,39.0,24.0,0.0
52.0,30.0,-130.0,-23.0,-61.0,-72.0,-17.0,0.0,30.0,23.0,0.0
32.0,39.0,-10.0,-8.0,-44.0,-75.0,-47.0,-19.0,3.0,9.0,0.0
15.0,20.0,20.0,-15.0,-38.0,-43.0,-49.0,0.0,-2.0,0.0,0.0
14.0,-1.0,6.0,-40.0,-51.0,-30.0,-37.0,27.0,12.0,12.0,0.0
15.0,-12.0,40.0,-45.0,-53.0,-16.0,-32.0,34.0,36.0,19.0,0.0
0.0,-14.0,44.0,-14.0,-16.0,8.0,-47.0,13.0,1.0,0.0,0.0
-3.0,-1.0,39.0,1.0,17.0,29.0,-69.0,-12.0,-25.0,-13.0,0.0
-8.0,4.0,-25.0,-2.0,22.0,34.0,-61.0,-32.0,-35.0,-10.0,0.0
-12.0,-19.0,-104.0,-6.0,22.0,40.0,-25.0,-31.0,-17.0,-15.0,0.0
-9.0,-29.0,-109.0,4.0,24.0,33.0,-20.0,-26.0,-5.0,-4.0,0.0
-11.0,-5.0,-100.0,-6.0,35.0,19.0,-10.0,-24.0,0.0,2.0,0.0
-10.0,7.0,-75.0,-5.0,30.0,6.0,0.0,-8.0,13.0,-5.0,0.0
1.0,4.0,17.0,4.0,37.0,4.0,4.0,-2.0,26.0,-9.0,0.0
6.0,-1.0,66.0,14.0,30.0,-4.0,-3.0,3.0,23.0,-19.0,0.0
6.0,-3.0,69.0,16.0,13.0,-1.0,-3.0,6.0,38.0,-16.0,0.0
3.0,-13.0,4.0,-13.0,5.0,6.0,19.0,12.0,51.0,-8.0,0.0
6.0,13.0,-23.0,-19.0,-14.0,-21.0,9.0,4.0,48.0,-2.0,0.0
17.0,33.0,45.0,-5.0,-28.0,-50.0,-4.0,5.0,60.0,16.0,0.0
13.0,16.0,46.0,-6.0,-17.0,-35.0,-9.0,1.0,42.0,14.0,0.0
-8.0,-7.0,42.0,-5.0,-4.0,-17.0,-13.0,-3.0,26.0,-1.0,0.0
-20.0,-23.0,27.0,0.0,-2.0,7.0,-9.0,-11.0,-11.0,-14.0,0.0
-11.0,-18.0,30.0,-2.0,-2.0,33.0,-2.0,-9.0,-6.0,-9.0,0.0
6.0,-6.0,11.0,0.0,-7.0,21.0,-9.0,-7.0,4.0,-3.0,0.0
15.0,-7.0,-54.0,3.0,-5.0,9.0,-10.0,0.0,2.0,4.0,0.0
4.0,-25.0,14.0,3.0,-1.0,7.0,-23.0,5.0,0.0,0.0,0.0
9.0,-18.0,38.0,5.0,-5.0,0.0,-35.0,-5.0,3.0,8.0,0.0
16.0,-7.0,47.0,3.0,-7.0,-15.0,-34.0,-13.0,2.0,11.0,0.0
20.0,-18.0,23.0,6.0,-1.0,-19.0,-27.0,-2.0,-3.0,0.0,0.0
29.0,-22.0,-79.0,-6.0,-3.0,-29.0,-17.0,17.0,-1.0,9.0,0.0
38.0,-12.0,-115.0,-18.0,-12.0,-35.0,-3.0,20.0,2.0,28.0,0.0
25.0,12.0,-29.0,-16.0,-12.0,-39.0,-3.0,28.0,-1.0,26.0,0.0
21.0,8.0,21.0,-7.0,-1.0,-32.0,-15.0,26.0,-10.0,24.0,0.0
