channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
30.0,23.0,333.0,11.0,23.0,11.0,-27.0,15.0,20.0,-4.0,0.0
18.0,28.0,254.0,23.0,18.0,20.0,-11.0,8.0,7.0,-13.0,0.0
11.0,31.0,192.0,14.0,27.0,30.0,7.0,17.0,1.0,-27.0,0.0
9.0,21.0,118.0,2.0,21.0,25.0,5.0,18.0,0.0,-31.0,0.0
21.0,27.0,20.0,7.0,13.0,11.0,1.0,8.0,-3.0,-9.0,0.0
17.0,46.0,-65.0,1.0,21.0,7.0,-2.0,9.0,-10.0,2.0,0.0
-4.0,42.0,-155.0,3.0,22.0,0.0,-2.0,6.0,-3.0,4.0,0.0
-14.0,38.0,-180.0,5.0,11.0,-6.0,-8.0,-1.0,20.0,-1.0,0.0
-15.0,33.0,-168.0,5.0,5.0,-12.0,-8.0,16.0,35.0,1.0,0.0
-9.0,18.0,-115.0,11.0,0.0,-6.0,3.0,24.0,37.0,-4.0,0.0
-20.0,0.0,-51.0,10.0,7.0,2.0,8.0,22.0,31.0,-29.0,0.0
-37.0,-6.0,29.0,6.0,12.0,1.0,-4.0,9.0,47.0,-20.0,0.0
-42.0,0.0,107.0,15.0,11.0,5.0,-20.0,14.0,42.0,1.0,0.0
-9.0,4.0,203.0,20.0,15.0,4.0,-28.0,22.0,26.0,19.0,0.0
27.0,9.0,317.0,23.0,5.0,8.0,-23.0,32.0,21.0,41.0,0.0
28.0,2.0,387.0,26.0,-6.0,12.0,-16.0,27.0,23.0,48.0,0.0
32.0,11.0,405.0,21.0,-17.0,2.0,-14.0,22.0,30.0,45.0,0.0
36.0,21.0,400.0,22.0,-16.0,0.0,-4.0,25.0,42.0,53.0,0.0
28.0,45.0,325.0,23.0,-13.0,5.0,-2.0,10.0,46.0,64.0,0.0
30.0,33.0,186.0,24.0,-14.0,4.0,2.0,1.0,36.0,60.0,0.0
36.0,27.0,82.0,17.0,-13.0,12.0,18.0,3.0,39.0,74.0,0.0
43.0,25.0,-65.0,12.0,-16.0,21.0,22.0,6.0,41.0,72.0,0.0
37.0,19.0,-135.0,10.0,-15.0,23.0,3.0,3.0,23.0,51.0,0.0
27.0,21.0,-131.0,12.0,-12.0,25.0,4.0,8.0,11.0,32.0,0.0
24.0,3.0,-126.0,19.0,-15.0,29.0,21.0,5.0,20.0,24.0,0.0
31.0,0.0,-100.0,34.0,-7.0,18.0,34.0,9.0,20.0,17.0,0.0
8.0,3.0,-63.0,37.0,-4.0,22.0,46.0,11.0,7.0,15.0,0.0
-2.0,14.0,16.0,46.0,7.0,23.0,27.0,0.0,-1.0,16.0,0.0
13.0,14.0,133.0,57.0,16.0,37.0,16.0,-6.0,-5.0,13.0,0.0
20.0,22.0,235.0,53.0,19.0,24.0,7.0,-9.0,-5.0,10.0,0.0
23.0,21.0,288.0,33.0,20.0,7.0,-7.0,-10.0,-10.0,-5.0,0.0
10.0,22.0,335.0,17.0,31.0,17.0,-12.0,-1.0,-16.0,-12.0,0.0
13.0,18.0,394.0,22.0,32.0,21.0,-3.0,0.0,-7.0,-9.0,0.0
8.0,8.0,386.0,7.0,16.0,26.0,14.0,8.0,-3.0,-1.0,0.0
-17.0,0.0,373.0,-17.0,10.0,15.0,40.0,7.0,7.0,-3.0,0.0
-17.0,7.0,284.0,-5.0,16.0,12.0,55.0,11.0,5.0,8.0,0.0
6.0,5.0,163.0,15.0,22.0,16.0,55.0,10.0,3.0,17.0,0.0
13.0,-1.0,52.0,21.0,22.0,25.0,32.0,8.0,-4.0,27.0,0.0
9.0,-10.0,-17.0,-8.0,19.0,37.0,37.0,6.0,-9.0,26.0,0.0
4.0,-4.0,-91.0,0.0,22.0,29.0,46.0,18.0,-6.0,23.0,0.0
14.0,7.0,-105.0,13.0,34.0,27.0,53.0,26.0,12.0,25.0,0.0
