channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-96.0,-24.0,-36.0,-187.0,-64.0,-88.0,-139.0,-52.0,-25.0,261.0,0.0
-131.0,-71.0,-73.0,-157.0,-45.0,-39.0,-110.0,-56.0,-32.0,227.0,0.0
-151.0,-92.0,-84.0,-154.0,-39.0,-19.0,-83.0,-69.0,-37.0,201.0,0.0
-146.0,-93.0,-84.0,-180.0,-46.0,-28.0,-76.0,-77.0,-35.0,200.0,0.0
-127.0,-88.0,-93.0,-183.0,-49.0,-42.0,-56.0,-75.0,-33.0,191.0,0.0
-136.0,-91.0,-96.0,-192.0,-47.0,-48.0,-51.0,-68.0,-37.0,178.0,0.0
-141.0,-97.0,-90.0,-221.0,-52.0,-44.0,-62.0,-60.0,-46.0,154.0,0.0
-138.0,-103.0,-89.0,-227.0,-51.0,-48.0,-68.0,-58.0,-55.0,139.0,0.0
-138.0,-114.0,-89.0,-203.0,-51.0,-64.0,-74.0,-54.0,-58.0,139.0,0.0
-137.0,-112.0,-93.0,-184.0,-54.0,-69.0,-67.0,-49.0,-53.0,124.0,0.0
-135.0,-103.0,-102.0,-187.0,-55.0,-76.0,-80.0,-43.0,-59.0,110.0,0.0
-121.0,-76.0,-96.0,-189.0,-62.0,-95.0,-75.0,-52.0,-68.0,112.0,0.0
-109.0,-59.0,-85.0,-184.0,-68.0,-107.0,-91.0,-53.0,-78.0,104.0,0.0
-108.0,-74.0,-79.0,-185.0,-69.0,-109.0,-102.0,-62.0,-84.0,88.0,0.0
-112.0,-92.0,-83.0,-182.0,-70.0,-104.0,-87.0,-70.0,-80.0,79.0,0.0
-121.0,-101.0,-94.0,-164.0,-57.0,-91.0,-92.0,-75.0,-83.0,68.0,0.0
-132.0,-99.0,-98.0,-144.0,-63.0,-88.0,-107.0,-81.0,-91.0,51.0,0.0
-139.0,-115.0,-87.0,-124.0,-70.0,-87.0,-134.0,-101.0,-116.0,25.0,0.0
-151.0,-132.0,-76.0,-109.0,-80.0,-90.0,-147.0,-112.0,-132.0,-1.0,0.0
-159.0,-136.0,-75.0,-105.0,-75.0,-87.0,-146.0,-118.0,-138.0,-15.0,0.0
-165.0,-127.0,-71.0,-103.0,-76.0,-88.0,-138.0,-115.0,-138.0,-14.0,0.0
-171.0,-112.0,-97.0,-122.0,-81.0,-92.0,-125.0,-102.0,-139.0,-17.0,0.0
-178.0,-109.0,-103.0,-154.0,-93.0,-98.0,-115.0,-107.0,-137.0,-31.0,0.0
-166.0,-108.0,-106.0,-149.0,-100.0,-102.0,-104.0,-102.0,-126.0,-43.0,0.0
-175.0,-112.0,-116.0,-158.0,-97.0,-110.0,-98.0,-96.0,-120.0,-63.0,0.0
-182.0,-117.0,-106.0,-150.0,-92.0,-98.0,-85.0,-92.0,-124.0,-67.0,0.0
-181.0,-117.0,-101.0,-137.0,-104.0,-110.0,-79.0,-97.0,-128.0,-76.0,0.0
-181.0,-127.0,-113.0,-133.0,-106.0,-113.0,-89.0,-92.0,-118.0,-76.0,0.0
-173.0,-151.0,-126.0,-140.0,-96.0,-94.0,-87.0,-80.0,-106.0,-68.0,0.0
-151.0,-159.0,-130.0,-147.0,-103.0,-110.0,-86.0,-78.0,-109.0,-78.0,0.0
-128.0,-151.0,-129.0,-146.0,-112.0,-138.0,-82.0,-95.0,-112.0,-81.0,0.0
-117.0,-135.0,-111.0,-117.0,-121.0,-149.0,-91.0,-106.0,-122.0,-91.0,0.0
