channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
35.0,42.0,27.0,7.0,10.0,23.0,9.0,12.0,22.0,31.0,0.0
20.0,21.0,0.0,-8.0,-10.0,10.0,14.0,-5.0,-4.0,6.0,0.0
9.0,-5.0,-19.0,-10.0,-6.0,4.0,22.0,-11.0,-24.0,14.0,0.0
-10.0,-21.0,-23.0,-17.0,-19.0,-13.0,40.0,-21.0,-25.0,9.0,0.0
-37.0,-36.0,-45.0,-31.0,-41.0,-28.0,47.0,-34.0,-21.0,-9.0,0.0
-46.0,-54.0,-55.0,-45.0,-41.0,-41.0,55.0,-51.0,-22.0,-24.0,0.0
-47.0,-48.0,-47.0,-49.0,-32.0,-31.0,54.0,-54.0,-4.0,-20.0,0.0
-25.0,-26.0,-37.0,-59.0,-30.0,-12.0,60.0,-45.0,44.0,-6.0,0.0
5.0,-7.0,-11.0,-61.0,-24.0,-4.0,44.0,-32.0,40.0,2.0,0.0
22.0,3.0,-5.0,-41.0,-13.0,-15.0,23.0,-19.0,-5.0,-2.0,0.0
32.0,13.0,6.0,-28.0,-7.0,-9.0,7.0,-7.0,36.0,2.0,0.0
31.0,31.0,21.0,-10.0,10.0,1.0,-2.0,0.0,68.0,14.0,0.0
47.0,42.0,28.0,-4.0,43.0,10.0,-25.0,0.0,38.0,10.0,0.0
60.0,49.0,42.0,1.0,54.0,11.0,-51.0,8.0,8.0,17.0,0.0
63.0,46.0,46.0,6.0,41.0,13.0,-61.0,11.0,16.0,27.0,0.0
58.0,42.0,35.0,7.0,30.0,13.0,-45.0,-2.0,43.0,16.0,0.0
46.0,35.0,29.0,0.0,23.0,8.0,-30.0,-12.0,41.0,-1.0,0.0
29.0,18.0,9.0,-10.0,13.0,8.0,-19.0,-15.0,40.0,-1.0,0.0
9.0,7.0,-4.0,-19.0,1.0,-9.0,-11.0,-22.0,33.0,-1.0,0.0
-9.0,-10.0,-13.0,-24.0,1.0,-24.0,5.0,-23.0,24.0,-5.0,0.0
-32.0,-29.0,-21.0,-23.0,-6.0,-22.0,27.0,-25.0,13.0,-17.0,0.0
-52.0,-48.0,-37.0,-32.0,-18.0,-28.0,43.0,-28.0,3.0,-26.0,0.0
-68.0,-58.0,-49.0,-23.0,-17.0,-26.0,50.0,-40.0,-10.0,-36.0,0.0
-71.0,-55.0,-33.0,-11.0,-16.0,-23.0,50.0,-42.0,-24.0,-39.0,0.0
