channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
1.0,-45.0,-29.0,-6.0,10.0,12.0,19.0,38.0,9.0,-15.0,0.0
-9.0,-77.0,-29.0,-2.0,10.0,8.0,24.0,35.0,3.0,-25.0,0.0
-20.0,-67.0,-20.0,2.0,12.0,0.0,21.0,32.0,6.0,-28.0,0.0
-11.0,-43.0,-2.0,7.0,6.0,-5.0,26.0,16.0,5.0,-18.0,0.0
-23.0,-34.0,3.0,8.0,2.0,-1.0,19.0,10.0,6.0,-21.0,0.0
-31.0,-37.0,-3.0,-2.0,0.0,-5.0,1.0,0.0,-1.0,-1.0,0.0
-1.0,-43.0,-11.0,-7.0,-3.0,-19.0,2.0,-10.0,-5.0,13.0,0.0
11.0,-41.0,-14.0,-7.0,-2.0,-19.0,-6.0,-13.0,-3.0,21.0,0.0
3.0,-34.0,-4.0,0.0,13.0,-16.0,-19.0,-6.0,-2.0,14.0,0.0
1.0,-38.0,-2.0,-3.0,3.0,-16.0,-12.0,-15.0,-6.0,2.0,0.0
23.0,-22.0,-1.0,-13.0,-5.0,-24.0,-9.0,-16.0,6.0,-2.0,0.0
28.0,-24.0,4.0,-16.0,-5.0,-31.0,-12.0,-24.0,16.0,2.0,0.0
20.0,-37.0,17.0,0.0,7.0,-19.0,-13.0,-15.0,13.0,0.0,0.0
3.0,-13.0,18.0,4.0,13.0,-13.0,-8.0,-2.0,9.0,-5.0,0.0
4.0,14.0,6.0,-2.0,0.0,-9.0,-5.0,2.0,19.0,-1.0,0.0
5.0,40.0,-1.0,-6.0,-1.0,0.0,-4.0,2.0,23.0,-6.0,0.0
7.0,39.0,4.0,-26.0,8.0,9.0,-1.0,2.0,10.0,-22.0,0.0
-9.0,14.0,15.0,-41.0,14.0,17.0,0.0,0.0,7.0,-52.0,0.0
-12.0,12.0,19.0,-37.0,14.0,20.0,-10.0,-5.0,-1.0,-59.0,0.0
9.0,32.0,17.0,-40.0,8.0,3.0,-25.0,-24.0,-5.0,-34.0,0.0
