channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
219.0,208.0,60.0,43.0,46.0,27.0,21.0,25.0,11.0,20.0,0.0
361.0,144.0,54.0,48.0,61.0,43.0,16.0,30.0,4.0,19.0,0.0
432.0,7.0,3.0,22.0,36.0,28.0,-9.0,18.0,-17.0,23.0,0.0
304.0,-149.0,-34.0,-7.0,25.0,12.0,-13.0,12.0,-11.0,41.0,0.0
119.0,-216.0,-33.0,1.0,26.0,37.0,11.0,48.0,34.0,87.0,0.0
-6.0,-209.0,-30.0,-2.0,11.0,35.0,32.0,70.0,91.0,139.0,0.0
-149.0,-196.0,9.0,29.0,12.0,14.0,0.0,38.0,54.0,79.0,0.0
-297.0,-224.0,35.0,65.0,23.0,-6.0,-15.0,-3.0,-12.0,-47.0,0.0
-289.0,-200.0,28.0,38.0,13.0,-16.0,-15.0,-20.0,-38.0,-75.0,0.0
-194.0,-145.0,0.0,-9.0,-26.0,-37.0,-13.0,-25.0,-40.0,-55.0,0.0
-96.0,-98.0,-21.0,-52.0,-58.0,-59.0,-28.0,-38.0,-53.0,-44.0,0.0
-43.0,-74.0,-36.0,-66.0,-64.0,-60.0,-22.0,-55.0,-67.0,-64.0,0.0
-36.0,-68.0,-49.0,-64.0,-49.0,-62.0,-15.0,-57.0,-68.0,-78.0,0.0
-37.0,-82.0,-54.0,-58.0,-50.0,-53.0,-8.0,-38.0,-53.0,-50.0,0.0
-94.0,-103.0,-32.0,-36.0,-32.0,-33.0,0.0,-25.0,-53.0,-74.0,0.0
-133.0,-100.0,-7.0,-8.0,-5.0,-1.0,12.0,-6.0,-32.0,-67.0,0.0
-69.0,-47.0,-5.0,9.0,10.0,21.0,34.0,29.0,8.0,-6.0,0.0
6.0,35.0,21.0,35.0,36.0,38.0,37.0,35.0,34.0,23.0,0.0
74.0,78.0,32.0,44.0,54.0,64.0,19.0,51.0,51.0,64.0,0.0
121.0,83.0,34.0,50.0,54.0,76.0,16.0,54.0,53.0,97.0,0.0
129.0,77.0,47.0,64.0,54.0,73.0,17.0,46.0,50.0,89.0,0.0
145.0,76.0,50.0,56.0,46.0,67.0,10.0,33.0,36.0,69.0,0.0
136.0,56.0,44.0,40.0,35.0,62.0,13.0,26.0,27.0,48.0,0.0
76.0,30.0,13.0,7.0,17.0,47.0,3.0,15.0,6.0,22.0,0.0
20.0,12.0,-14.0,-33.0,0.0,27.0,7.0,-1.0,0.0,0.0,0.0
-60.0,4.0,-19.0,-48.0,-18.0,-8.0,-14.0,-33.0,-30.0,-50.0,0.0
-142.0,-23.0,-17.0,-44.0,-21.0,-30.0,-27.0,-51.0,-61.0,-119.0,0.0
-170.0,-69.0,-23.0,-42.0,-23.0,-45.0,-40.0,-52.0,-71.0,-148.0,0.0
-145.0,-88.0,-26.0,-61.0,-32.0,-55.0,-37.0,-60.0,-71.0,-131.0,0.0
-99.0,-72.0,-35.0,-52.0,-38.0,-60.0,-32.0,-47.0,-64.0,-102.0,0.0
-46.0,-35.0,-32.0,-31.0,-35.0,-49.0,-26.0,-44.0,-53.0,-95.0,0.0
24.0,24.0,-16.0,-14.0,-23.0,-38.0,-26.0,-32.0,-49.0,-75.0,0.0
64.0,51.0,-11.0,6.0,-7.0,-18.0,-23.0,-3.0,-31.0,-27.0,0.0
71.0,35.0,-22.0,8.0,6.0,10.0,9.0,30.0,17.0,18.0,0.0
