channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-13.0,-6.0,82.0,41.0,39.0,17.0,-59.0,-9.0,-8.0,0.0,0.0
-13.0,-17.0,86.0,34.0,24.0,4.0,-12.0,-2.0,4.0,-4.0,0.0
-16.0,-26.0,89.0,16.0,20.0,4.0,88.0,8.0,24.0,7.0,0.0
-20.0,-18.0,69.0,3.0,16.0,16.0,183.0,15.0,37.0,10.0,0.0
-10.0,-18.0,38.0,-11.0,6.0,18.0,234.0,21.0,27.0,7.0,0.0
5.0,-17.0,22.0,-27.0,-22.0,15.0,257.0,18.0,34.0,1.0,0.0
11.0,-11.0,18.0,-33.0,-30.0,-9.0,254.0,4.0,33.0,7.0,0.0
-4.0,-12.0,3.0,-41.0,-30.0,-11.0,230.0,-7.0,23.0,3.0,0.0
8.0,-10.0,14.0,-39.0,-26.0,-21.0,205.0,-26.0,18.0,4.0,0.0
16.0,-7.0,26.0,-19.0,-25.0,-31.0,206.0,-47.0,-6.0,20.0,0.0
26.0,-2.0,20.0,-19.0,-19.0,-38.0,211.0,-53.0,-19.0,41.0,0.0
23.0,-1.0,28.0,-8.0,-7.0,-30.0,151.0,-29.0,-2.0,26.0,0.0
14.0,-8.0,26.0,-4.0,4.0,-18.0,42.0,-11.0,-4.0,14.0,0.0
4.0,-13.0,7.0,-8.0,18.0,-3.0,-87.0,0.0,20.0,16.0,0.0
-17.0,-17.0,-5.0,-9.0,24.0,13.0,-142.0,20.0,15.0,12.0,0.0
-28.0,-20.0,-54.0,3.0,37.0,27.0,-80.0,22.0,22.0,8.0,0.0
-31.0,-23.0,-3.0,9.0,42.0,35.0,-21.0,12.0,16.0,1.0,0.0
-27.0,-32.0,5.0,21.0,50.0,36.0,6.0,21.0,23.0,-11.0,0.0
-26.0,-35.0,7.0,16.0,44.0,25.0,60.0,20.0,12.0,-8.0,0.0
-33.0,-11.0,11.0,16.0,35.0,22.0,128.0,3.0,17.0,-7.0,0.0
-23.0,7.0,12.0,-3.0,21.0,-4.0,191.0,-16.0,3.0,-9.0,0.0
-11.0,-9.0,6.0,-25.0,2.0,-18.0,194.0,-22.0,-4.0,-11.0,0.0
1.0,-8.0,-4.0,-34.0,0.0,-4.0,151.0,2.0,19.0,11.0,0.0
0.0,-8.0,-62.0,-55.0,0.0,-1.0,131.0,16.0,43.0,-15.0,0.0
-25.0,-31.0,-20.0,-73.0,-14.0,-50.0,37.0,-29.0,-67.0,-58.0,0.0
-11.0,7.0,13.0,-44.0,-17.0,-31.0,59.0,9.0,-12.0,-6.0,0.0
-6.0,20.0,6.0,-15.0,-12.0,3.0,69.0,36.0,39.0,9.0,0.0
-6.0,5.0,6.0,-5.0,0.0,17.0,-13.0,32.0,37.0,-2.0,0.0
-15.0,3.0,18.0,10.0,2.0,25.0,-136.0,19.0,12.0,-11.0,0.0
-24.0,0.0,-6.0,18.0,4.0,26.0,-199.0,11.0,1.0,-6.0,0.0
-41.0,1.0,19.0,17.0,13.0,29.0,-207.0,11.0,0.0,-8.0,0.0
-34.0,14.0,25.0,18.0,13.0,33.0,-155.0,10.0,-6.0,-4.0,0.0
-29.0,18.0,27.0,30.0,11.0,31.0,-87.0,13.0,-10.0,-10.0,0.0
-29.0,8.0,30.0,39.0,11.0,34.0,-21.0,5.0,-19.0,-12.0,0.0
-31.0,-5.0,-22.0,27.0,14.0,37.0,42.0,-2.0,-8.0,-3.0,0.0
-27.0,-2.0,-129.0,14.0,10.0,29.0,113.0,-11.0,-21.0,6.0,0.0
-19.0,6.0,-135.0,5.0,-10.0,21.0,173.0,-23.0,-27.0,6.0,0.0
-11.0,20.0,-50.0,5.0,-13.0,10.0,197.0,-24.0,-13.0,6.0,0.0
-15.0,23.0,22.0,-8.0,-16.0,-7.0,224.0,-14.0,-9.0,16.0,0.0
-13.0,16.0,29.0,-9.0,-32.0,-25.0,206.0,-6.0,11.0,26.0,0.0
-8.0,23.0,20.0,-11.0,-39.0,-42.0,186.0,5.0,22.0,43.0,0.0
-17.0,27.0,4.0,-13.0,-29.0,-24.0,171.0,10.0,29.0,23.0,0.0
-25.0,23.0,1.0,-4.0,-11.0,0.0,151.0,9.0,11.0,12.0,0.0
-32.0,6.0,-1.0,19.0,16.0,24.0,114.0,12.0,8.0,9.0,0.0
-37.0,15.0,-8.0,26.0,30.0,37.0,18.0,14.0,-4.0,15.0,0.0
-38.0,14.0,-53.0,19.0,29.0,32.0,-90.0,15.0,-8.0,6.0,0.0
-34.0,12.0,-138.0,26.0,36.0,20.0,-141.0,-1.0,-23.0,-7.0,0.0
-26.0,23.0,-114.0,34.0,37.0,16.0,-96.0,-25.0,-25.0,2.0,0.0
-24.0,31.0,-10.0,35.0,24.0,3.0,-1.0,-29.0,-12.0,6.0,0.0
-20.0,34.0,39.0,28.0,5.0,-8.0,55.0,-22.0,-4.0,26.0,0.0
-14.0,32.0,53.0,20.0,7.0,-6.0,122.0,-13.0,10.0,24.0,0.0
-27.0,23.0,58.0,4.0,3.0,2.0,223.0,-7.0,-9.0,10.0,0.0
-36.0,12.0,55.0,5.0,4.0,1.0,305.0,-4.0,8.0,7.0,0.0
-34.0,20.0,55.0,-21.0,-11.0,-12.0,348.0,11.0,14.0,20.0,0.0
-17.0,9.0,41.0,-40.0,-25.0,-18.0,384.0,18.0,4.0,9.0,0.0
-22.0,-6.0,16.0,-61.0,-40.0,-21.0,391.0,8.0,0.0,11.0,0.0
-18.0,-3.0,17.0,-57.0,-36.0,-34.0,373.0,3.0,1.0,24.0,0.0
-7.0,6.0,10.0,-41.0,-30.0,-46.0,355.0,2.0,-6.0,21.0,0.0
2.0,13.0,-77.0,-31.0,-35.0,-50.0,346.0,-11.0,-13.0,27.0,0.0
7.0,14.0,-143.0,-22.0,-22.0,-37.0,328.0,0.0,5.0,24.0,0.0
5.0,11.0,-54.0,-20.0,-12.0,-23.0,248.0,13.0,21.0,24.0,0.0
-6.0,3.0,23.0,-6.0,9.0,0.0,122.0,17.0,17.0,13.0,0.0
-6.0,-10.0,51.0,10.0,25.0,9.0,27.0,14.0,18.0,0.0,0.0
-14.0,-18.0,60.0,26.0,53.0,7.0,12.0,-1.0,1.0,6.0,0.0
-22.0,-20.0,48.0,32.0,78.0,21.0,74.0,-19.0,1.0,-2.0,0.0
-23.0,-18.0,11.0,23.0,65.0,37.0,123.0,-17.0,0.0,-11.0,0.0
-22.0,-23.0,59.0,30.0,45.0,37.0,138.0,-24.0,0.0,-16.0,0.0
-20.0,-18.0,75.0,16.0,39.0,44.0,169.0,-31.0,-8.0,-21.0,0.0
-9.0,-16.0,60.0,-5.0,33.0,36.0,228.0,-32.0,-20.0,-5.0,0.0
-7.0,-17.0,54.0,-5.0,31.0,30.0,259.0,-19.0,-10.0,14.0,0.0
-4.0,-20.0,37.0,4.0,20.0,24.0,284.0,-7.0,1.0,12.0,0.0
12.0,-12.0,21.0,-9.0,0.0,5.0,276.0,2.0,22.0,19.0,0.0
12.0,2.0,16.0,-17.0,-23.0,-41.0,226.0,10.0,21.0,22.0,0.0
3.0,-1.0,16.0,-35.0,-36.0,-76.0,222.0,12.0,18.0,13.0,0.0
-7.0,-7.0,-32.0,-39.0,-21.0,-68.0,186.0,16.0,10.0,23.0,0.0
6.0,-9.0,-58.0,-31.0,-11.0,-53.0,162.0,14.0,11.0,29.0,0.0
11.0,-4.0,-19.0,-21.0,6.0,-37.0,110.0,-18.0,-8.0,17.0,0.0
6.0,7.0,48.0,-5.0,25.0,-33.0,-17.0,-50.0,-18.0,6.0,0.0
12.0,12.0,62.0,5.0,23.0,-25.0,-141.0,-54.0,-22.0,11.0,0.0
9.0,3.0,40.0,2.0,19.0,0.0,-220.0,-49.0,-12.0,-2.0,0.0
7.0,2.0,2.0,13.0,16.0,5.0,-210.0,-43.0,-16.0,-15.0,0.0
