channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-8.0,12.0,6.0,31.0,7.0,24.0,12.0,-15.0,-30.0,-64.0,0.0
6.0,8.0,4.0,20.0,7.0,22.0,22.0,-7.0,-11.0,-30.0,0.0
18.0,4.0,-1.0,10.0,4.0,17.0,21.0,5.0,4.0,5.0,0.0
49.0,16.0,8.0,15.0,3.0,5.0,15.0,2.0,-9.0,11.0,0.0
75.0,35.0,10.0,3.0,-5.0,-18.0,-6.0,-2.0,0.0,39.0,0.0
89.0,41.0,0.0,-18.0,-23.0,-27.0,-12.0,-5.0,37.0,73.0,0.0
80.0,35.0,4.0,-14.0,-18.0,-16.0,-7.0,0.0,37.0,51.0,0.0
61.0,30.0,14.0,17.0,-13.0,-9.0,-8.0,2.0,3.0,21.0,0.0
24.0,17.0,8.0,16.0,-6.0,4.0,-5.0,3.0,-9.0,14.0,0.0
-46.0,-7.0,2.0,14.0,11.0,23.0,6.0,19.0,6.0,-19.0,0.0
-108.0,-43.0,-6.0,24.0,22.0,33.0,15.0,22.0,-8.0,-64.0,0.0
-109.0,-48.0,-10.0,14.0,9.0,34.0,7.0,6.0,-32.0,-62.0,0.0
-65.0,-29.0,-11.0,-10.0,0.0,20.0,-1.0,1.0,-28.0,-18.0,0.0
-28.0,-18.0,-22.0,-16.0,-10.0,7.0,6.0,0.0,-13.0,32.0,0.0
-30.0,-16.0,-31.0,4.0,-18.0,20.0,20.0,15.0,-13.0,25.0,0.0
-36.0,-14.0,-8.0,14.0,-5.0,23.0,28.0,13.0,-24.0,-34.0,0.0
-10.0,-13.0,0.0,7.0,-12.0,18.0,11.0,10.0,-18.0,-49.0,0.0
4.0,-23.0,-7.0,-4.0,-13.0,9.0,-8.0,19.0,5.0,-26.0,0.0
1.0,-26.0,-29.0,-28.0,-20.0,7.0,-25.0,11.0,0.0,-13.0,0.0
-24.0,-37.0,-38.0,-33.0,-24.0,0.0,-27.0,8.0,0.0,-20.0,0.0
-36.0,-33.0,-36.0,-20.0,-14.0,0.0,-23.0,-1.0,-6.0,-5.0,0.0
-18.0,-16.0,-31.0,-16.0,-11.0,9.0,-22.0,-11.0,-15.0,30.0,0.0
4.0,6.0,-31.0,-14.0,-24.0,-1.0,-34.0,-11.0,-24.0,82.0,0.0
12.0,3.0,-28.0,-20.0,-26.0,-10.0,-35.0,-7.0,0.0,94.0,0.0
-2.0,-5.0,-31.0,-36.0,-17.0,-8.0,-25.0,6.0,37.0,30.0,0.0
4.0,-13.0,-27.0,-33.0,-10.0,-11.0,-16.0,5.0,43.0,-34.0,0.0
15.0,-6.0,-25.0,-22.0,-5.0,5.0,-7.0,21.0,30.0,-41.0,0.0
15.0,4.0,-8.0,-11.0,-9.0,22.0,0.0,16.0,21.0,-62.0,0.0
15.0,20.0,9.0,-14.0,-18.0,12.0,5.0,9.0,29.0,-64.0,0.0
30.0,23.0,4.0,-29.0,-28.0,-17.0,-11.0,10.0,46.0,1.0,0.0
59.0,23.0,-12.0,-41.0,-39.0,-25.0,-21.0,10.0,76.0,96.0,0.0
57.0,-1.0,-24.0,-50.0,-45.0,-26.0,-24.0,20.0,110.0,149.0,0.0
39.0,-17.0,-30.0,-53.0,-33.0,-16.0,-9.0,7.0,67.0,118.0,0.0
15.0,-15.0,-29.0,-48.0,-11.0,-1.0,-3.0,-9.0,-7.0,33.0,0.0
-9.0,6.0,-16.0,-34.0,5.0,-3.0,0.0,-21.0,-51.0,-49.0,0.0
-25.0,12.0,12.0,-11.0,4.0,6.0,12.0,-12.0,-51.0,-74.0,0.0
-50.0,4.0,15.0,-1.0,13.0,22.0,22.0,-2.0,-48.0,-85.0,0.0
-64.0,9.0,22.0,-7.0,25.0,14.0,26.0,-8.0,-45.0,-89.0,0.0
-44.0,2.0,15.0,-18.0,16.0,6.0,24.0,-7.0,-48.0,-72.0,0.0
-20.0,-11.0,-8.0,-24.0,11.0,4.0,27.0,-6.0,-37.0,-46.0,0.0
-21.0,-17.0,0.0,-20.0,14.0,6.0,26.0,-11.0,-21.0,-47.0,0.0
-15.0,-15.0,10.0,-17.0,18.0,2.0,22.0,-7.0,-28.0,-66.0,0.0
2.0,0.0,26.0,-10.0,4.0,-1.0,3.0,-11.0,-35.0,-81.0,0.0
23.0,24.0,25.0,-8.0,-9.0,-8.0,-6.0,-13.0,-33.0,-52.0,0.0
39.0,33.0,13.0,-13.0,-12.0,-16.0,-23.0,-16.0,13.0,50.0,0.0
56.0,27.0,-6.0,-15.0,-21.0,-22.0,-33.0,-11.0,60.0,143.0,0.0
42.0,28.0,-10.0,-13.0,-13.0,-15.0,-18.0,11.0,72.0,155.0,0.0
11.0,10.0,-26.0,-9.0,-2.0,3.0,-4.0,11.0,56.0,93.0,0.0
-1.0,0.0,-4.0,0.0,17.0,19.0,6.0,3.0,20.0,26.0,0.0
-34.0,-3.0,-8.0,0.0,27.0,17.0,3.0,0.0,-8.0,-33.0,0.0
-44.0,-9.0,-29.0,-4.0,17.0,5.0,7.0,6.0,-17.0,-67.0,0.0
-50.0,-19.0,-16.0,-9.0,19.0,2.0,12.0,14.0,-16.0,-38.0,0.0
-46.0,-19.0,-25.0,0.0,8.0,-2.0,28.0,34.0,-3.0,-19.0,0.0
-24.0,-7.0,-35.0,2.0,2.0,-3.0,31.0,28.0,12.0,-11.0,0.0
-12.0,1.0,-28.0,-4.0,-3.0,-3.0,28.0,18.0,24.0,-5.0,0.0
-17.0,1.0,-26.0,-11.0,-8.0,-15.0,16.0,9.0,35.0,14.0,0.0
-19.0,-5.0,-23.0,-10.0,-9.0,-15.0,9.0,13.0,60.0,26.0,0.0
-16.0,-7.0,-10.0,-3.0,0.0,-10.0,14.0,15.0,54.0,-14.0,0.0
-29.0,-7.0,15.0,-2.0,20.0,-3.0,25.0,0.0,10.0,-56.0,0.0
-34.0,-7.0,21.0,-5.0,26.0,0.0,17.0,8.0,-17.0,-78.0,0.0
-23.0,-7.0,-2.0,5.0,24.0,-10.0,9.0,11.0,-26.0,-65.0,0.0
-14.0,-13.0,-4.0,1.0,21.0,-12.0,9.0,15.0,-18.0,-54.0,0.0
-3.0,-17.0,-11.0,-2.0,18.0,-6.0,9.0,10.0,-7.0,-36.0,0.0
19.0,-1.0,5.0,9.0,15.0,-15.0,6.0,9.0,-17.0,-18.0,0.0
21.0,16.0,24.0,8.0,13.0,-16.0,1.0,9.0,-17.0,-26.0,0.0
14.0,14.0,23.0,15.0,14.0,-3.0,3.0,7.0,-31.0,-24.0,0.0
4.0,3.0,29.0,13.0,20.0,5.0,-2.0,4.0,-29.0,-19.0,0.0
-2.0,-3.0,10.0,-3.0,18.0,1.0,-8.0,0.0,-22.0,-20.0,0.0
7.0,3.0,-6.0,-12.0,8.0,-7.0,-2.0,-1.0,0.0,-3.0,0.0
2.0,11.0,0.0,-14.0,2.0,2.0,-4.0,-3.0,4.0,-4.0,0.0
9.0,9.0,-10.0,-10.0,4.0,-2.0,-3.0,-7.0,-6.0,1.0,0.0
30.0,24.0,-8.0,1.0,-3.0,-10.0,-1.0,-12.0,-14.0,31.0,0.0
54.0,32.0,-4.0,0.0,-13.0,-16.0,-12.0,-28.0,-18.0,72.0,0.0
79.0,21.0,-2.0,-6.0,-1.0,-20.0,-18.0,-21.0,-16.0,122.0,0.0
80.0,13.0,7.0,-15.0,1.0,-12.0,-7.0,-11.0,-12.0,135.0,0.0
60.0,9.0,-9.0,-16.0,-15.0,-12.0,-13.0,-22.0,-26.0,72.0,0.0
43.0,1.0,-7.0,-8.0,-26.0,-19.0,-15.0,-25.0,-43.0,-12.0,0.0
31.0,-6.0,-3.0,-3.0,-26.0,-7.0,-2.0,-12.0,-12.0,-20.0,0.0
20.0,-16.0,-7.0,2.0,-22.0,5.0,14.0,13.0,5.0,-29.0,0.0
15.0,-9.0,-7.0,7.0,-17.0,4.0,6.0,9.0,-18.0,-54.0,0.0
-4.0,12.0,-8.0,30.0,-12.0,1.0,3.0,7.0,-28.0,-64.0,0.0
-25.0,18.0,15.0,51.0,-11.0,13.0,16.0,17.0,-5.0,-35.0,0.0
-37.0,9.0,27.0,55.0,3.0,30.0,22.0,22.0,9.0,-20.0,0.0
-50.0,-1.0,17.0,51.0,11.0,40.0,29.0,22.0,5.0,-28.0,0.0
-41.0,-8.0,14.0,43.0,8.0,37.0,21.0,12.0,-2.0,-36.0,0.0
-35.0,-11.0,-6.0,28.0,2.0,32.0,10.0,3.0,-7.0,-22.0,0.0
-34.0,3.0,-6.0,29.0,8.0,22.0,9.0,-5.0,0.0,2.0,0.0
-27.0,0.0,-17.0,36.0,9.0,10.0,2.0,-8.0,-2.0,-3.0,0.0
-10.0,-3.0,-3.0,28.0,1.0,2.0,-5.0,-4.0,6.0,13.0,0.0
-6.0,9.0,-7.0,28.0,-7.0,-6.0,-4.0,-5.0,3.0,29.0,0.0
3.0,6.0,-11.0,26.0,-2.0,-4.0,-1.0,-12.0,0.0,29.0,0.0
15.0,8.0,6.0,18.0,1.0,-15.0,-3.0,-13.0,15.0,29.0,0.0
34.0,6.0,4.0,16.0,4.0,-22.0,-6.0,-8.0,20.0,37.0,0.0
38.0,1.0,-12.0,3.0,0.0,-30.0,-5.0,-19.0,18.0,36.0,0.0
27.0,-2.0,-26.0,-2.0,-6.0,-16.0,0.0,-18.0,9.0,23.0,0.0
20.0,0.0,-10.0,-4.0,-7.0,0.0,1.0,-21.0,0.0,14.0,0.0
13.0,4.0,2.0,-5.0,-1.0,-5.0,-5.0,-15.0,7.0,7.0,0.0
-3.0,8.0,0.0,6.0,-4.0,-5.0,2.0,-11.0,-4.0,-10.0,0.0
-1.0,18.0,18.0,10.0,-8.0,1.0,1.0,-20.0,-19.0,-13.0,0.0
32.0,18.0,17.0,4.0,-3.0,3.0,-18.0,-18.0,-8.0,46.0,0.0
65.0,27.0,25.0,2.0,-9.0,2.0,-22.0,-16.0,20.0,135.0,1.0
99.0,29.0,15.0,-5.0,-15.0,5.0,-18.0,-9.0,49.0,218.0,1.0
106.0,24.0,-5.0,-28.0,-21.0,-11.0,-28.0,-13.0,59.0,208.0,1.0
