channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-25.0,-43.0,0.0,-31.0,-26.0,-16.0,2.0,5.0,18.0,-15.0,0.0
-26.0,-36.0,-12.0,-25.0,-33.0,-10.0,4.0,8.0,6.0,-18.0,0.0
-31.0,-38.0,-25.0,-25.0,-25.0,-18.0,1.0,0.0,17.0,-19.0,0.0
-29.0,-26.0,-20.0,-24.0,-16.0,-19.0,4.0,-3.0,36.0,6.0,0.0
-10.0,-12.0,-14.0,-24.0,-12.0,2.0,-5.0,8.0,27.0,21.0,0.0
-8.0,-12.0,-14.0,-16.0,-5.0,9.0,-14.0,14.0,15.0,21.0,0.0
-1.0,-6.0,-11.0,-2.0,13.0,9.0,-10.0,7.0,9.0,10.0,0.0
13.0,4.0,4.0,4.0,26.0,11.0,-3.0,7.0,-16.0,-1.0,0.0
13.0,20.0,1.0,12.0,35.0,17.0,-14.0,2.0,-21.0,-22.0,0.0
24.0,25.0,0.0,12.0,28.0,28.0,-16.0,7.0,-6.0,-9.0,0.0
23.0,30.0,10.0,7.0,14.0,18.0,-10.0,12.0,8.0,10.0,0.0
18.0,22.0,1.0,11.0,-1.0,12.0,-18.0,5.0,7.0,11.0,0.0
20.0,17.0,-7.0,9.0,-8.0,12.0,-10.0,4.0,3.0,14.0,0.0
17.0,12.0,-11.0,6.0,-3.0,22.0,-4.0,7.0,-5.0,2.0,0.0
2.0,2.0,-13.0,5.0,-11.0,21.0,2.0,0.0,-18.0,-3.0,0.0
-8.0,-17.0,-13.0,-5.0,-19.0,9.0,6.0,-11.0,-13.0,-6.0,0.0
-13.0,-36.0,-21.0,-20.0,-27.0,-6.0,-1.0,-14.0,-3.0,-2.0,0.0
-7.0,-43.0,-33.0,-30.0,-21.0,-8.0,6.0,-18.0,3.0,5.0,0.0
-5.0,-45.0,-36.0,-35.0,-16.0,-3.0,7.0,-9.0,-4.0,3.0,0.0
-6.0,-51.0,-37.0,-28.0,-15.0,2.0,1.0,2.0,-8.0,-1.0,0.0
-11.0,-59.0,-32.0,-12.0,-23.0,1.0,-1.0,0.0,-15.0,-9.0,0.0
-8.0,-57.0,-17.0,-10.0,-9.0,6.0,1.0,4.0,-16.0,-13.0,0.0
8.0,-32.0,-6.0,-11.0,0.0,16.0,2.0,-2.0,-17.0,-9.0,0.0
26.0,-7.0,16.0,-3.0,-4.0,11.0,-5.0,-9.0,-19.0,-11.0,0.0
38.0,20.0,29.0,-8.0,2.0,7.0,-28.0,-17.0,-22.0,-9.0,0.0
50.0,47.0,38.0,-1.0,2.0,2.0,-20.0,-9.0,-14.0,5.0,0.0
54.0,63.0,33.0,7.0,12.0,10.0,-12.0,-10.0,-10.0,9.0,0.0
49.0,65.0,24.0,4.0,23.0,19.0,12.0,0.0,-12.0,5.0,0.0
35.0,39.0,28.0,0.0,26.0,29.0,22.0,16.0,-3.0,8.0,0.0
28.0,4.0,31.0,10.0,22.0,40.0,27.0,22.0,-9.0,6.0,0.0
18.0,-7.0,17.0,-2.0,10.0,23.0,28.0,17.0,-11.0,10.0,0.0
-5.0,-18.0,13.0,-17.0,-3.0,11.0,25.0,14.0,0.0,10.0,0.0
-19.0,-39.0,0.0,-32.0,-13.0,13.0,24.0,7.0,6.0,14.0,0.0
-24.0,-49.0,-30.0,-44.0,-21.0,3.0,22.0,8.0,6.0,24.0,0.0
-25.0,-55.0,-44.0,-40.0,-23.0,1.0,13.0,6.0,9.0,27.0,0.0
-33.0,-62.0,-41.0,-37.0,-36.0,-2.0,7.0,5.0,12.0,16.0,0.0
-28.0,-43.0,-26.0,-44.0,-37.0,3.0,21.0,8.0,7.0,2.0,0.0
-12.0,-30.0,4.0,-32.0,-38.0,-3.0,28.0,3.0,-9.0,-19.0,0.0
0.0,-2.0,27.0,-5.0,-19.0,9.0,16.0,-13.0,-34.0,-50.0,0.0
16.0,25.0,54.0,32.0,-1.0,18.0,0.0,-25.0,-52.0,-73.0,0.0
16.0,36.0,54.0,30.0,-1.0,16.0,3.0,-20.0,-46.0,-55.0,0.0
32.0,32.0,46.0,16.0,0.0,20.0,9.0,-9.0,-31.0,-25.0,0.0
