channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-51.0,5.0,-29.0,-16.0,39.0,68.0,56.0,83.0,26.0,-169.0,0.0
-28.0,-14.0,-28.0,-2.0,34.0,60.0,61.0,51.0,11.0,-98.0,0.0
-27.0,-32.0,-20.0,9.0,22.0,48.0,64.0,45.0,9.0,-45.0,0.0
-34.0,-38.0,-3.0,12.0,6.0,23.0,46.0,34.0,10.0,-19.0,0.0
-35.0,-37.0,11.0,14.0,-11.0,2.0,29.0,27.0,1.0,-23.0,0.0
-51.0,-40.0,-27.0,-9.0,-27.0,-23.0,5.0,20.0,-9.0,-37.0,0.0
-54.0,-43.0,-46.0,-36.0,-56.0,-48.0,-27.0,-4.0,-18.0,-33.0,0.0
-33.0,0.0,-9.0,-15.0,-46.0,-42.0,-31.0,-8.0,-17.0,25.0,0.0
33.0,40.0,27.0,12.0,-32.0,-23.0,-10.0,0.0,2.0,131.0,0.0
128.0,64.0,53.0,18.0,-28.0,-18.0,-9.0,-8.0,3.0,205.0,0.0
131.0,69.0,54.0,2.0,-27.0,-12.0,-25.0,-10.0,-16.0,189.0,0.0
83.0,50.0,49.0,1.0,-19.0,-12.0,-17.0,-5.0,-24.0,91.0,0.0
46.0,29.0,43.0,15.0,-16.0,-20.0,1.0,-15.0,-22.0,-18.0,0.0
12.0,0.0,47.0,16.0,-16.0,-39.0,-11.0,-38.0,-27.0,-55.0,0.0
-5.0,-12.0,39.0,16.0,-8.0,-32.0,-14.0,-25.0,-4.0,-69.0,0.0
-25.0,-25.0,12.0,14.0,-10.0,-5.0,10.0,-3.0,15.0,-133.0,0.0
-57.0,-29.0,-17.0,-13.0,-13.0,15.0,18.0,10.0,2.0,-160.0,0.0
-66.0,-19.0,-30.0,-29.0,-16.0,9.0,19.0,1.0,-11.0,-164.0,0.0
-58.0,3.0,-26.0,-30.0,-33.0,-11.0,2.0,-20.0,-18.0,-118.0,0.0
-29.0,15.0,-9.0,-22.0,-44.0,-16.0,-9.0,-18.0,-15.0,-89.0,0.0
0.0,46.0,4.0,-4.0,-38.0,-4.0,-4.0,-9.0,-19.0,-65.0,0.0
6.0,75.0,43.0,3.0,-31.0,-8.0,-13.0,-21.0,-10.0,-18.0,0.0
30.0,93.0,64.0,18.0,-6.0,-8.0,-12.0,-25.0,-8.0,25.0,0.0
56.0,103.0,64.0,30.0,18.0,0.0,-6.0,-13.0,0.0,44.0,0.0
49.0,116.0,39.0,32.0,29.0,16.0,9.0,-3.0,-8.0,49.0,0.0
31.0,116.0,6.0,26.0,25.0,23.0,26.0,8.0,-3.0,42.0,0.0
19.0,97.0,-16.0,19.0,19.0,31.0,18.0,15.0,0.0,43.0,0.0
31.0,65.0,-14.0,13.0,15.0,19.0,3.0,13.0,3.0,43.0,0.0
21.0,39.0,20.0,18.0,4.0,-5.0,-19.0,-9.0,-4.0,16.0,0.0
-3.0,-2.0,38.0,7.0,-14.0,-24.0,-38.0,-22.0,-16.0,-26.0,0.0
-24.0,-49.0,41.0,-12.0,-34.0,-39.0,-56.0,-13.0,-27.0,-48.0,0.0
-30.0,-79.0,15.0,-10.0,-38.0,-36.0,-52.0,-14.0,-19.0,-67.0,0.0
-21.0,-112.0,-11.0,-10.0,-26.0,-21.0,-38.0,-7.0,-13.0,-67.0,0.0
-18.0,-116.0,-14.0,-3.0,-7.0,-13.0,-29.0,0.0,-7.0,-51.0,0.0
-20.0,-42.0,-26.0,-17.0,-17.0,-12.0,-32.0,-1.0,-13.0,-5.0,0.0
-40.0,41.0,-61.0,-73.0,-54.0,-35.0,-47.0,-8.0,-18.0,96.0,0.0
-58.0,66.0,-113.0,-116.0,-85.0,-51.0,-44.0,-2.0,-13.0,178.0,0.0
-29.0,38.0,-112.0,-106.0,-72.0,-56.0,-27.0,21.0,5.0,132.0,0.0
-3.0,1.0,-75.0,-84.0,-47.0,-46.0,-17.0,24.0,18.0,137.0,0.0
7.0,-40.0,-42.0,-61.0,-31.0,-50.0,-34.0,1.0,-10.0,213.0,0.0
12.0,-60.0,-27.0,-44.0,-32.0,-53.0,-36.0,-11.0,-38.0,175.0,0.0
0.0,-67.0,0.0,-15.0,-11.0,-31.0,-10.0,3.0,-12.0,115.0,0.0
-13.0,-40.0,62.0,44.0,41.0,11.0,37.0,56.0,43.0,31.0,0.0
-22.0,-9.0,83.0,70.0,71.0,65.0,79.0,104.0,83.0,-138.0,0.0
-38.0,-11.0,63.0,68.0,63.0,76.0,101.0,113.0,74.0,-247.0,0.0
-38.0,-9.0,67.0,64.0,59.0,67.0,99.0,80.0,51.0,-201.0,0.0
-15.0,-1.0,79.0,62.0,56.0,55.0,74.0,49.0,34.0,-146.0,0.0
-11.0,-2.0,76.0,58.0,33.0,48.0,35.0,32.0,26.0,-96.0,0.0
-3.0,-5.0,58.0,34.0,16.0,27.0,35.0,22.0,19.0,-64.0,0.0
0.0,1.0,23.0,13.0,15.0,10.0,35.0,13.0,13.0,-42.0,0.0
-10.0,0.0,3.0,4.0,2.0,-9.0,17.0,2.0,7.0,15.0,0.0
1.0,23.0,6.0,-2.0,-1.0,-18.0,-1.0,-6.0,0.0,40.0,0.0
22.0,27.0,20.0,2.0,10.0,-21.0,-16.0,-22.0,-4.0,43.0,0.0
45.0,30.0,21.0,-8.0,0.0,-41.0,-24.0,-20.0,-20.0,93.0,0.0
45.0,43.0,25.0,-14.0,-4.0,-49.0,-19.0,-15.0,-10.0,136.0,0.0
46.0,56.0,19.0,-13.0,-23.0,-50.0,-26.0,-37.0,-19.0,171.0,0.0
64.0,58.0,3.0,-19.0,-42.0,-68.0,-56.0,-61.0,-36.0,195.0,0.0
69.0,48.0,-13.0,-16.0,-40.0,-77.0,-68.0,-54.0,-33.0,169.0,0.0
74.0,49.0,-16.0,-9.0,-29.0,-65.0,-77.0,-55.0,-39.0,75.0,0.0
72.0,51.0,-13.0,-12.0,-26.0,-69.0,-73.0,-57.0,-39.0,4.0,0.0
52.0,41.0,-26.0,-9.0,-32.0,-77.0,-72.0,-48.0,-38.0,-46.0,0.0
-5.0,25.0,-33.0,-1.0,-20.0,-59.0,-54.0,-20.0,-22.0,-162.0,0.0
-56.0,3.0,-47.0,-3.0,-4.0,-35.0,-25.0,7.0,-10.0,-177.0,0.0
-60.0,-24.0,-80.0,-29.0,-10.0,-25.0,-7.0,17.0,-12.0,-85.0,0.0
