channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
21.0,25.0,7.0,-16.0,-3.0,-27.0,-8.0,5.0,17.0,10.0,0.0
17.0,20.0,15.0,-17.0,-12.0,-32.0,2.0,3.0,22.0,9.0,0.0
12.0,28.0,12.0,-12.0,-21.0,-30.0,-2.0,4.0,18.0,18.0,0.0
18.0,38.0,13.0,-6.0,-22.0,-27.0,-4.0,-10.0,2.0,27.0,0.0
31.0,48.0,7.0,-5.0,-13.0,-13.0,-4.0,-18.0,-20.0,19.0,0.0
13.0,20.0,-7.0,6.0,-2.0,-5.0,1.0,-19.0,-27.0,11.0,0.0
1.0,4.0,-8.0,-9.0,-8.0,0.0,16.0,-9.0,-10.0,1.0,0.0
7.0,5.0,-6.0,-19.0,-17.0,8.0,13.0,8.0,-10.0,8.0,0.0
7.0,-8.0,-19.0,-23.0,-18.0,6.0,13.0,6.0,-16.0,20.0,0.0
-4.0,-3.0,-17.0,-21.0,-11.0,8.0,15.0,-1.0,-11.0,9.0,0.0
-13.0,-10.0,-3.0,-16.0,-10.0,6.0,16.0,-3.0,0.0,-7.0,0.0
-22.0,-12.0,-2.0,-15.0,-8.0,-5.0,2.0,-6.0,-3.0,-6.0,0.0
-18.0,-7.0,0.0,-16.0,-2.0,3.0,2.0,-10.0,-12.0,-8.0,0.0
-19.0,-9.0,4.0,-6.0,1.0,14.0,0.0,-15.0,-6.0,0.0,0.0
-31.0,-7.0,10.0,-4.0,4.0,10.0,-6.0,-8.0,2.0,2.0,0.0
-22.0,-15.0,19.0,-2.0,5.0,6.0,4.0,-8.0,-2.0,-1.0,0.0
-20.0,-16.0,32.0,1.0,3.0,-4.0,11.0,-8.0,-14.0,-9.0,0.0
0.0,7.0,55.0,-4.0,-5.0,-17.0,-8.0,-8.0,-15.0,-24.0,0.0
14.0,29.0,55.0,-5.0,-14.0,-30.0,-16.0,-18.0,-9.0,-31.0,0.0
9.0,31.0,37.0,-10.0,-12.0,-23.0,-8.0,-27.0,0.0,-30.0,0.0
-14.0,17.0,27.0,-16.0,5.0,-5.0,-8.0,-18.0,-5.0,-33.0,0.0
-28.0,4.0,16.0,-25.0,16.0,15.0,5.0,-8.0,5.0,-27.0,0.0
-17.0,-14.0,-10.0,-22.0,24.0,26.0,16.0,0.0,10.0,-20.0,0.0
-18.0,-22.0,-33.0,-14.0,20.0,15.0,13.0,-1.0,5.0,-30.0,0.0
-15.0,-2.0,-31.0,-17.0,12.0,17.0,11.0,0.0,11.0,-17.0,0.0
-7.0,15.0,-28.0,-33.0,5.0,13.0,17.0,4.0,16.0,-6.0,0.0
-7.0,6.0,-37.0,-50.0,-10.0,7.0,12.0,2.0,17.0,-19.0,0.0
-16.0,-7.0,-40.0,-54.0,-21.0,1.0,2.0,3.0,25.0,-9.0,0.0
-15.0,-10.0,-28.0,-49.0,-18.0,-8.0,-1.0,0.0,20.0,11.0,0.0
-17.0,-33.0,-37.0,-47.0,-12.0,-12.0,5.0,1.0,18.0,8.0,0.0
