channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
18.0,43.0,-4.0,-16.0,39.0,10.0,30.0,-5.0,5.0,-5.0,0.0
8.0,24.0,1.0,-19.0,29.0,16.0,10.0,-9.0,8.0,-13.0,0.0
9.0,22.0,7.0,-17.0,17.0,14.0,13.0,-11.0,0.0,-17.0,0.0
4.0,16.0,17.0,-12.0,23.0,9.0,10.0,-21.0,5.0,-22.0,0.0
-3.0,12.0,17.0,-21.0,26.0,3.0,9.0,-13.0,20.0,-26.0,0.0
-12.0,4.0,21.0,-21.0,26.0,4.0,3.0,-10.0,19.0,-24.0,0.0
-19.0,-12.0,32.0,-15.0,16.0,-8.0,-17.0,-11.0,-2.0,-23.0,0.0
-5.0,-24.0,-3.0,-3.0,9.0,-14.0,-23.0,-24.0,-5.0,-32.0,0.0
-20.0,-58.0,-5.0,-24.0,0.0,-47.0,-78.0,-68.0,-81.0,-48.0,0.0
-38.0,-75.0,-7.0,-27.0,-7.0,-51.0,-101.0,-74.0,-103.0,-42.0,0.0
-35.0,-21.0,3.0,-1.0,3.0,-24.0,-50.0,-28.0,-49.0,-27.0,0.0
-34.0,45.0,32.0,20.0,17.0,7.0,-3.0,6.0,-10.0,-23.0,0.0
-34.0,55.0,44.0,34.0,20.0,21.0,7.0,13.0,3.0,-19.0,0.0
-10.0,62.0,46.0,41.0,17.0,21.0,5.0,3.0,7.0,-13.0,0.0
6.0,54.0,32.0,32.0,9.0,15.0,1.0,0.0,13.0,2.0,0.0
15.0,45.0,26.0,20.0,10.0,17.0,1.0,2.0,11.0,6.0,0.0
21.0,40.0,28.0,15.0,10.0,12.0,3.0,-3.0,15.0,0.0,0.0
12.0,37.0,25.0,23.0,11.0,13.0,7.0,9.0,20.0,-6.0,0.0
7.0,38.0,23.0,19.0,17.0,11.0,11.0,22.0,18.0,-16.0,0.0
-12.0,37.0,22.0,-10.0,14.0,7.0,3.0,27.0,7.0,-16.0,0.0
-25.0,23.0,19.0,-25.0,16.0,15.0,-8.0,24.0,14.0,-28.0,0.0
-18.0,23.0,11.0,-18.0,15.0,13.0,6.0,27.0,19.0,-41.0,0.0
-15.0,27.0,5.0,0.0,10.0,11.0,14.0,24.0,23.0,-43.0,0.0
-26.0,6.0,18.0,2.0,2.0,15.0,9.0,19.0,8.0,-38.0,0.0
-38.0,-9.0,23.0,-5.0,0.0,17.0,12.0,20.0,-4.0,-44.0,0.0
-54.0,-5.0,15.0,-8.0,0.0,10.0,0.0,23.0,-18.0,-30.0,0.0
-27.0,13.0,10.0,3.0,-8.0,-3.0,-13.0,12.0,-21.0,7.0,0.0
15.0,36.0,15.0,0.0,-20.0,-6.0,-29.0,0.0,-13.0,41.0,0.0
22.0,21.0,12.0,-12.0,-20.0,-7.0,-31.0,-3.0,-9.0,29.0,0.0
20.0,12.0,-4.0,-12.0,-21.0,-11.0,-32.0,0.0,-16.0,3.0,0.0
15.0,12.0,-15.0,-12.0,-18.0,-4.0,-28.0,11.0,-12.0,-4.0,0.0
2.0,9.0,-11.0,-5.0,-11.0,3.0,-14.0,11.0,1.0,-16.0,0.0
4.0,11.0,-7.0,9.0,-14.0,-5.0,-10.0,16.0,16.0,-7.0,0.0
13.0,17.0,4.0,16.0,-15.0,-6.0,-15.0,13.0,17.0,1.0,0.0
4.0,17.0,8.0,22.0,-15.0,-5.0,-28.0,13.0,6.0,1.0,0.0
-5.0,2.0,14.0,7.0,-10.0,-3.0,-39.0,2.0,6.0,-2.0,0.0
-13.0,-3.0,4.0,-5.0,-2.0,4.0,-27.0,-2.0,8.0,2.0,0.0
7.0,-8.0,4.0,6.0,2.0,-8.0,-9.0,-5.0,8.0,3.0,0.0
29.0,-3.0,0.0,6.0,5.0,-14.0,-27.0,-25.0,-2.0,20.0,0.0
38.0,9.0,2.0,15.0,7.0,-12.0,-23.0,-27.0,-3.0,35.0,0.0
18.0,60.0,53.0,9.0,12.0,-10.0,-17.0,-20.0,-9.0,14.0,0.0
-20.0,74.0,94.0,32.0,9.0,-21.0,-17.0,-36.0,-49.0,-40.0,0.0
-25.0,3.0,64.0,15.0,8.0,-32.0,-37.0,-49.0,-74.0,-44.0,0.0
-2.0,-64.0,-27.0,-5.0,2.0,-35.0,-71.0,-61.0,-89.0,-14.0,0.0
24.0,-129.0,-106.0,-21.0,-4.0,-24.0,-66.0,-40.0,-68.0,15.0,0.0
32.0,-94.0,-83.0,-9.0,4.0,-6.0,-12.0,-19.0,-19.0,17.0,0.0
23.0,-48.0,-33.0,2.0,-1.0,-14.0,1.0,-21.0,3.0,7.0,0.0
13.0,-12.0,5.0,4.0,-10.0,-24.0,-5.0,-9.0,5.0,11.0,0.0
1.0,27.0,9.0,14.0,-5.0,-20.0,-3.0,-4.0,-4.0,13.0,0.0
-1.0,30.0,-9.0,9.0,-4.0,-14.0,3.0,-10.0,13.0,1.0,0.0
8.0,8.0,-33.0,8.0,3.0,-2.0,17.0,-5.0,30.0,3.0,0.0
21.0,-23.0,-53.0,11.0,11.0,10.0,34.0,2.0,43.0,13.0,0.0
25.0,-43.0,-59.0,9.0,13.0,6.0,35.0,9.0,54.0,21.0,0.0
25.0,-64.0,-60.0,8.0,7.0,3.0,19.0,6.0,50.0,34.0,0.0
8.0,-44.0,-37.0,0.0,5.0,4.0,16.0,2.0,39.0,21.0,0.0
-9.0,-22.0,-25.0,0.0,8.0,3.0,15.0,4.0,33.0,8.0,0.0
0.0,0.0,-15.0,4.0,11.0,-9.0,15.0,8.0,44.0,9.0,0.0
2.0,-1.0,-8.0,0.0,18.0,-20.0,11.0,-3.0,45.0,8.0,0.0
-10.0,-10.0,-9.0,-14.0,17.0,-24.0,4.0,-10.0,8.0,4.0,0.0
4.0,2.0,-4.0,-13.0,7.0,-21.0,2.0,-7.0,0.0,4.0,0.0
15.0,12.0,-9.0,-10.0,1.0,-11.0,-1.0,2.0,14.0,10.0,0.0
16.0,12.0,-4.0,-16.0,5.0,-7.0,-8.0,7.0,24.0,13.0,0.0
13.0,2.0,-4.0,-17.0,13.0,-13.0,6.0,6.0,30.0,7.0,0.0
5.0,-4.0,-2.0,-14.0,22.0,-17.0,27.0,5.0,23.0,2.0,0.0
18.0,7.0,14.0,-8.0,18.0,-15.0,32.0,1.0,21.0,3.0,0.0
23.0,30.0,4.0,-1.0,24.0,-14.0,18.0,0.0,17.0,-15.0,0.0
-5.0,32.0,8.0,3.0,31.0,-22.0,10.0,-8.0,4.0,-24.0,0.0
4.0,24.0,17.0,8.0,15.0,-30.0,3.0,-19.0,-15.0,-12.0,0.0
40.0,47.0,15.0,9.0,5.0,-26.0,12.0,-5.0,3.0,30.0,0.0
34.0,56.0,20.0,23.0,-1.0,-23.0,17.0,0.0,3.0,38.0,0.0
2.0,39.0,35.0,37.0,-1.0,-20.0,18.0,-4.0,-4.0,7.0,0.0
-19.0,27.0,31.0,38.0,-6.0,-20.0,8.0,-15.0,-16.0,-16.0,0.0
-17.0,28.0,19.0,40.0,-14.0,-22.0,9.0,-24.0,-18.0,-41.0,0.0
-25.0,22.0,7.0,22.0,-3.0,-17.0,12.0,-24.0,-20.0,-44.0,0.0
-32.0,21.0,5.0,22.0,3.0,-12.0,17.0,-25.0,-26.0,-48.0,0.0
-27.0,23.0,-4.0,29.0,11.0,-3.0,18.0,-10.0,-30.0,-55.0,0.0
2.0,24.0,-26.0,6.0,9.0,-3.0,7.0,4.0,-24.0,-40.0,0.0
35.0,28.0,-34.0,-6.0,9.0,-4.0,-8.0,4.0,-17.0,-3.0,0.0
73.0,48.0,-20.0,1.0,6.0,-8.0,-5.0,2.0,-21.0,23.0,0.0
105.0,67.0,2.0,0.0,6.0,-5.0,4.0,-2.0,-20.0,23.0,0.0
140.0,85.0,20.0,-9.0,3.0,-8.0,0.0,-10.0,-18.0,13.0,0.0
154.0,85.0,28.0,-3.0,1.0,-11.0,9.0,-8.0,-5.0,0.0,0.0
138.0,61.0,17.0,0.0,-4.0,-16.0,0.0,-6.0,11.0,11.0,0.0
119.0,35.0,2.0,3.0,-7.0,-20.0,-18.0,-7.0,13.0,20.0,0.0
57.0,1.0,-8.0,1.0,-6.0,-12.0,-22.0,-5.0,19.0,30.0,0.0
-37.0,-47.0,-13.0,-1.0,-6.0,-4.0,-20.0,-3.0,12.0,30.0,0.0
-63.0,-71.0,-30.0,-11.0,-3.0,-1.0,-10.0,4.0,-9.0,40.0,0.0
-52.0,-57.0,-27.0,-7.0,7.0,1.0,-7.0,6.0,0.0,35.0,0.0
-57.0,-47.0,-11.0,0.0,9.0,12.0,-13.0,12.0,0.0,17.0,0.0
-67.0,-60.0,-9.0,-1.0,1.0,11.0,-13.0,16.0,-9.0,9.0,0.0
-64.0,-82.0,-13.0,-7.0,1.0,13.0,-1.0,6.0,0.0,17.0,0.0
-89.0,-94.0,3.0,-4.0,0.0,19.0,12.0,8.0,8.0,6.0,0.0
-65.0,-90.0,6.0,-8.0,12.0,19.0,9.0,7.0,17.0,0.0,0.0
-34.0,-84.0,-1.0,-18.0,13.0,12.0,-3.0,0.0,2.0,2.0,0.0
-29.0,-92.0,-1.0,-33.0,0.0,-17.0,-58.0,-38.0,-48.0,0.0,0.0
-15.0,-65.0,-1.0,-37.0,0.0,1.0,-39.0,-27.0,-14.0,12.0,0.0
-18.0,-25.0,2.0,-18.0,10.0,26.0,-9.0,-10.0,33.0,21.0,0.0
-24.0,-25.0,-2.0,-14.0,-1.0,27.0,-10.0,-9.0,10.0,17.0,0.0
-10.0,-14.0,2.0,-22.0,-7.0,30.0,4.0,-5.0,-10.0,4.0,0.0
-16.0,-9.0,17.0,-38.0,-8.0,31.0,0.0,4.0,-21.0,-10.0,0.0
-17.0,1.0,14.0,-28.0,-6.0,26.0,-13.0,-10.0,-29.0,-10.0,1.0
-9.0,12.0,4.0,-5.0,-9.0,22.0,0.0,1.0,-18.0,-6.0,1.0
-8.0,13.0,14.0,7.0,-5.0,14.0,7.0,15.0,-7.0,-15.0,1.0
-11.0,7.0,10.0,7.0,-15.0,11.0,6.0,12.0,0.0,-30.0,1.0
-21.0,0.0,13.0,8.0,-22.0,6.0,0.0,6.0,-7.0,-43.0,1.0
-20.0,1.0,3.0,14.0,-24.0,7.0,-2.0,8.0,1.0,-50.0,1.0
-24.0,-7.0,-6.0,6.0,-17.0,11.0,0.0,1.0,5.0,-63.0,1.0
-34.0,-13.0,2.0,14.0,-22.0,7.0,-5.0,-15.0,-3.0,-61.0,1.0
-25.0,-8.0,8.0,22.0,-18.0,5.0,2.0,-21.0,-6.0,-44.0,1.0
-13.0,-4.0,-3.0,15.0,-3.0,13.0,1.0,-18.0,-14.0,-38.0,1.0
-12.0,-12.0,4.0,16.0,1.0,7.0,9.0,-22.0,-17.0,-36.0,1.0
-20.0,-13.0,4.0,10.0,-4.0,17.0,15.0,-22.0,-9.0,-44.0,1.0
-23.0,-8.0,-4.0,3.0,-5.0,24.0,13.0,-12.0,-2.0,-33.0,1.0
-21.0,-1.0,3.0,11.0,-1.0,11.0,0.0,-7.0,-8.0,-22.0,1.0
-7.0,2.0,0.0,12.0,-2.0,1.0,-6.0,-7.0,-10.0,-11.0,1.0
0.0,10.0,-14.0,9.0,-17.0,2.0,-1.0,-9.0,4.0,0.0,1.0
8.0,33.0,-7.0,2.0,-20.0,-8.0,-8.0,-19.0,-6.0,16.0,1.0
25.0,39.0,0.0,-11.0,-15.0,-22.0,0.0,0.0,8.0,28.0,1.0
33.0,44.0,-3.0,-19.0,-14.0,-26.0,15.0,1.0,27.0,28.0,0.0
31.0,42.0,-2.0,-2.0,-8.0,-11.0,10.0,-9.0,22.0,25.0,0.0
25.0,32.0,2.0,5.0,-5.0,-6.0,-7.0,-26.0,10.0,20.0,0.0
40.0,58.0,24.0,6.0,-8.0,-4.0,-11.0,-24.0,6.0,21.0,0.0
44.0,132.0,72.0,13.0,-9.0,0.0,-6.0,-8.0,-4.0,12.0,0.0
28.0,138.0,90.0,18.0,-14.0,12.0,-6.0,-1.0,-3.0,-5.0,0.0
7.0,97.0,80.0,12.0,-13.0,4.0,1.0,1.0,-15.0,-25.0,0.0
1.0,59.0,42.0,13.0,-18.0,-5.0,0.0,-4.0,-29.0,-28.0,0.0
8.0,-3.0,-13.0,7.0,-27.0,-8.0,-3.0,0.0,-27.0,-27.0,0.0
11.0,-104.0,-100.0,-7.0,-24.0,2.0,14.0,22.0,2.0,-5.0,0.0
-5.0,-173.0,-117.0,-12.0,-13.0,8.0,12.0,28.0,16.0,5.0,0.0
-5.0,-121.0,-59.0,-3.0,-10.0,-1.0,1.0,16.0,3.0,2.0,0.0
-7.0,-69.0,-11.0,4.0,-13.0,-7.0,-24.0,8.0,2.0,-5.0,0.0
-9.0,-65.0,1.0,-5.0,-14.0,-16.0,-30.0,11.0,11.0,-6.0,0.0
-20.0,-41.0,-7.0,-13.0,-11.0,-10.0,-19.0,2.0,28.0,0.0,0.0
-20.0,46.0,15.0,-9.0,-12.0,-7.0,-12.0,-1.0,36.0,0.0,0.0
-21.0,119.0,48.0,7.0,-3.0,-15.0,-23.0,-4.0,23.0,-1.0,0.0
-16.0,116.0,42.0,-3.0,12.0,-13.0,-15.0,-15.0,0.0,-5.0,0.0
-8.0,57.0,-6.0,-7.0,20.0,0.0,-1.0,-3.0,10.0,-2.0,0.0
-4.0,-8.0,-39.0,-1.0,15.0,3.0,5.0,18.0,22.0,1.0,0.0
-3.0,-36.0,-38.0,-2.0,0.0,-2.0,0.0,13.0,35.0,10.0,0.0
-10.0,-45.0,-28.0,0.0,-4.0,-6.0,8.0,-4.0,35.0,2.0,0.0
-15.0,-30.0,-13.0,-22.0,3.0,-12.0,8.0,-6.0,21.0,-6.0,0.0
-13.0,-15.0,-15.0,-29.0,11.0,-6.0,7.0,7.0,7.0,-17.0,0.0
-18.0,-14.0,-9.0,-12.0,19.0,-5.0,23.0,9.0,-1.0,-15.0,0.0
-16.0,-1.0,-4.0,-3.0,18.0,-6.0,46.0,13.0,-8.0,-16.0,0.0
-23.0,-5.0,0.0,1.0,9.0,-4.0,36.0,4.0,-15.0,-11.0,0.0
-15.0,-21.0,3.0,0.0,9.0,-1.0,26.0,-10.0,-8.0,0.0,0.0
-7.0,-31.0,5.0,-1.0,1.0,0.0,9.0,-14.0,-8.0,12.0,0.0
-5.0,-19.0,7.0,6.0,3.0,-1.0,18.0,3.0,13.0,16.0,0.0
-17.0,-5.0,19.0,8.0,0.0,1.0,17.0,6.0,-4.0,7.0,0.0
-21.0,22.0,36.0,12.0,0.0,14.0,36.0,10.0,-12.0,-2.0,0.0
-24.0,6.0,41.0,8.0,13.0,22.0,41.0,5.0,-16.0,-6.0,0.0
-24.0,-8.0,37.0,-4.0,14.0,15.0,19.0,-3.0,-37.0,11.0,0.0
16.0,-9.0,26.0,3.0,13.0,19.0,11.0,-9.0,-25.0,38.0,0.0
44.0,-3.0,21.0,18.0,6.0,7.0,21.0,-16.0,-10.0,55.0,0.0
23.0,6.0,21.0,12.0,-1.0,-1.0,15.0,-11.0,-5.0,55.0,0.0
16.0,-4.0,29.0,8.0,-3.0,2.0,13.0,-12.0,5.0,33.0,0.0
10.0,-6.0,20.0,3.0,-3.0,3.0,22.0,1.0,19.0,32.0,0.0
-5.0,-14.0,11.0,-8.0,-6.0,2.0,18.0,0.0,23.0,29.0,0.0
-4.0,5.0,20.0,-10.0,-4.0,-3.0,23.0,-7.0,11.0,32.0,0.0
14.0,11.0,24.0,1.0,-3.0,-6.0,24.0,5.0,14.0,44.0,0.0
13.0,0.0,14.0,11.0,-2.0,2.0,22.0,12.0,13.0,23.0,0.0
17.0,-4.0,5.0,6.0,-5.0,6.0,28.0,14.0,8.0,5.0,0.0
13.0,-8.0,3.0,7.0,6.0,13.0,23.0,9.0,4.0,-10.0,0.0
1.0,-3.0,13.0,0.0,14.0,16.0,25.0,-6.0,3.0,-25.0,0.0
-14.0,0.0,28.0,-5.0,17.0,17.0,36.0,-12.0,5.0,-32.0,0.0
-17.0,-9.0,18.0,-8.0,10.0,3.0,22.0,-16.0,8.0,-22.0,0.0
-15.0,-13.0,27.0,-19.0,7.0,-8.0,0.0,-31.0,-8.0,-17.0,0.0
-14.0,-7.0,34.0,-27.0,11.0,6.0,13.0,-31.0,0.0,-23.0,0.0
-11.0,-9.0,19.0,-29.0,22.0,17.0,22.0,-19.0,0.0,-23.0,0.0
4.0,-2.0,16.0,-20.0,23.0,15.0,28.0,-9.0,1.0,-6.0,0.0
1.0,11.0,3.0,-21.0,17.0,9.0,31.0,-5.0,8.0,2.0,0.0
-12.0,23.0,-2.0,-1.0,7.0,8.0,20.0,7.0,0.0,-7.0,0.0
-8.0,30.0,5.0,1.0,4.0,8.0,23.0,9.0,-5.0,-16.0,0.0
-14.0,25.0,16.0,2.0,3.0,0.0,26.0,5.0,-11.0,-27.0,0.0
-13.0,0.0,6.0,-2.0,1.0,-4.0,6.0,9.0,-5.0,-18.0,0.0
0.0,-27.0,6.0,-11.0,1.0,-1.0,-10.0,17.0,-2.0,-2.0,0.0
6.0,-31.0,-1.0,-9.0,3.0,-3.0,-6.0,28.0,14.0,16.0,0.0
3.0,-32.0,-9.0,-1.0,3.0,3.0,5.0,28.0,24.0,10.0,0.0
5.0,-27.0,6.0,-8.0,-5.0,10.0,6.0,23.0,18.0,3.0,0.0
7.0,-31.0,-14.0,-20.0,-20.0,9.0,0.0,15.0,7.0,26.0,0.0
19.0,-25.0,-28.0,-30.0,-25.0,2.0,-2.0,17.0,5.0,25.0,0.0
49.0,12.0,0.0,-36.0,-22.0,-5.0,-11.0,-4.0,-3.0,31.0,0.0
45.0,48.0,26.0,-18.0,-10.0,-4.0,-28.0,-28.0,-17.0,16.0,0.0
41.0,54.0,21.0,-7.0,-3.0,1.0,-29.0,-25.0,-20.0,-4.0,0.0
35.0,29.0,20.0,-10.0,-2.0,0.0,-24.0,-15.0,-21.0,-10.0,0.0
41.0,14.0,23.0,-11.0,9.0,7.0,-13.0,-5.0,-5.0,-11.0,0.0
58.0,-2.0,18.0,-6.0,13.0,6.0,-4.0,-1.0,3.0,-4.0,0.0
57.0,-9.0,21.0,5.0,14.0,0.0,-16.0,9.0,-3.0,6.0,0.0
54.0,5.0,32.0,12.0,21.0,-2.0,-15.0,14.0,-13.0,9.0,0.0
45.0,5.0,27.0,20.0,15.0,-7.0,-25.0,13.0,-16.0,7.0,0.0
26.0,-14.0,23.0,24.0,-1.0,-9.0,-45.0,-5.0,-35.0,-9.0,0.0
2.0,-25.0,24.0,17.0,6.0,-9.0,-43.0,9.0,-37.0,-20.0,0.0
-3.0,-34.0,-1.0,19.0,13.0,-7.0,-12.0,27.0,-12.0,-28.0,0.0
-15.0,-64.0,-20.0,20.0,5.0,-6.0,-1.0,16.0,-19.0,-37.0,0.0
-20.0,-67.0,-18.0,8.0,3.0,1.0,-3.0,14.0,-16.0,-35.0,0.0
-23.0,-49.0,-20.0,21.0,12.0,2.0,7.0,13.0,-8.0,-36.0,0.0
-24.0,-46.0,-18.0,23.0,13.0,2.0,8.0,10.0,-1.0,-40.0,0.0
-36.0,-46.0,-26.0,23.0,4.0,0.0,-4.0,5.0,-15.0,-52.0,0.0
-29.0,-41.0,-19.0,19.0,2.0,2.0,-11.0,8.0,-16.0,-64.0,0.0
-15.0,-29.0,-10.0,14.0,2.0,8.0,6.0,14.0,-6.0,-60.0,0.0
-20.0,-25.0,-5.0,16.0,16.0,-3.0,-2.0,1.0,-12.0,-67.0,0.0
-28.0,29.0,14.0,10.0,21.0,-3.0,-6.0,-8.0,-23.0,-68.0,0.0
1.0,88.0,46.0,4.0,3.0,-6.0,-13.0,-26.0,-28.0,-30.0,0.0
49.0,76.0,49.0,16.0,-14.0,-11.0,-19.0,-21.0,-16.0,24.0,0.0
58.0,43.0,46.0,15.0,-11.0,-16.0,-18.0,-9.0,-15.0,45.0,0.0
30.0,9.0,37.0,17.0,6.0,-13.0,-24.0,-7.0,-15.0,15.0,0.0
20.0,-25.0,-28.0,13.0,10.0,-9.0,-25.0,2.0,-5.0,2.0,0.0
19.0,-87.0,-99.0,10.0,12.0,-10.0,-15.0,19.0,-6.0,4.0,0.0
22.0,-79.0,-100.0,5.0,12.0,2.0,4.0,23.0,6.0,11.0,0.0
33.0,-47.0,-57.0,-1.0,2.0,-1.0,1.0,14.0,2.0,12.0,0.0
34.0,-24.0,-45.0,-7.0,-5.0,1.0,3.0,23.0,8.0,21.0,0.0
26.0,-10.0,-41.0,-18.0,-7.0,0.0,6.0,16.0,19.0,31.0,0.0
10.0,-19.0,-26.0,-15.0,-2.0,-1.0,2.0,7.0,14.0,20.0,0.0
0.0,-11.0,-23.0,-25.0,-1.0,12.0,7.0,10.0,10.0,13.0,0.0
-14.0,-8.0,-25.0,-26.0,2.0,15.0,12.0,15.0,5.0,-5.0,0.0
-26.0,-5.0,-24.0,-29.0,-5.0,3.0,0.0,16.0,13.0,-11.0,0.0
-31.0,-3.0,-25.0,-31.0,0.0,5.0,-1.0,11.0,20.0,-12.0,0.0
-23.0,-4.0,-20.0,-31.0,-2.0,-4.0,12.0,9.0,18.0,-5.0,0.0
4.0,-6.0,-20.0,-31.0,0.0,-8.0,10.0,3.0,12.0,7.0,0.0
36.0,0.0,-19.0,-27.0,-1.0,0.0,2.0,8.0,7.0,18.0,0.0
26.0,-20.0,-14.0,-26.0,-12.0,-4.0,-12.0,5.0,-3.0,20.0,0.0
3.0,-54.0,-4.0,-29.0,-19.0,-23.0,-25.0,-4.0,-12.0,1.0,0.0
-8.0,-64.0,8.0,-37.0,-31.0,-25.0,-27.0,-5.0,-14.0,-10.0,0.0
-13.0,-20.0,20.0,-38.0,-30.0,-19.0,-25.0,1.0,-21.0,-16.0,0.0
-19.0,33.0,25.0,-26.0,-18.0,-5.0,6.0,8.0,-8.0,-21.0,0.0
-29.0,49.0,0.0,-16.0,-4.0,0.0,28.0,15.0,-2.0,-28.0,0.0
-25.0,53.0,-31.0,8.0,0.0,2.0,26.0,24.0,2.0,-13.0,0.0
-5.0,19.0,-51.0,22.0,8.0,13.0,16.0,20.0,6.0,8.0,0.0
-1.0,-24.0,-53.0,27.0,16.0,18.0,3.0,20.0,13.0,22.0,0.0
-4.0,-51.0,-53.0,17.0,9.0,18.0,-4.0,29.0,17.0,4.0,0.0
-19.0,-54.0,-47.0,9.0,4.0,13.0,-9.0,31.0,18.0,-2.0,0.0
-22.0,-29.0,-20.0,13.0,5.0,5.0,-13.0,25.0,9.0,-2.0,0.0
-3.0,-21.0,-10.0,15.0,1.0,7.0,-7.0,18.0,0.0,7.0,0.0
1.0,-18.0,-6.0,8.0,-6.0,19.0,2.0,15.0,-1.0,1.0,0.0
-2.0,-17.0,-9.0,2.0,-8.0,23.0,14.0,11.0,0.0,-3.0,0.0
-5.0,-28.0,-16.0,1.0,-9.0,21.0,14.0,19.0,5.0,-1.0,0.0
2.0,-30.0,-7.0,4.0,-10.0,3.0,18.0,15.0,2.0,1.0,0.0
1.0,-17.0,-5.0,8.0,-1.0,-3.0,20.0,17.0,-4.0,3.0,0.0
2.0,-11.0,-4.0,10.0,2.0,1.0,2.0,12.0,-4.0,7.0,0.0
12.0,-7.0,-4.0,8.0,-5.0,-5.0,-12.0,2.0,1.0,26.0,0.0
13.0,-2.0,-17.0,10.0,-16.0,-8.0,-6.0,5.0,5.0,29.0,0.0
0.0,-8.0,-18.0,23.0,-18.0,-3.0,-3.0,9.0,0.0,12.0,0.0
-8.0,-12.0,-15.0,33.0,-10.0,-1.0,-4.0,3.0,-7.0,0.0,0.0
-8.0,-15.0,-25.0,23.0,-11.0,3.0,-18.0,-6.0,-9.0,-1.0,0.0
-11.0,-17.0,-11.0,6.0,-13.0,1.0,-7.0,-4.0,5.0,3.0,0.0
-7.0,5.0,-4.0,-1.0,-6.0,-2.0,-7.0,-1.0,10.0,4.0,0.0
-2.0,24.0,-15.0,10.0,-5.0,-1.0,-19.0,-5.0,6.0,-4.0,0.0
6.0,25.0,-13.0,3.0,0.0,-2.0,-27.0,-10.0,1.0,-9.0,0.0
0.0,31.0,-21.0,-1.0,0.0,9.0,-14.0,-7.0,-4.0,-11.0,0.0
-3.0,17.0,-26.0,4.0,-4.0,7.0,-16.0,-11.0,-4.0,-12.0,0.0
-6.0,-4.0,-19.0,4.0,-7.0,3.0,-28.0,-18.0,-4.0,-5.0,0.0
-12.0,-3.0,-22.0,6.0,0.0,4.0,-11.0,-14.0,-13.0,-14.0,0.0
-10.0,-5.0,-3.0,5.0,7.0,-1.0,-10.0,-8.0,-14.0,-24.0,0.0
-6.0,-2.0,5.0,2.0,5.0,-3.0,-13.0,-21.0,-19.0,-22.0,0.0
0.0,0.0,6.0,9.0,5.0,-8.0,-11.0,-24.0,-3.0,-12.0,0.0
-2.0,3.0,-3.0,4.0,10.0,0.0,-13.0,-19.0,1.0,-6.0,0.0
-13.0,1.0,-17.0,-8.0,7.0,0.0,-3.0,-11.0,6.0,0.0,0.0
-12.0,0.0,-15.0,0.0,-1.0,0.0,5.0,-9.0,8.0,-1.0,0.0
-6.0,9.0,-15.0,6.0,-1.0,-4.0,22.0,-3.0,11.0,-13.0,0.0
-12.0,12.0,-17.0,8.0,3.0,6.0,21.0,0.0,13.0,-10.0,0.0
