channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-65.0,56.0,39.0,32.0,20.0,15.0,-5.0,-10.0,-24.0,-54.0,0.0
-83.0,26.0,49.0,65.0,47.0,21.0,5.0,-9.0,-27.0,-73.0,0.0
-78.0,-8.0,37.0,72.0,47.0,31.0,14.0,8.0,-6.0,-61.0,0.0
24.0,1.0,20.0,52.0,17.0,24.0,-4.0,9.0,14.0,6.0,0.0
84.0,5.0,26.0,59.0,15.0,15.0,-13.0,-5.0,9.0,40.0,0.0
37.0,-33.0,46.0,79.0,30.0,27.0,-3.0,-5.0,9.0,31.0,0.0
-8.0,-23.0,46.0,71.0,30.0,44.0,-2.0,0.0,13.0,15.0,0.0
-9.0,-9.0,30.0,50.0,27.0,33.0,-8.0,11.0,10.0,17.0,0.0
-4.0,6.0,15.0,37.0,23.0,22.0,-8.0,10.0,6.0,13.0,0.0
-14.0,31.0,28.0,50.0,23.0,22.0,-18.0,-3.0,-14.0,-13.0,0.0
-37.0,39.0,39.0,51.0,23.0,13.0,-19.0,-9.0,-25.0,-36.0,0.0
-53.0,35.0,40.0,41.0,8.0,3.0,-17.0,-1.0,-19.0,-41.0,0.0
-23.0,26.0,30.0,24.0,3.0,15.0,-8.0,10.0,-5.0,-25.0,0.0
17.0,-4.0,22.0,3.0,11.0,25.0,8.0,21.0,17.0,12.0,0.0
37.0,-12.0,52.0,27.0,42.0,44.0,5.0,12.0,-7.0,9.0,0.0
97.0,-1.0,1.0,15.0,46.0,63.0,12.0,8.0,7.0,48.0,0.0
86.0,-72.0,-113.0,-52.0,23.0,58.0,30.0,20.0,19.0,78.0,0.0
26.0,-117.0,-155.0,-104.0,-5.0,48.0,29.0,26.0,15.0,41.0,0.0
7.0,-132.0,-144.0,-108.0,-9.0,31.0,32.0,33.0,18.0,26.0,0.0
21.0,-152.0,-143.0,-105.0,-10.0,28.0,39.0,54.0,26.0,44.0,0.0
8.0,-139.0,-125.0,-100.0,-4.0,21.0,32.0,59.0,23.0,45.0,0.0
-29.0,-123.0,-92.0,-43.0,6.0,18.0,24.0,50.0,13.0,9.0,0.0
-36.0,-120.0,-85.0,-11.0,6.0,25.0,23.0,48.0,17.0,-2.0,0.0
8.0,-95.0,-70.0,-20.0,-2.0,24.0,17.0,61.0,29.0,32.0,0.0
50.0,-85.0,-57.0,-15.0,-1.0,30.0,28.0,68.0,41.0,60.0,0.0
59.0,-61.0,-46.0,-10.0,-7.0,30.0,31.0,53.0,39.0,59.0,0.0
52.0,-38.0,-19.0,-3.0,-17.0,39.0,21.0,35.0,18.0,39.0,0.0
41.0,-30.0,0.0,-7.0,-8.0,33.0,14.0,32.0,17.0,31.0,0.0
26.0,-26.0,0.0,-9.0,9.0,29.0,11.0,24.0,5.0,16.0,0.0
16.0,-25.0,1.0,-8.0,8.0,30.0,7.0,11.0,-2.0,-12.0,0.0
8.0,-26.0,20.0,-5.0,-5.0,34.0,4.0,7.0,-11.0,-18.0,0.0
11.0,-15.0,25.0,-8.0,-8.0,20.0,1.0,0.0,-13.0,-21.0,0.0
16.0,0.0,20.0,-3.0,-15.0,15.0,-5.0,-11.0,-16.0,-19.0,0.0
12.0,11.0,29.0,12.0,-8.0,1.0,-12.0,-4.0,-4.0,-5.0,0.0
8.0,25.0,34.0,29.0,-3.0,0.0,-4.0,2.0,1.0,1.0,0.0
7.0,31.0,33.0,26.0,4.0,2.0,1.0,-2.0,5.0,-2.0,0.0
13.0,31.0,33.0,27.0,2.0,4.0,6.0,6.0,3.0,-2.0,0.0
13.0,28.0,40.0,28.0,7.0,14.0,2.0,2.0,0.0,-8.0,0.0
6.0,28.0,29.0,39.0,7.0,-3.0,-1.0,3.0,0.0,-2.0,0.0
-9.0,32.0,34.0,48.0,11.0,0.0,-7.0,14.0,-7.0,-2.0,0.0
-18.0,36.0,49.0,48.0,9.0,2.0,1.0,20.0,-8.0,5.0,0.0
-21.0,35.0,40.0,52.0,17.0,-1.0,6.0,16.0,-3.0,6.0,0.0
-17.0,28.0,33.0,45.0,16.0,3.0,25.0,3.0,-5.0,-1.0,0.0
-18.0,22.0,41.0,29.0,10.0,-7.0,37.0,-2.0,-11.0,-9.0,0.0
-24.0,18.0,37.0,31.0,6.0,-2.0,24.0,4.0,-10.0,-8.0,0.0
-9.0,12.0,39.0,32.0,6.0,6.0,20.0,3.0,-13.0,-3.0,0.0
-1.0,11.0,32.0,28.0,10.0,5.0,9.0,-14.0,1.0,0.0,0.0
1.0,25.0,34.0,21.0,1.0,7.0,6.0,-10.0,14.0,12.0,0.0
7.0,26.0,46.0,20.0,-8.0,-5.0,4.0,-7.0,9.0,13.0,0.0
15.0,25.0,55.0,17.0,-6.0,1.0,3.0,-11.0,-5.0,10.0,0.0
11.0,27.0,47.0,16.0,-4.0,-2.0,10.0,-14.0,-8.0,10.0,0.0
2.0,31.0,30.0,5.0,0.0,-12.0,14.0,-23.0,0.0,0.0,0.0
2.0,26.0,29.0,4.0,-4.0,2.0,12.0,-30.0,6.0,3.0,0.0
5.0,16.0,24.0,3.0,-3.0,-12.0,9.0,-27.0,0.0,2.0,0.0
4.0,7.0,22.0,12.0,7.0,-5.0,7.0,-21.0,-6.0,-2.0,0.0
12.0,16.0,24.0,3.0,6.0,1.0,1.0,-20.0,0.0,1.0,0.0
11.0,28.0,34.0,15.0,0.0,0.0,-4.0,-27.0,6.0,1.0,0.0
9.0,35.0,29.0,34.0,5.0,17.0,-6.0,-34.0,4.0,-8.0,0.0
3.0,38.0,15.0,24.0,-2.0,9.0,-4.0,-38.0,-8.0,-7.0,0.0
12.0,51.0,13.0,13.0,-8.0,10.0,-5.0,-22.0,4.0,-2.0,0.0
33.0,64.0,25.0,10.0,-5.0,4.0,-8.0,-17.0,6.0,-15.0,0.0
37.0,52.0,21.0,-7.0,-2.0,3.0,-11.0,-28.0,-9.0,-17.0,0.0
22.0,37.0,24.0,-11.0,-3.0,6.0,-13.0,-35.0,-17.0,-15.0,0.0
-17.0,17.0,14.0,-9.0,2.0,0.0,-23.0,-39.0,-33.0,-20.0,0.0
-48.0,-7.0,-2.0,9.0,4.0,20.0,-19.0,-35.0,-34.0,-26.0,0.0
-61.0,-22.0,1.0,11.0,6.0,34.0,-4.0,-19.0,-19.0,-28.0,0.0
-46.0,-7.0,3.0,13.0,9.0,33.0,6.0,-18.0,-5.0,-29.0,0.0
-33.0,12.0,7.0,22.0,22.0,25.0,-3.0,-33.0,-3.0,-22.0,0.0
-23.0,21.0,6.0,32.0,21.0,30.0,-14.0,-28.0,-8.0,-11.0,0.0
-17.0,19.0,18.0,32.0,23.0,31.0,-15.0,-23.0,-9.0,-1.0,0.0
-12.0,14.0,11.0,26.0,17.0,16.0,-25.0,-34.0,-8.0,-21.0,0.0
1.0,10.0,4.0,19.0,6.0,10.0,-28.0,-41.0,-7.0,-26.0,0.0
12.0,12.0,-1.0,3.0,4.0,5.0,-32.0,-52.0,0.0,-20.0,0.0
20.0,10.0,7.0,-2.0,6.0,8.0,-43.0,-59.0,-10.0,-25.0,0.0
18.0,5.0,29.0,-21.0,5.0,6.0,-37.0,-58.0,-11.0,-10.0,0.0
13.0,-1.0,20.0,-35.0,0.0,-1.0,-28.0,-35.0,-2.0,5.0,0.0
17.0,0.0,9.0,-30.0,1.0,4.0,-26.0,-24.0,11.0,22.0,0.0
14.0,19.0,8.0,-19.0,-1.0,15.0,-28.0,-18.0,9.0,17.0,0.0
13.0,21.0,-1.0,-8.0,0.0,17.0,-25.0,-8.0,12.0,16.0,0.0
6.0,21.0,-9.0,11.0,-4.0,24.0,-23.0,-11.0,9.0,20.0,0.0
-2.0,21.0,-2.0,32.0,-6.0,16.0,-20.0,-13.0,4.0,10.0,0.0
-2.0,27.0,0.0,29.0,-4.0,9.0,-23.0,-10.0,-1.0,10.0,0.0
4.0,53.0,14.0,33.0,-3.0,-8.0,-25.0,-16.0,3.0,16.0,0.0
20.0,95.0,29.0,30.0,-16.0,-11.0,-38.0,-14.0,-8.0,-16.0,0.0
37.0,154.0,43.0,27.0,-28.0,-28.0,-41.0,-9.0,-31.0,-38.0,0.0
83.0,211.0,54.0,11.0,-36.0,-40.0,-49.0,-15.0,-38.0,-34.0,0.0
92.0,246.0,73.0,7.0,-46.0,-49.0,-65.0,-31.0,-46.0,-46.0,0.0
50.0,236.0,102.0,31.0,-25.0,-52.0,-78.0,-41.0,-66.0,-52.0,0.0
43.0,181.0,122.0,63.0,-1.0,-53.0,-63.0,-50.0,-64.0,-36.0,0.0
100.0,95.0,62.0,47.0,6.0,-34.0,-29.0,-32.0,-14.0,44.0,0.0
74.0,-27.0,-9.0,30.0,14.0,0.0,-2.0,1.0,34.0,86.0,0.0
-35.0,-137.0,-34.0,39.0,28.0,21.0,23.0,12.0,40.0,63.0,0.0
-127.0,-219.0,-72.0,26.0,23.0,30.0,46.0,18.0,42.0,34.0,0.0
-127.0,-179.0,-71.0,11.0,25.0,17.0,33.0,13.0,29.0,21.0,0.0
-82.0,-102.0,-37.0,-3.0,18.0,21.0,10.0,8.0,21.0,34.0,0.0
-53.0,-80.0,-17.0,-2.0,24.0,15.0,19.0,-2.0,24.0,38.0,0.0
-47.0,-65.0,-9.0,-3.0,31.0,17.0,9.0,3.0,22.0,8.0,0.0
-39.0,-15.0,-5.0,-8.0,15.0,1.0,-12.0,-4.0,15.0,-2.0,0.0
-30.0,45.0,7.0,-24.0,14.0,3.0,-20.0,-15.0,2.0,-4.0,0.0
-45.0,59.0,11.0,-19.0,23.0,5.0,-20.0,-10.0,-7.0,-24.0,0.0
-63.0,44.0,4.0,-11.0,32.0,19.0,-13.0,1.0,1.0,-31.0,1.0
-71.0,-5.0,19.0,10.0,37.0,20.0,1.0,9.0,15.0,-32.0,1.0
-42.0,-58.0,2.0,14.0,57.0,28.0,2.0,16.0,18.0,-12.0,1.0
-4.0,-108.0,-17.0,22.0,69.0,36.0,0.0,8.0,19.0,21.0,1.0
15.0,-120.0,-30.0,39.0,53.0,46.0,1.0,4.0,27.0,56.0,1.0
15.0,-76.0,-44.0,32.0,27.0,29.0,2.0,4.0,24.0,48.0,1.0
-3.0,-59.0,-48.0,29.0,3.0,17.0,1.0,-6.0,11.0,29.0,1.0
-4.0,-27.0,-28.0,25.0,4.0,15.0,6.0,-19.0,15.0,31.0,1.0
19.0,6.0,-12.0,17.0,-4.0,9.0,4.0,-14.0,2.0,39.0,1.0
25.0,19.0,-8.0,29.0,-3.0,14.0,3.0,-13.0,-10.0,24.0,1.0
28.0,20.0,-13.0,20.0,10.0,37.0,-10.0,-8.0,-15.0,6.0,1.0
30.0,16.0,-23.0,7.0,13.0,44.0,-11.0,-12.0,-17.0,7.0,1.0
30.0,17.0,-22.0,13.0,8.0,32.0,-16.0,-17.0,-26.0,7.0,1.0
38.0,31.0,-15.0,18.0,9.0,20.0,-19.0,-24.0,-35.0,-2.0,1.0
27.0,56.0,-11.0,13.0,0.0,2.0,-15.0,-22.0,-30.0,-18.0,1.0
7.0,69.0,7.0,27.0,-1.0,0.0,-16.0,-19.0,-27.0,-18.0,1.0
4.0,64.0,25.0,42.0,17.0,-8.0,-22.0,-18.0,-17.0,-14.0,1.0
-1.0,32.0,36.0,41.0,31.0,7.0,-21.0,-6.0,-23.0,-10.0,1.0
7.0,-23.0,19.0,27.0,23.0,15.0,-12.0,13.0,-14.0,11.0,0.0
28.0,-42.0,-32.0,0.0,18.0,11.0,-5.0,41.0,13.0,43.0,0.0
19.0,-21.0,-52.0,-19.0,19.0,13.0,-2.0,42.0,0.0,53.0,0.0
-1.0,1.0,-50.0,-16.0,8.0,18.0,0.0,33.0,-4.0,42.0,0.0
-16.0,-8.0,-50.0,-19.0,15.0,23.0,1.0,33.0,-12.0,22.0,0.0
