channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
5.0,32.0,24.0,29.0,16.0,7.0,-72.0,-45.0,-49.0,-18.0,0.0
-32.0,-12.0,0.0,3.0,1.0,5.0,-44.0,-46.0,-74.0,-53.0,0.0
-53.0,-36.0,-13.0,-13.0,-12.0,13.0,-5.0,-28.0,-92.0,-78.0,0.0
-50.0,-31.0,-15.0,-13.0,-11.0,23.0,-23.0,-37.0,-92.0,-77.0,0.0
-28.0,-29.0,-12.0,-23.0,-23.0,23.0,-47.0,-45.0,-77.0,-76.0,0.0
-7.0,-28.0,-10.0,-22.0,-23.0,29.0,-14.0,-31.0,-80.0,-74.0,0.0
9.0,-20.0,-5.0,-18.0,-27.0,26.0,76.0,-6.0,-70.0,-64.0,0.0
43.0,0.0,8.0,-21.0,-18.0,15.0,97.0,-7.0,-60.0,-26.0,0.0
79.0,23.0,1.0,-16.0,-20.0,-4.0,47.0,-18.0,-46.0,34.0,0.0
71.0,39.0,3.0,-18.0,-16.0,-14.0,7.0,-12.0,-34.0,68.0,0.0
54.0,33.0,11.0,-10.0,-8.0,-15.0,-2.0,-11.0,7.0,114.0,0.0
47.0,24.0,24.0,8.0,12.0,-7.0,21.0,-6.0,14.0,101.0,0.0
24.0,13.0,22.0,15.0,28.0,6.0,21.0,0.0,6.0,33.0,0.0
-3.0,-7.0,14.0,21.0,32.0,30.0,23.0,1.0,-14.0,-9.0,0.0
-14.0,-14.0,5.0,25.0,33.0,33.0,15.0,-4.0,-52.0,-12.0,0.0
6.0,-10.0,-2.0,12.0,26.0,13.0,-4.0,-18.0,-83.0,2.0,0.0
32.0,-17.0,-27.0,-17.0,-2.0,-26.0,-24.0,-10.0,-20.0,3.0,0.0
36.0,-22.0,-31.0,-38.0,-12.0,-42.0,-20.0,12.0,73.0,20.0,0.0
31.0,-17.0,-10.0,-19.0,-3.0,-20.0,-1.0,12.0,66.0,-2.0,0.0
14.0,-24.0,-7.0,-10.0,1.0,-9.0,-9.0,-3.0,18.0,-4.0,0.0
