channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-13.0,-15.0,8.0,17.0,37.0,24.0,-7.0,1.0,-15.0,-15.0,0.0
-15.0,-23.0,22.0,26.0,40.0,34.0,-5.0,-14.0,-14.0,-13.0,0.0
1.0,-11.0,47.0,22.0,37.0,30.0,-3.0,-15.0,-4.0,-6.0,0.0
6.0,0.0,55.0,33.0,28.0,24.0,-7.0,-2.0,0.0,-8.0,0.0
0.0,0.0,38.0,37.0,21.0,13.0,5.0,3.0,8.0,-11.0,0.0
-3.0,-5.0,-2.0,16.0,11.0,-9.0,4.0,0.0,0.0,-8.0,0.0
0.0,9.0,-2.0,-7.0,-1.0,-49.0,-10.0,-24.0,-6.0,-14.0,0.0
23.0,38.0,21.0,-14.0,-16.0,-59.0,-19.0,-31.0,-18.0,-19.0,0.0
40.0,64.0,54.0,-3.0,-16.0,-57.0,-26.0,-28.0,-26.0,-32.0,0.0
28.0,57.0,92.0,19.0,0.0,-63.0,-35.0,-31.0,-17.0,-33.0,0.0
10.0,36.0,72.0,29.0,17.0,-40.0,-11.0,-11.0,-16.0,-18.0,0.0
1.0,18.0,71.0,36.0,21.0,-22.0,-7.0,2.0,-23.0,-7.0,0.0
23.0,28.0,59.0,41.0,19.0,-31.0,2.0,12.0,-10.0,9.0,0.0
40.0,43.0,-8.0,15.0,28.0,-18.0,24.0,43.0,30.0,23.0,0.0
54.0,44.0,-163.0,-40.0,36.0,0.0,45.0,64.0,53.0,45.0,0.0
59.0,31.0,-296.0,-94.0,14.0,0.0,34.0,49.0,30.0,55.0,0.0
37.0,0.0,-236.0,-81.0,9.0,10.0,24.0,28.0,4.0,36.0,0.0
20.0,-20.0,-1.0,-34.0,29.0,36.0,28.0,17.0,3.0,19.0,0.0
-5.0,-49.0,56.0,-5.0,34.0,44.0,20.0,5.0,1.0,-4.0,0.0
-18.0,-76.0,-71.0,7.0,7.0,20.0,4.0,-11.0,-5.0,-32.0,0.0
-15.0,-55.0,-79.0,3.0,2.0,-2.0,-10.0,-1.0,-3.0,-39.0,0.0
-9.0,-25.0,-61.0,-9.0,-3.0,-14.0,-5.0,8.0,-1.0,-13.0,0.0
