channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
5.0,-1.0,-34.0,-84.0,-11.0,46.0,69.0,51.0,34.0,-18.0,0.0
-22.0,-13.0,-46.0,-71.0,-5.0,44.0,61.0,57.0,35.0,-13.0,0.0
-37.0,-20.0,-78.0,-83.0,-1.0,39.0,65.0,67.0,45.0,-6.0,0.0
-40.0,-19.0,-61.0,-79.0,-4.0,33.0,54.0,58.0,46.0,-16.0,0.0
-32.0,-19.0,-36.0,-30.0,7.0,31.0,47.0,37.0,30.0,-10.0,0.0
-27.0,-5.0,-9.0,2.0,17.0,35.0,47.0,22.0,33.0,0.0,0.0
-15.0,-8.0,6.0,1.0,13.0,33.0,41.0,29.0,41.0,12.0,0.0
-17.0,-19.0,6.0,2.0,5.0,18.0,25.0,32.0,26.0,19.0,0.0
-18.0,-19.0,2.0,-11.0,0.0,6.0,20.0,27.0,29.0,19.0,0.0
-21.0,-14.0,-6.0,-8.0,-1.0,0.0,10.0,18.0,14.0,15.0,0.0
-30.0,-12.0,-4.0,10.0,-14.0,1.0,6.0,6.0,0.0,0.0,0.0
-15.0,-1.0,12.0,5.0,-16.0,7.0,-3.0,0.0,-1.0,4.0,0.0
11.0,11.0,14.0,-18.0,-19.0,3.0,-8.0,-9.0,-3.0,21.0,0.0
16.0,9.0,3.0,-16.0,-18.0,4.0,-16.0,-9.0,-6.0,12.0,0.0
26.0,13.0,-4.0,-19.0,-7.0,-8.0,-3.0,-6.0,-4.0,9.0,0.0
24.0,17.0,0.0,-18.0,-5.0,-8.0,4.0,-1.0,17.0,19.0,0.0
14.0,8.0,-15.0,-9.0,-15.0,-20.0,4.0,-12.0,3.0,8.0,0.0
16.0,3.0,-23.0,-20.0,-18.0,-33.0,7.0,0.0,-1.0,9.0,0.0
31.0,10.0,-14.0,-16.0,-21.0,-33.0,17.0,4.0,0.0,24.0,0.0
36.0,12.0,-6.0,-22.0,-32.0,-37.0,0.0,7.0,4.0,30.0,0.0
40.0,14.0,-10.0,-19.0,-31.0,-44.0,3.0,13.0,6.0,31.0,0.0
25.0,7.0,-12.0,-12.0,-22.0,-31.0,10.0,18.0,7.0,17.0,0.0
15.0,-1.0,2.0,-3.0,-12.0,-12.0,8.0,6.0,-6.0,0.0,0.0
17.0,-1.0,0.0,2.0,0.0,-1.0,0.0,-1.0,-7.0,16.0,0.0
24.0,-2.0,-44.0,-17.0,4.0,7.0,6.0,5.0,0.0,27.0,0.0
25.0,-10.0,-75.0,-31.0,6.0,22.0,3.0,24.0,6.0,27.0,0.0
7.0,-8.0,-33.0,-8.0,6.0,30.0,-3.0,20.0,10.0,20.0,0.0
17.0,8.0,37.0,13.0,8.0,20.0,-5.0,0.0,7.0,10.0,0.0
19.0,12.0,53.0,18.0,0.0,8.0,6.0,-7.0,0.0,9.0,0.0
9.0,2.0,53.0,28.0,-11.0,4.0,-3.0,-5.0,-4.0,-6.0,0.0
9.0,-12.0,51.0,31.0,-15.0,5.0,-9.0,-4.0,-14.0,-27.0,0.0
18.0,9.0,30.0,2.0,-23.0,-1.0,-3.0,3.0,-17.0,-32.0,0.0
22.0,4.0,19.0,-16.0,-23.0,-12.0,14.0,4.0,-17.0,-31.0,0.0
16.0,0.0,16.0,-21.0,-15.0,-6.0,12.0,4.0,-18.0,-28.0,0.0
14.0,1.0,36.0,-14.0,-12.0,-7.0,0.0,10.0,-12.0,-22.0,0.0
27.0,24.0,45.0,-3.0,-7.0,-26.0,9.0,19.0,-3.0,-11.0,0.0
41.0,23.0,25.0,-10.0,-6.0,-30.0,13.0,38.0,17.0,10.0,0.0
42.0,9.0,24.0,2.0,-2.0,-23.0,17.0,31.0,16.0,28.0,0.0
33.0,8.0,30.0,23.0,8.0,-15.0,14.0,16.0,20.0,13.0,0.0
25.0,15.0,0.0,48.0,30.0,-1.0,12.0,33.0,31.0,10.0,0.0
7.0,4.0,0.0,66.0,28.0,13.0,-2.0,27.0,21.0,6.0,0.0
-19.0,-5.0,21.0,50.0,23.0,15.0,0.0,11.0,-9.0,-19.0,0.0
-36.0,0.0,31.0,51.0,24.0,7.0,-9.0,-4.0,-25.0,-37.0,0.0
-45.0,6.0,24.0,42.0,27.0,0.0,-12.0,-8.0,-29.0,-37.0,0.0
-45.0,3.0,17.0,32.0,27.0,0.0,-14.0,-6.0,-34.0,-33.0,0.0
-26.0,2.0,27.0,21.0,24.0,0.0,-12.0,-1.0,-45.0,-24.0,0.0
3.0,4.0,37.0,5.0,16.0,-15.0,-24.0,0.0,-35.0,-20.0,0.0
35.0,0.0,23.0,-6.0,11.0,-20.0,-19.0,0.0,-19.0,-18.0,0.0
50.0,-3.0,0.0,-8.0,12.0,-14.0,0.0,15.0,-8.0,-6.0,0.0
59.0,-6.0,-12.0,-24.0,15.0,-14.0,3.0,25.0,0.0,19.0,0.0
57.0,6.0,-6.0,-23.0,6.0,-24.0,-9.0,19.0,0.0,36.0,0.0
40.0,9.0,0.0,-20.0,8.0,-30.0,-14.0,5.0,7.0,39.0,0.0
21.0,20.0,-1.0,-20.0,0.0,-35.0,-17.0,18.0,6.0,43.0,0.0
20.0,24.0,1.0,-14.0,2.0,-43.0,-20.0,24.0,2.0,51.0,0.0
15.0,25.0,3.0,-15.0,3.0,-39.0,-10.0,11.0,6.0,42.0,0.0
1.0,23.0,13.0,-1.0,13.0,-23.0,-11.0,13.0,11.0,9.0,0.0
-30.0,21.0,15.0,21.0,26.0,1.0,7.0,28.0,12.0,-12.0,0.0
-67.0,12.0,49.0,56.0,48.0,26.0,27.0,36.0,18.0,-21.0,0.0
-83.0,-18.0,88.0,92.0,56.0,54.0,38.0,50.0,15.0,-27.0,0.0
-83.0,-26.0,96.0,103.0,44.0,54.0,15.0,33.0,-4.0,-44.0,0.0
-63.0,-7.0,79.0,73.0,32.0,36.0,5.0,17.0,-2.0,-52.0,0.0
-56.0,-13.0,40.0,29.0,25.0,31.0,10.0,-3.0,-11.0,-62.0,0.0
