channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
20.0,9.0,-41.0,-29.0,-72.0,-53.0,-41.0,5.0,-51.0,-13.0,0.0
14.0,-2.0,38.0,-32.0,-53.0,-42.0,-42.0,-10.0,-64.0,-22.0,0.0
17.0,5.0,55.0,-28.0,-47.0,-48.0,-44.0,-17.0,-54.0,-28.0,0.0
25.0,14.0,37.0,-24.0,-49.0,-39.0,-37.0,-14.0,-32.0,-11.0,0.0
22.0,19.0,-41.0,-18.0,-33.0,-3.0,-24.0,1.0,-26.0,-15.0,0.0
4.0,-1.0,-25.0,-4.0,8.0,42.0,-23.0,-9.0,-16.0,-32.0,0.0
-21.0,-25.0,-11.0,-3.0,37.0,81.0,-14.0,-23.0,-10.0,-41.0,0.0
-23.0,-13.0,10.0,-12.0,30.0,91.0,-17.0,-40.0,-17.0,-38.0,0.0
-22.0,-7.0,34.0,-17.0,24.0,80.0,-27.0,-53.0,-24.0,-35.0,0.0
-10.0,12.0,11.0,-12.0,16.0,54.0,-20.0,-50.0,-11.0,-30.0,0.0
-8.0,5.0,13.0,-16.0,1.0,37.0,-22.0,-31.0,2.0,-27.0,0.0
-3.0,4.0,25.0,-34.0,-6.0,3.0,-22.0,-12.0,-6.0,-11.0,0.0
10.0,9.0,25.0,-35.0,-1.0,-48.0,0.0,16.0,9.0,8.0,0.0
14.0,3.0,29.0,-29.0,25.0,-36.0,9.0,39.0,19.0,17.0,0.0
11.0,-2.0,23.0,-17.0,31.0,-28.0,1.0,25.0,-1.0,19.0,0.0
19.0,0.0,21.0,-14.0,-20.0,-42.0,9.0,33.0,-1.0,36.0,0.0
36.0,10.0,27.0,-16.0,-71.0,-46.0,10.0,42.0,-2.0,43.0,0.0
11.0,7.0,13.0,-21.0,-57.0,-33.0,10.0,35.0,3.0,32.0,0.0
-10.0,0.0,6.0,-26.0,-35.0,-15.0,14.0,30.0,-2.0,25.0,0.0
-17.0,-8.0,15.0,-8.0,-30.0,-19.0,0.0,6.0,-21.0,9.0,0.0
-17.0,-20.0,14.0,-3.0,-20.0,-11.0,9.0,9.0,-33.0,12.0,0.0
-15.0,-27.0,6.0,-5.0,-8.0,19.0,16.0,8.0,-45.0,19.0,0.0
-38.0,-35.0,1.0,2.0,5.0,62.0,9.0,-8.0,-59.0,6.0,0.0
-53.0,-33.0,0.0,6.0,9.0,90.0,4.0,-17.0,-71.0,-12.0,0.0
-25.0,-26.0,-2.0,10.0,20.0,80.0,8.0,-20.0,-59.0,-31.0,0.0
-3.0,-10.0,4.0,27.0,34.0,62.0,21.0,-24.0,-23.0,-27.0,0.0
1.0,0.0,-25.0,27.0,42.0,64.0,46.0,-15.0,10.0,-1.0,0.0
2.0,10.0,-127.0,13.0,13.0,38.0,56.0,3.0,35.0,9.0,0.0
5.0,23.0,-94.0,-8.0,-20.0,-20.0,51.0,20.0,51.0,17.0,0.0
8.0,27.0,14.0,-13.0,-32.0,-41.0,21.0,27.0,33.0,22.0,0.0
22.0,19.0,39.0,9.0,-20.0,-27.0,2.0,18.0,27.0,24.0,0.0
12.0,24.0,41.0,0.0,-12.0,-9.0,28.0,16.0,19.0,8.0,0.0
11.0,11.0,30.0,-21.0,-10.0,-6.0,31.0,6.0,11.0,-1.0,0.0
3.0,11.0,19.0,-23.0,-9.0,-13.0,10.0,0.0,-16.0,-3.0,0.0
0.0,21.0,14.0,-11.0,-13.0,-35.0,-25.0,-23.0,-44.0,-3.0,0.0
-14.0,17.0,21.0,9.0,-21.0,-51.0,-71.0,-50.0,-56.0,-10.0,0.0
-16.0,23.0,39.0,23.0,-9.0,-35.0,-70.0,-47.0,-45.0,6.0,0.0
-12.0,24.0,37.0,24.0,19.0,0.0,-42.0,-26.0,-39.0,9.0,0.0
