channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
17.0,3.0,25.0,35.0,30.0,-12.0,-35.0,-30.0,-79.0,22.0,0.0
39.0,-2.0,4.0,22.0,32.0,2.0,-4.0,-15.0,-45.0,20.0,0.0
63.0,-12.0,-15.0,9.0,48.0,16.0,18.0,0.0,-20.0,29.0,0.0
57.0,-30.0,-30.0,0.0,47.0,28.0,29.0,10.0,-29.0,39.0,0.0
40.0,-40.0,-29.0,-14.0,43.0,39.0,43.0,13.0,-39.0,25.0,0.0
28.0,-34.0,-18.0,-33.0,30.0,33.0,52.0,9.0,-60.0,3.0,0.0
4.0,-29.0,-14.0,-31.0,12.0,43.0,48.0,-11.0,-84.0,0.0,0.0
-18.0,-4.0,-6.0,-31.0,-12.0,49.0,26.0,-22.0,-115.0,-9.0,0.0
-32.0,9.0,21.0,-23.0,-22.0,35.0,2.0,-12.0,-125.0,-14.0,0.0
-48.0,18.0,36.0,-16.0,-9.0,19.0,-14.0,-10.0,-120.0,-24.0,0.0
-60.0,16.0,41.0,-18.0,-8.0,1.0,-10.0,-20.0,-105.0,-30.0,0.0
-47.0,25.0,21.0,-9.0,-7.0,-6.0,-6.0,-15.0,-81.0,-11.0,0.0
-28.0,23.0,-5.0,-14.0,-4.0,13.0,7.0,20.0,-72.0,-12.0,0.0
-19.0,35.0,-9.0,-17.0,-7.0,20.0,10.0,27.0,-75.0,-44.0,0.0
-6.0,41.0,4.0,-8.0,-12.0,6.0,-8.0,-3.0,-86.0,-73.0,0.0
5.0,30.0,7.0,-9.0,-6.0,-1.0,-9.0,-22.0,-90.0,-65.0,0.0
12.0,28.0,7.0,-16.0,-4.0,-2.0,1.0,-5.0,-78.0,0.0,0.0
33.0,29.0,3.0,-9.0,-5.0,0.0,9.0,14.0,-47.0,82.0,0.0
45.0,29.0,4.0,-6.0,-16.0,6.0,21.0,4.0,-27.0,85.0,0.0
33.0,32.0,12.0,-16.0,-27.0,-5.0,23.0,14.0,-10.0,53.0,0.0
19.0,25.0,9.0,-21.0,-29.0,-12.0,8.0,27.0,-41.0,35.0,0.0
0.0,13.0,0.0,-14.0,-38.0,-6.0,7.0,-3.0,-77.0,8.0,0.0
-4.0,1.0,-21.0,-8.0,-40.0,3.0,6.0,-18.0,-92.0,-13.0,0.0
0.0,9.0,-22.0,-16.0,-24.0,0.0,-17.0,-14.0,-109.0,-10.0,0.0
3.0,14.0,-16.0,-15.0,-10.0,-8.0,-29.0,-14.0,-110.0,-1.0,0.0
11.0,22.0,-11.0,-9.0,-7.0,-6.0,-29.0,-17.0,-104.0,0.0,0.0
10.0,35.0,-21.0,-4.0,2.0,11.0,-27.0,-22.0,-97.0,0.0,0.0
4.0,33.0,-33.0,0.0,6.0,8.0,-19.0,-16.0,-82.0,-8.0,0.0
3.0,24.0,-29.0,-10.0,4.0,4.0,-19.0,-27.0,-68.0,-1.0,0.0
17.0,7.0,-29.0,-41.0,-10.0,5.0,-30.0,-34.0,-63.0,-6.0,0.0
44.0,5.0,-36.0,-53.0,-33.0,-14.0,-40.0,-38.0,-66.0,-8.0,0.0
66.0,6.0,-30.0,-29.0,-36.0,-29.0,-37.0,-36.0,-75.0,1.0,0.0
86.0,-3.0,-11.0,-19.0,-35.0,-42.0,-29.0,-40.0,-72.0,-9.0,0.0
84.0,-25.0,-3.0,-25.0,-38.0,-31.0,-29.0,-31.0,-71.0,-2.0,0.0
65.0,-33.0,-2.0,-25.0,-41.0,-18.0,-8.0,-17.0,-33.0,-3.0,0.0
50.0,-32.0,-6.0,-26.0,-23.0,-7.0,4.0,-7.0,4.0,6.0,0.0
28.0,-19.0,-3.0,-13.0,-15.0,-12.0,8.0,-11.0,7.0,27.0,0.0
-9.0,0.0,-5.0,7.0,-7.0,-7.0,15.0,12.0,28.0,41.0,0.0
-42.0,0.0,2.0,8.0,1.0,23.0,17.0,45.0,50.0,50.0,0.0
-72.0,18.0,15.0,3.0,10.0,33.0,6.0,50.0,39.0,36.0,0.0
-92.0,42.0,2.0,-3.0,9.0,19.0,-4.0,29.0,21.0,34.0,0.0
-82.0,29.0,-21.0,-9.0,16.0,23.0,1.0,22.0,22.0,59.0,0.0
-64.0,6.0,-13.0,-8.0,11.0,31.0,-1.0,20.0,0.0,63.0,0.0
-56.0,-17.0,-3.0,-8.0,9.0,39.0,12.0,12.0,-19.0,28.0,0.0
-37.0,-31.0,-21.0,-6.0,-2.0,32.0,25.0,9.0,-5.0,-8.0,0.0
-18.0,-32.0,-28.0,-3.0,-6.0,11.0,20.0,24.0,7.0,-35.0,0.0
-5.0,-17.0,-9.0,-9.0,-2.0,-10.0,0.0,7.0,11.0,-54.0,0.0
-5.0,3.0,-2.0,-11.0,-12.0,-25.0,-26.0,-15.0,16.0,-55.0,0.0
-18.0,17.0,-11.0,-16.0,-24.0,-46.0,-44.0,-29.0,26.0,-49.0,0.0
-14.0,7.0,-12.0,-33.0,-39.0,-67.0,-61.0,-28.0,25.0,-7.0,0.0
12.0,-8.0,-2.0,-25.0,-45.0,-56.0,-60.0,-32.0,20.0,86.0,0.0
0.0,-15.0,-12.0,-19.0,-33.0,-42.0,-42.0,-14.0,27.0,92.0,0.0
-7.0,-18.0,-11.0,-24.0,-28.0,-42.0,-17.0,-4.0,43.0,14.0,0.0
13.0,-12.0,-7.0,-23.0,-44.0,-34.0,-10.0,-3.0,50.0,-45.0,0.0
46.0,-8.0,-20.0,-16.0,-53.0,-30.0,-14.0,-8.0,59.0,-50.0,0.0
68.0,19.0,-15.0,-7.0,-43.0,-34.0,-19.0,-4.0,62.0,20.0,0.0
77.0,40.0,27.0,22.0,-29.0,-28.0,0.0,19.0,84.0,108.0,0.0
70.0,38.0,42.0,41.0,-7.0,-1.0,32.0,50.0,112.0,143.0,0.0
53.0,24.0,29.0,31.0,-16.0,1.0,14.0,18.0,79.0,86.0,0.0
23.0,11.0,23.0,26.0,-34.0,-6.0,-10.0,-19.0,33.0,24.0,0.0
-1.0,2.0,14.0,34.0,-19.0,3.0,-6.0,-8.0,26.0,50.0,0.0
-3.0,-1.0,5.0,36.0,-3.0,6.0,12.0,-2.0,29.0,72.0,0.0
-5.0,2.0,15.0,56.0,24.0,13.0,21.0,12.0,30.0,75.0,0.0
-3.0,20.0,8.0,67.0,47.0,37.0,40.0,41.0,58.0,87.0,0.0
18.0,23.0,-11.0,63.0,61.0,62.0,61.0,56.0,71.0,99.0,0.0
39.0,30.0,-31.0,47.0,52.0,68.0,53.0,50.0,88.0,80.0,0.0
23.0,25.0,-34.0,33.0,30.0,39.0,24.0,58.0,66.0,36.0,0.0
13.0,18.0,-30.0,22.0,14.0,4.0,7.0,51.0,66.0,12.0,0.0
7.0,25.0,-22.0,14.0,5.0,-16.0,7.0,29.0,75.0,5.0,0.0
21.0,38.0,-16.0,3.0,-4.0,-17.0,0.0,22.0,59.0,0.0,0.0
34.0,32.0,-12.0,15.0,-15.0,-20.0,-6.0,8.0,39.0,-1.0,0.0
34.0,12.0,-22.0,22.0,-19.0,-12.0,-3.0,6.0,29.0,-7.0,0.0
42.0,7.0,-35.0,21.0,-7.0,-1.0,1.0,-8.0,12.0,-18.0,0.0
54.0,12.0,-10.0,24.0,2.0,-8.0,-3.0,-34.0,7.0,-24.0,0.0
54.0,29.0,30.0,33.0,4.0,-17.0,-22.0,-40.0,-11.0,-29.0,0.0
45.0,24.0,55.0,48.0,6.0,-13.0,-20.0,-36.0,-24.0,-23.0,0.0
32.0,10.0,43.0,45.0,10.0,-9.0,-16.0,-29.0,-23.0,-21.0,0.0
0.0,-21.0,22.0,26.0,16.0,-6.0,-16.0,-19.0,-28.0,-14.0,0.0
-29.0,-56.0,-1.0,19.0,24.0,-6.0,-2.0,5.0,9.0,10.0,0.0
-41.0,-65.0,-21.0,-13.0,26.0,-5.0,7.0,8.0,40.0,7.0,0.0
-29.0,-72.0,-41.0,-32.0,9.0,-1.0,5.0,4.0,42.0,8.0,0.0
4.0,-66.0,-37.0,-40.0,6.0,11.0,1.0,11.0,21.0,36.0,0.0
19.0,-40.0,-22.0,-17.0,11.0,12.0,6.0,17.0,9.0,27.0,0.0
20.0,-32.0,-18.0,3.0,2.0,13.0,13.0,10.0,15.0,-3.0,0.0
3.0,-28.0,-13.0,0.0,3.0,5.0,20.0,16.0,17.0,-26.0,0.0
-19.0,-37.0,-13.0,-4.0,24.0,9.0,25.0,17.0,16.0,-7.0,0.0
-29.0,-22.0,-8.0,0.0,34.0,24.0,41.0,12.0,13.0,9.0,0.0
-44.0,-19.0,-6.0,9.0,24.0,33.0,62.0,28.0,16.0,11.0,0.0
-67.0,-19.0,0.0,1.0,11.0,31.0,37.0,35.0,-11.0,2.0,0.0
-49.0,-4.0,-22.0,-15.0,0.0,17.0,4.0,18.0,-40.0,-8.0,0.0
-17.0,15.0,-12.0,-13.0,-4.0,7.0,-17.0,-3.0,-54.0,-19.0,0.0
0.0,27.0,7.0,-9.0,-1.0,0.0,-11.0,-13.0,-50.0,-14.0,0.0
7.0,26.0,0.0,-6.0,2.0,-6.0,-18.0,-20.0,-50.0,-7.0,0.0
27.0,19.0,-4.0,-8.0,3.0,-6.0,-18.0,-18.0,-34.0,5.0,0.0
46.0,35.0,-8.0,-25.0,3.0,3.0,-22.0,-4.0,-14.0,4.0,0.0
49.0,48.0,-13.0,-16.0,5.0,-1.0,-17.0,-3.0,-20.0,1.0,0.0
53.0,57.0,-9.0,9.0,10.0,-13.0,-15.0,-17.0,-31.0,3.0,0.0
56.0,67.0,-7.0,15.0,7.0,-11.0,-19.0,-20.0,-32.0,-2.0,0.0
51.0,66.0,-12.0,10.0,10.0,-21.0,-20.0,-14.0,-39.0,-7.0,0.0
39.0,37.0,-30.0,20.0,22.0,-10.0,1.0,-9.0,-21.0,13.0,0.0
29.0,7.0,-41.0,11.0,38.0,16.0,28.0,1.0,17.0,30.0,1.0
7.0,0.0,-46.0,-14.0,35.0,24.0,39.0,12.0,4.0,23.0,1.0
-1.0,4.0,-45.0,-24.0,11.0,23.0,26.0,1.0,-18.0,-2.0,1.0
-15.0,-16.0,-60.0,-42.0,-1.0,30.0,18.0,21.0,-26.0,-13.0,1.0
-34.0,-38.0,-86.0,-50.0,-4.0,42.0,26.0,26.0,-37.0,-7.0,1.0
-42.0,-26.0,-54.0,-33.0,8.0,47.0,20.0,34.0,-43.0,-10.0,1.0
-43.0,1.0,-9.0,-9.0,14.0,36.0,-3.0,20.0,-61.0,-15.0,1.0
-40.0,5.0,22.0,10.0,22.0,27.0,-5.0,0.0,-78.0,-22.0,1.0
-48.0,1.0,55.0,17.0,8.0,17.0,-18.0,-28.0,-97.0,-31.0,1.0
-38.0,3.0,35.0,18.0,9.0,12.0,-17.0,-21.0,-107.0,-16.0,1.0
-14.0,-3.0,6.0,18.0,20.0,16.0,0.0,4.0,-88.0,9.0,1.0
-11.0,0.0,8.0,17.0,19.0,18.0,10.0,-4.0,-68.0,15.0,1.0
-9.0,13.0,11.0,8.0,19.0,-1.0,1.0,-11.0,-67.0,7.0,1.0
-4.0,17.0,6.0,15.0,32.0,-5.0,5.0,0.0,-48.0,12.0,1.0
0.0,8.0,14.0,11.0,23.0,-4.0,2.0,13.0,-15.0,10.0,1.0
5.0,12.0,15.0,-5.0,1.0,-16.0,-17.0,-19.0,-41.0,-22.0,1.0
10.0,13.0,5.0,-11.0,-7.0,-22.0,-34.0,-24.0,-58.0,-61.0,1.0
15.0,18.0,-6.0,-14.0,-3.0,-20.0,-20.0,-7.0,-49.0,-86.0,1.0
17.0,10.0,2.0,-17.0,-3.0,-9.0,-10.0,1.0,-30.0,-91.0,0.0
12.0,5.0,19.0,-13.0,4.0,1.0,-10.0,7.0,-1.0,-78.0,0.0
1.0,2.0,30.0,4.0,18.0,15.0,-17.0,9.0,2.0,-39.0,0.0
-13.0,-2.0,11.0,16.0,28.0,24.0,-4.0,-12.0,-13.0,-21.0,0.0
-31.0,-9.0,-3.0,25.0,23.0,22.0,3.0,-17.0,-28.0,-27.0,0.0
-21.0,-15.0,6.0,20.0,10.0,2.0,-1.0,-11.0,-52.0,-52.0,0.0
-23.0,-20.0,4.0,8.0,-8.0,-17.0,-12.0,-2.0,-56.0,-87.0,0.0
