channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
6.0,1.0,3.0,3.0,-15.0,-18.0,6.0,11.0,-5.0,0.0,0.0
-4.0,9.0,2.0,0.0,8.0,-4.0,4.0,6.0,-7.0,-6.0,0.0
1.0,7.0,0.0,-9.0,20.0,3.0,-8.0,3.0,-6.0,-13.0,0.0
0.0,4.0,0.0,-3.0,19.0,27.0,0.0,4.0,-3.0,-18.0,0.0
-11.0,6.0,1.0,17.0,23.0,43.0,5.0,8.0,0.0,-12.0,0.0
-14.0,2.0,4.0,19.0,16.0,44.0,4.0,13.0,3.0,-6.0,0.0
-16.0,8.0,1.0,22.0,20.0,46.0,0.0,19.0,-5.0,-2.0,0.0
-11.0,0.0,-14.0,10.0,14.0,36.0,-6.0,19.0,-15.0,7.0,0.0
-11.0,-5.0,-20.0,2.0,8.0,14.0,1.0,19.0,-10.0,15.0,0.0
-9.0,-8.0,-19.0,-15.0,17.0,6.0,9.0,14.0,-2.0,1.0,0.0
-2.0,-4.0,-9.0,-28.0,29.0,-5.0,1.0,-2.0,-16.0,-8.0,0.0
7.0,-3.0,-4.0,-32.0,29.0,-28.0,8.0,-2.0,-16.0,-1.0,0.0
15.0,9.0,0.0,-32.0,26.0,-46.0,-7.0,-5.0,-12.0,10.0,0.0
16.0,16.0,9.0,-13.0,4.0,-53.0,-10.0,-11.0,-5.0,17.0,0.0
9.0,6.0,6.0,-16.0,-8.0,-61.0,-13.0,4.0,2.0,6.0,0.0
8.0,4.0,-18.0,-37.0,-17.0,-58.0,-15.0,9.0,17.0,-5.0,0.0
3.0,8.0,-8.0,-42.0,-3.0,-48.0,-17.0,-7.0,1.0,-14.0,0.0
14.0,15.0,6.0,-28.0,6.0,-28.0,-35.0,-18.0,-22.0,-18.0,0.0
9.0,25.0,0.0,-24.0,13.0,-14.0,-39.0,-18.0,-29.0,-18.0,0.0
1.0,17.0,-2.0,-17.0,11.0,20.0,-21.0,-7.0,-12.0,-16.0,0.0
3.0,0.0,-11.0,-3.0,13.0,50.0,0.0,0.0,-8.0,-19.0,0.0
0.0,-10.0,-9.0,1.0,31.0,67.0,5.0,-5.0,-19.0,-36.0,0.0
0.0,-1.0,1.0,-2.0,20.0,54.0,-1.0,-11.0,-26.0,-40.0,0.0
-3.0,8.0,-3.0,-24.0,6.0,44.0,16.0,-10.0,-18.0,-29.0,0.0
-2.0,8.0,-3.0,-36.0,-1.0,39.0,26.0,3.0,-9.0,-11.0,0.0
0.0,6.0,1.0,-27.0,0.0,20.0,26.0,7.0,-3.0,-1.0,0.0
0.0,16.0,8.0,-6.0,4.0,1.0,23.0,19.0,3.0,4.0,0.0
-9.0,16.0,-2.0,-9.0,9.0,-19.0,26.0,23.0,17.0,7.0,0.0
5.0,5.0,-17.0,-24.0,4.0,-47.0,33.0,26.0,28.0,7.0,0.0
11.0,-2.0,-17.0,-30.0,-12.0,-51.0,35.0,30.0,26.0,18.0,0.0
15.0,-8.0,-16.0,-36.0,-30.0,-59.0,36.0,29.0,18.0,23.0,0.0
10.0,-8.0,-7.0,-49.0,-40.0,-37.0,36.0,30.0,11.0,2.0,0.0
-1.0,-27.0,-11.0,-59.0,-23.0,0.0,39.0,16.0,11.0,-25.0,0.0
-8.0,-38.0,-24.0,-41.0,4.0,13.0,22.0,18.0,6.0,-31.0,0.0
-11.0,-30.0,-23.0,-31.0,7.0,17.0,8.0,18.0,6.0,-13.0,0.0
-8.0,-15.0,-16.0,-19.0,-5.0,-13.0,-5.0,10.0,10.0,-6.0,0.0
-7.0,-11.0,-12.0,4.0,-2.0,-11.0,-11.0,10.0,0.0,-16.0,0.0
