channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
9.0,25.0,10.0,2.0,-16.0,0.0,8.0,6.0,63.0,-17.0,0.0
-13.0,8.0,-1.0,-13.0,-38.0,-26.0,9.0,-4.0,42.0,-19.0,0.0
-60.0,-32.0,-23.0,-26.0,-60.0,-51.0,24.0,-22.0,57.0,-41.0,0.0
-90.0,-70.0,-64.0,-26.0,-78.0,-62.0,39.0,-21.0,113.0,-78.0,0.0
-90.0,-78.0,-68.0,-25.0,-92.0,-75.0,8.0,-57.0,-33.0,-86.0,0.0
-82.0,-84.0,-70.0,-19.0,-82.0,-81.0,2.0,-69.0,-99.0,-69.0,0.0
-75.0,-73.0,-80.0,-12.0,-58.0,-63.0,2.0,-55.0,-94.0,-53.0,0.0
-49.0,-59.0,-63.0,-7.0,-30.0,-40.0,4.0,-28.0,-78.0,-42.0,0.0
-3.0,-23.0,-21.0,11.0,4.0,-21.0,5.0,-18.0,-65.0,-16.0,0.0
22.0,9.0,-3.0,34.0,29.0,0.0,0.0,-2.0,-56.0,10.0,0.0
48.0,36.0,20.0,46.0,48.0,21.0,5.0,22.0,-33.0,45.0,0.0
79.0,62.0,55.0,54.0,67.0,34.0,11.0,31.0,-5.0,64.0,0.0
93.0,75.0,73.0,54.0,84.0,51.0,3.0,43.0,6.0,67.0,0.0
96.0,74.0,70.0,39.0,68.0,51.0,0.0,44.0,11.0,65.0,0.0
94.0,57.0,51.0,23.0,50.0,42.0,4.0,41.0,32.0,49.0,0.0
62.0,23.0,28.0,19.0,32.0,27.0,11.0,27.0,9.0,20.0,0.0
17.0,5.0,3.0,13.0,19.0,5.0,13.0,11.0,-20.0,-3.0,0.0
-15.0,-13.0,-18.0,-10.0,0.0,-6.0,21.0,16.0,21.0,-25.0,0.0
-46.0,-37.0,-29.0,-40.0,-28.0,-9.0,28.0,15.0,62.0,-40.0,0.0
-77.0,-50.0,-63.0,-60.0,-52.0,-49.0,6.0,-26.0,-5.0,-63.0,0.0
-102.0,-39.0,-83.0,-54.0,-61.0,-74.0,-1.0,-49.0,-18.0,-78.0,0.0
-104.0,-41.0,-78.0,-55.0,-50.0,-80.0,-1.0,-61.0,-53.0,-79.0,0.0
-88.0,-23.0,-69.0,-47.0,-38.0,-66.0,1.0,-55.0,-46.0,-73.0,0.0
-64.0,-12.0,-56.0,-24.0,-34.0,-47.0,-4.0,-46.0,-20.0,-55.0,0.0
-33.0,7.0,-25.0,-3.0,-21.0,-23.0,-4.0,-27.0,-2.0,-29.0,0.0
11.0,44.0,7.0,26.0,-10.0,4.0,0.0,-10.0,19.0,8.0,0.0
50.0,77.0,22.0,48.0,10.0,27.0,3.0,15.0,52.0,43.0,0.0
75.0,84.0,54.0,50.0,58.0,27.0,3.0,37.0,57.0,60.0,0.0
85.0,97.0,80.0,44.0,86.0,21.0,7.0,48.0,50.0,80.0,0.0
93.0,108.0,84.0,43.0,83.0,42.0,16.0,43.0,66.0,90.0,0.0
74.0,70.0,67.0,53.0,77.0,30.0,-5.0,33.0,8.0,50.0,0.0
41.0,39.0,36.0,41.0,50.0,8.0,3.0,23.0,17.0,27.0,0.0
1.0,22.0,4.0,11.0,12.0,-6.0,32.0,55.0,126.0,5.0,0.0
-43.0,-24.0,-21.0,-17.0,-10.0,-41.0,-17.0,-4.0,-11.0,-31.0,0.0
-81.0,-61.0,-45.0,-33.0,-19.0,-41.0,-16.0,-40.0,-86.0,-44.0,0.0
-113.0,-68.0,-66.0,-38.0,-36.0,-50.0,4.0,-49.0,-73.0,-61.0,0.0
-117.0,-48.0,-80.0,-48.0,-56.0,-56.0,24.0,-51.0,-39.0,-64.0,0.0
-100.0,-48.0,-87.0,-51.0,-44.0,-56.0,27.0,-61.0,-16.0,-60.0,0.0
-82.0,-48.0,-75.0,-34.0,-34.0,-48.0,31.0,-56.0,-39.0,-47.0,0.0
-48.0,-30.0,-48.0,-23.0,-21.0,-31.0,27.0,-40.0,-25.0,-32.0,0.0
0.0,9.0,-18.0,2.0,3.0,-8.0,37.0,-18.0,19.0,1.0,0.0
30.0,38.0,13.0,25.0,31.0,11.0,45.0,-3.0,38.0,30.0,0.0
51.0,62.0,35.0,26.0,56.0,31.0,45.0,9.0,24.0,37.0,0.0
79.0,78.0,57.0,33.0,73.0,48.0,36.0,27.0,29.0,60.0,0.0
102.0,83.0,71.0,51.0,94.0,50.0,24.0,41.0,29.0,74.0,0.0
115.0,80.0,74.0,36.0,97.0,46.0,18.0,46.0,24.0,80.0,0.0
81.0,78.0,48.0,25.0,67.0,22.0,5.0,38.0,63.0,66.0,0.0
45.0,40.0,23.0,4.0,43.0,0.0,4.0,17.0,34.0,43.0,0.0
1.0,-7.0,-3.0,-16.0,8.0,-17.0,39.0,47.0,114.0,16.0,0.0
-48.0,-59.0,-36.0,-58.0,-19.0,-61.0,-6.0,-3.0,48.0,-43.0,0.0
-81.0,-71.0,-49.0,-79.0,-38.0,-89.0,-70.0,-80.0,-171.0,-84.0,0.0
-100.0,-55.0,-63.0,-70.0,-42.0,-71.0,-5.0,-51.0,-96.0,-65.0,0.0
-112.0,-62.0,-70.0,-53.0,-49.0,-74.0,4.0,-44.0,-75.0,-56.0,0.0
-101.0,-42.0,-50.0,-44.0,-44.0,-60.0,-3.0,-34.0,-60.0,-39.0,0.0
-74.0,-21.0,-35.0,-32.0,-36.0,-44.0,-6.0,-21.0,-61.0,-29.0,0.0
-46.0,-1.0,-20.0,-11.0,-12.0,-22.0,-2.0,-6.0,-42.0,-8.0,0.0
-8.0,34.0,-2.0,13.0,20.0,11.0,8.0,10.0,6.0,17.0,0.0
32.0,52.0,36.0,37.0,45.0,27.0,5.0,12.0,20.0,27.0,0.0
67.0,48.0,73.0,57.0,61.0,38.0,-4.0,22.0,10.0,38.0,0.0
98.0,67.0,79.0,84.0,78.0,45.0,-10.0,40.0,21.0,60.0,0.0
116.0,105.0,82.0,91.0,86.0,55.0,-6.0,48.0,43.0,71.0,0.0
122.0,101.0,86.0,73.0,84.0,55.0,-10.0,44.0,53.0,74.0,0.0
97.0,74.0,85.0,49.0,64.0,39.0,-14.0,27.0,30.0,65.0,0.0
71.0,57.0,69.0,31.0,45.0,21.0,-6.0,15.0,19.0,51.0,0.0
37.0,29.0,30.0,6.0,15.0,6.0,-5.0,3.0,11.0,39.0,0.0
3.0,-12.0,2.0,-8.0,-10.0,-21.0,-16.0,-15.0,-12.0,15.0,0.0
-26.0,-38.0,-27.0,-31.0,-26.0,-36.0,-23.0,-26.0,-33.0,-6.0,0.0
-64.0,-56.0,-75.0,-63.0,-33.0,-57.0,-17.0,-31.0,-31.0,-34.0,0.0
-89.0,-79.0,-95.0,-80.0,-58.0,-77.0,-3.0,-35.0,-29.0,-78.0,0.0
-85.0,-93.0,-92.0,-73.0,-69.0,-76.0,0.0,-40.0,-41.0,-84.0,0.0
-70.0,-98.0,-73.0,-63.0,-50.0,-65.0,0.0,-31.0,-74.0,-77.0,0.0
-56.0,-72.0,-52.0,-48.0,-36.0,-44.0,6.0,-10.0,-51.0,-66.0,0.0
-17.0,-39.0,-35.0,-21.0,-17.0,-10.0,14.0,-5.0,-21.0,-32.0,0.0
