channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
6.0,-7.0,3.0,-37.0,-8.0,-16.0,4.0,0.0,4.0,21.0,0.0
17.0,0.0,15.0,-40.0,-5.0,8.0,-2.0,8.0,-4.0,-4.0,0.0
18.0,8.0,23.0,-35.0,4.0,0.0,-17.0,15.0,-1.0,-14.0,0.0
15.0,4.0,14.0,-28.0,6.0,-6.0,-8.0,11.0,-2.0,-11.0,0.0
10.0,3.0,0.0,-21.0,-3.0,-6.0,-1.0,5.0,2.0,0.0,0.0
6.0,3.0,0.0,-8.0,-8.0,-2.0,-11.0,0.0,0.0,2.0,0.0
16.0,9.0,9.0,-9.0,-13.0,-1.0,-21.0,-22.0,-15.0,0.0,0.0
17.0,11.0,25.0,0.0,-9.0,6.0,-16.0,-25.0,-30.0,-6.0,0.0
9.0,3.0,16.0,16.0,2.0,9.0,-7.0,-18.0,-31.0,-18.0,0.0
13.0,-8.0,5.0,25.0,11.0,12.0,7.0,-7.0,-28.0,-28.0,0.0
9.0,-7.0,4.0,15.0,11.0,9.0,11.0,5.0,-27.0,-25.0,0.0
11.0,-14.0,13.0,10.0,-1.0,11.0,17.0,6.0,-20.0,-16.0,0.0
1.0,-10.0,11.0,8.0,5.0,8.0,12.0,14.0,-20.0,-13.0,0.0
-9.0,-20.0,-10.0,5.0,8.0,1.0,11.0,26.0,-29.0,-6.0,0.0
-3.0,-24.0,-17.0,-18.0,5.0,11.0,23.0,32.0,-29.0,-2.0,0.0
0.0,-23.0,-14.0,-16.0,2.0,8.0,28.0,12.0,-29.0,6.0,0.0
0.0,-19.0,-11.0,-4.0,9.0,-11.0,24.0,9.0,-42.0,-2.0,0.0
3.0,-18.0,2.0,3.0,13.0,-15.0,13.0,14.0,-43.0,-12.0,0.0
10.0,-9.0,3.0,15.0,20.0,-8.0,15.0,29.0,2.0,22.0,0.0
9.0,3.0,-16.0,12.0,33.0,8.0,21.0,34.0,47.0,31.0,0.0
4.0,2.0,-18.0,12.0,33.0,3.0,22.0,35.0,34.0,19.0,0.0
4.0,11.0,-18.0,12.0,14.0,-6.0,20.0,26.0,17.0,19.0,0.0
1.0,14.0,-12.0,16.0,-4.0,-2.0,19.0,9.0,11.0,31.0,0.0
7.0,21.0,2.0,23.0,-11.0,1.0,24.0,2.0,-3.0,26.0,0.0
7.0,19.0,1.0,30.0,-5.0,8.0,13.0,10.0,2.0,16.0,0.0
