channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
13.0,-12.0,0.0,-50.0,-31.0,-72.0,-12.0,-12.0,17.0,23.0,0.0
6.0,-19.0,-1.0,-47.0,-29.0,-67.0,-17.0,-10.0,2.0,7.0,0.0
-1.0,-18.0,7.0,-45.0,-16.0,-51.0,-18.0,-15.0,-6.0,-3.0,0.0
4.0,-18.0,20.0,-35.0,-13.0,-34.0,-14.0,-14.0,-17.0,8.0,0.0
7.0,-19.0,21.0,-11.0,10.0,-16.0,-7.0,-5.0,-10.0,11.0,0.0
-5.0,-13.0,5.0,5.0,20.0,6.0,1.0,-1.0,1.0,-5.0,0.0
-23.0,3.0,8.0,34.0,30.0,30.0,17.0,-6.0,-2.0,-22.0,0.0
-30.0,14.0,0.0,43.0,33.0,50.0,21.0,-4.0,0.0,-19.0,0.0
-34.0,27.0,0.0,34.0,38.0,63.0,18.0,0.0,11.0,-9.0,0.0
-23.0,20.0,0.0,36.0,42.0,60.0,7.0,6.0,10.0,-3.0,0.0
-29.0,-6.0,20.0,46.0,47.0,54.0,11.0,20.0,0.0,-1.0,0.0
-24.0,-16.0,25.0,57.0,40.0,40.0,13.0,8.0,3.0,7.0,0.0
-5.0,-8.0,21.0,55.0,23.0,23.0,1.0,-5.0,8.0,11.0,0.0
16.0,7.0,23.0,29.0,-5.0,-6.0,-6.0,-11.0,1.0,7.0,0.0
12.0,-9.0,-11.0,-14.0,-21.0,-13.0,7.0,-2.0,7.0,1.0,0.0
8.0,0.0,-24.0,-28.0,-26.0,-24.0,15.0,12.0,9.0,11.0,0.0
16.0,14.0,-17.0,-21.0,-28.0,-55.0,13.0,28.0,8.0,21.0,0.0
8.0,3.0,-15.0,-21.0,-27.0,-46.0,25.0,26.0,5.0,18.0,0.0
4.0,-9.0,-19.0,-9.0,-27.0,-38.0,28.0,10.0,-1.0,4.0,0.0
9.0,-9.0,-15.0,-4.0,-15.0,-25.0,18.0,5.0,-1.0,0.0,0.0
5.0,-6.0,-12.0,-4.0,-10.0,-18.0,13.0,0.0,-7.0,3.0,0.0
-6.0,-2.0,-6.0,3.0,-6.0,-5.0,-14.0,-3.0,-17.0,-6.0,0.0
-14.0,3.0,18.0,8.0,-11.0,6.0,-24.0,-1.0,-16.0,3.0,0.0
-14.0,-1.0,26.0,8.0,12.0,17.0,-23.0,-2.0,-13.0,13.0,0.0
-15.0,-4.0,37.0,21.0,31.0,28.0,-7.0,1.0,-14.0,11.0,0.0
-15.0,1.0,30.0,26.0,28.0,44.0,-4.0,1.0,-13.0,8.0,0.0
-14.0,0.0,35.0,27.0,17.0,37.0,-12.0,-14.0,-16.0,4.0,0.0
-30.0,-12.0,37.0,25.0,23.0,21.0,-11.0,-15.0,-22.0,-13.0,0.0
-30.0,-23.0,25.0,21.0,15.0,21.0,2.0,-6.0,-10.0,-19.0,0.0
-23.0,-15.0,24.0,0.0,8.0,12.0,17.0,-3.0,10.0,-17.0,0.0
-3.0,-9.0,20.0,-22.0,-8.0,-1.0,14.0,8.0,9.0,-15.0,0.0
