channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
-27.0,-49.0,-7.0,-4.0,-5.0,26.0,17.0,20.0,12.0,19.0,0.0
-38.0,-52.0,11.0,-4.0,-8.0,14.0,8.0,10.0,8.0,1.0,0.0
-22.0,-40.0,17.0,-1.0,-10.0,-6.0,0.0,0.0,5.0,-10.0,0.0
-11.0,-25.0,32.0,7.0,-2.0,-18.0,-6.0,-26.0,10.0,-6.0,0.0
-13.0,-16.0,51.0,19.0,1.0,-15.0,-8.0,-28.0,11.0,11.0,0.0
-4.0,-18.0,60.0,22.0,13.0,0.0,-2.0,-4.0,19.0,25.0,0.0
10.0,1.0,41.0,26.0,19.0,15.0,-5.0,-9.0,6.0,29.0,0.0
13.0,23.0,26.0,29.0,24.0,-6.0,-9.0,-8.0,11.0,18.0,0.0
-2.0,34.0,29.0,32.0,21.0,-16.0,-23.0,-13.0,9.0,-4.0,0.0
-5.0,20.0,7.0,19.0,18.0,-17.0,-25.0,-18.0,-7.0,-16.0,0.0
-1.0,-5.0,-4.0,-5.0,20.0,-5.0,-8.0,-17.0,-23.0,-17.0,0.0
-8.0,-18.0,-7.0,-27.0,2.0,11.0,-1.0,-22.0,-15.0,0.0,0.0
0.0,0.0,5.0,-28.0,0.0,12.0,-17.0,-35.0,-6.0,24.0,0.0
8.0,7.0,-6.0,-33.0,-7.0,14.0,-7.0,-45.0,8.0,33.0,0.0
10.0,0.0,-28.0,-43.0,-2.0,30.0,11.0,-19.0,22.0,23.0,0.0
15.0,-3.0,-30.0,-48.0,-8.0,38.0,9.0,-3.0,11.0,8.0,0.0
6.0,7.0,-20.0,-21.0,-17.0,29.0,1.0,-17.0,5.0,3.0,0.0
-1.0,35.0,-4.0,-7.0,-26.0,6.0,-7.0,-35.0,9.0,-3.0,0.0
-4.0,52.0,-11.0,-15.0,-29.0,-4.0,-12.0,-50.0,-5.0,-18.0,0.0
2.0,58.0,-2.0,-24.0,-30.0,-8.0,-13.0,-47.0,1.0,-16.0,0.0
1.0,61.0,0.0,-17.0,-21.0,-8.0,-7.0,-42.0,5.0,-4.0,0.0
7.0,58.0,16.0,-1.0,-21.0,0.0,-7.0,-31.0,-3.0,0.0,0.0
3.0,57.0,34.0,9.0,-24.0,11.0,-25.0,-28.0,-10.0,-20.0,0.0
-19.0,36.0,27.0,10.0,-12.0,10.0,-23.0,-24.0,-6.0,-37.0,0.0
-30.0,12.0,-5.0,-3.0,-9.0,17.0,-2.0,-8.0,-3.0,-35.0,0.0
-17.0,3.0,-14.0,-13.0,-12.0,29.0,0.0,1.0,10.0,-14.0,0.0
-20.0,0.0,-19.0,-29.0,-20.0,29.0,-1.0,13.0,15.0,-11.0,0.0
-27.0,-4.0,-12.0,-28.0,-16.0,31.0,-1.0,13.0,6.0,-33.0,0.0
-30.0,-11.0,0.0,-30.0,-31.0,21.0,-15.0,7.0,0.0,-33.0,0.0
-34.0,-16.0,3.0,-20.0,-36.0,4.0,-29.0,-23.0,0.0,-22.0,0.0
-34.0,-7.0,-3.0,-15.0,-27.0,0.0,-23.0,-14.0,6.0,-14.0,0.0
-20.0,-1.0,-16.0,-10.0,-17.0,10.0,-23.0,-3.0,9.0,6.0,0.0
-18.0,-12.0,-26.0,-4.0,-5.0,17.0,-14.0,8.0,11.0,35.0,0.0
-12.0,-18.0,-45.0,-9.0,-8.0,13.0,-20.0,13.0,15.0,56.0,0.0
-3.0,-15.0,-43.0,-11.0,-12.0,17.0,-8.0,23.0,14.0,74.0,0.0
-2.0,-2.0,-31.0,-20.0,-8.0,11.0,-1.0,30.0,22.0,71.0,0.0
-8.0,-11.0,-30.0,-13.0,-12.0,6.0,21.0,37.0,31.0,32.0,0.0
-16.0,-19.0,-38.0,-8.0,-15.0,12.0,37.0,40.0,39.0,-50.0,0.0
-14.0,1.0,-20.0,-5.0,-10.0,1.0,25.0,36.0,28.0,-89.0,0.0
8.0,23.0,-7.0,-1.0,-17.0,-23.0,15.0,25.0,21.0,-51.0,0.0
31.0,46.0,-13.0,-10.0,-23.0,-29.0,12.0,9.0,15.0,-5.0,0.0
40.0,66.0,-14.0,-16.0,-25.0,-34.0,-4.0,-3.0,-3.0,15.0,0.0
44.0,74.0,-5.0,-10.0,-17.0,-47.0,-18.0,-3.0,-1.0,-2.0,0.0
43.0,62.0,10.0,4.0,-3.0,-51.0,-38.0,-23.0,-13.0,0.0,0.0
54.0,69.0,32.0,24.0,-1.0,-53.0,-62.0,-43.0,-26.0,22.0,0.0
53.0,108.0,57.0,30.0,-2.0,-48.0,-80.0,-54.0,-21.0,68.0,0.0
55.0,132.0,94.0,42.0,7.0,-51.0,-81.0,-64.0,-4.0,120.0,0.0
55.0,94.0,109.0,54.0,16.0,-49.0,-68.0,-46.0,13.0,154.0,0.0
53.0,34.0,72.0,28.0,24.0,-30.0,-54.0,-29.0,21.0,153.0,0.0
36.0,5.0,38.0,8.0,21.0,6.0,-24.0,-10.0,22.0,108.0,0.0
21.0,-16.0,45.0,9.0,7.0,42.0,8.0,8.0,26.0,11.0,0.0
0.0,-56.0,28.0,4.0,20.0,70.0,27.0,32.0,39.0,-106.0,0.0
-13.0,-86.0,-11.0,-7.0,38.0,82.0,41.0,61.0,54.0,-164.0,0.0
-23.0,-88.0,-45.0,-27.0,26.0,94.0,55.0,92.0,79.0,-49.0,0.0
-27.0,-52.0,-46.0,-33.0,9.0,76.0,48.0,99.0,80.0,24.0,0.0
-37.0,-35.0,-20.0,-27.0,-12.0,48.0,28.0,66.0,33.0,-8.0,0.0
-50.0,-31.0,-7.0,-30.0,-29.0,25.0,16.0,32.0,3.0,-64.0,0.0
-36.0,-28.0,-18.0,-30.0,-24.0,14.0,18.0,28.0,8.0,-73.0,0.0
-35.0,-43.0,-35.0,-31.0,-17.0,6.0,7.0,26.0,0.0,-50.0,0.0
-32.0,-29.0,-48.0,-37.0,-11.0,1.0,7.0,13.0,-11.0,-43.0,0.0
-25.0,-20.0,-46.0,-32.0,-14.0,1.0,14.0,-11.0,-9.0,-32.0,0.0
-13.0,-26.0,-38.0,-21.0,-22.0,-5.0,7.0,-22.0,-14.0,-15.0,0.0
-7.0,-27.0,-26.0,-7.0,-23.0,1.0,10.0,-10.0,-14.0,10.0,0.0
-8.0,-8.0,-12.0,4.0,-23.0,1.0,8.0,-10.0,-15.0,13.0,0.0
-6.0,2.0,4.0,3.0,-25.0,-17.0,-11.0,-13.0,-9.0,19.0,0.0
4.0,7.0,8.0,16.0,-16.0,-39.0,-30.0,-12.0,-15.0,12.0,0.0
18.0,5.0,0.0,19.0,-5.0,-41.0,-21.0,-5.0,-18.0,11.0,0.0
16.0,-7.0,-12.0,8.0,-15.0,-34.0,-12.0,8.0,-3.0,25.0,0.0
-7.0,-29.0,-33.0,-9.0,-13.0,-25.0,1.0,20.0,13.0,30.0,0.0
-16.0,-41.0,-40.0,-5.0,-20.0,-29.0,11.0,21.0,8.0,28.0,0.0
-1.0,-29.0,-33.0,0.0,-16.0,-35.0,13.0,3.0,6.0,44.0,0.0
16.0,-20.0,-36.0,0.0,-20.0,-40.0,4.0,-3.0,20.0,80.0,0.0
42.0,-6.0,-43.0,0.0,-30.0,-46.0,-5.0,3.0,36.0,140.0,0.0
46.0,-2.0,-51.0,-9.0,-40.0,-56.0,-5.0,0.0,42.0,165.0,0.0
32.0,-14.0,-47.0,-17.0,-45.0,-58.0,-11.0,-15.0,32.0,142.0,0.0
30.0,8.0,-36.0,-5.0,-34.0,-49.0,-28.0,-21.0,19.0,88.0,0.0
51.0,52.0,-1.0,7.0,-19.0,-42.0,-22.0,-18.0,32.0,26.0,0.0
50.0,76.0,29.0,13.0,-7.0,-47.0,-22.0,-33.0,36.0,-3.0,0.0
32.0,94.0,38.0,24.0,-4.0,-48.0,-30.0,-35.0,34.0,-8.0,0.0
7.0,90.0,50.0,48.0,18.0,-31.0,-21.0,-10.0,57.0,-52.0,0.0
-29.0,73.0,51.0,58.0,56.0,-8.0,15.0,22.0,70.0,-178.0,0.0
-46.0,70.0,38.0,44.0,53.0,11.0,48.0,32.0,74.0,-194.0,0.0
-50.0,69.0,55.0,17.0,21.0,7.0,33.0,30.0,68.0,-125.0,0.0
-61.0,12.0,60.0,-3.0,5.0,-5.0,3.0,18.0,57.0,-52.0,0.0
-58.0,-50.0,30.0,-31.0,0.0,9.0,16.0,16.0,73.0,14.0,0.0
-46.0,-40.0,7.0,-32.0,1.0,27.0,34.0,36.0,84.0,64.0,0.0
-20.0,-16.0,7.0,-25.0,-4.0,11.0,27.0,29.0,75.0,80.0,0.0
-12.0,-4.0,21.0,-11.0,-14.0,-16.0,1.0,12.0,51.0,53.0,0.0
-7.0,3.0,35.0,9.0,2.0,-21.0,-4.0,1.0,42.0,-22.0,0.0
10.0,13.0,35.0,10.0,15.0,-28.0,3.0,8.0,29.0,-33.0,0.0
10.0,3.0,1.0,-1.0,2.0,-35.0,2.0,25.0,29.0,-7.0,0.0
-12.0,10.0,-19.0,-3.0,-5.0,-40.0,17.0,35.0,78.0,-40.0,0.0
-34.0,7.0,-12.0,-3.0,-4.0,-39.0,15.0,20.0,67.0,-91.0,0.0
-56.0,2.0,-2.0,-11.0,-15.0,-46.0,-4.0,0.0,24.0,-93.0,0.0
-63.0,-1.0,-7.0,-11.0,-29.0,-57.0,-30.0,-22.0,-1.0,-78.0,0.0
-51.0,-8.0,-20.0,-25.0,-27.0,-60.0,-39.0,-43.0,9.0,-45.0,0.0
-22.0,2.0,-6.0,-15.0,-18.0,-55.0,-36.0,-46.0,41.0,16.0,0.0
7.0,17.0,17.0,10.0,7.0,-43.0,-29.0,-47.0,48.0,63.0,0.0
24.0,28.0,29.0,14.0,13.0,-33.0,-4.0,-41.0,64.0,112.0,0.0
51.0,43.0,51.0,6.0,11.0,-22.0,8.0,-24.0,74.0,104.0,0.0
39.0,37.0,53.0,14.0,14.0,-18.0,11.0,-15.0,78.0,35.0,1.0
13.0,33.0,38.0,10.0,14.0,-26.0,3.0,-1.0,87.0,-23.0,1.0
12.0,45.0,28.0,1.0,11.0,-44.0,-10.0,-15.0,85.0,-30.0,1.0
7.0,44.0,34.0,8.0,-14.0,-60.0,-27.0,-33.0,71.0,-19.0,1.0
11.0,27.0,17.0,20.0,-16.0,-47.0,-19.0,-24.0,76.0,-1.0,1.0
12.0,12.0,-7.0,7.0,-4.0,-34.0,-4.0,0.0,101.0,21.0,1.0
1.0,-10.0,-43.0,-4.0,-4.0,-15.0,30.0,24.0,117.0,32.0,1.0
-12.0,-25.0,-71.0,-2.0,-6.0,11.0,65.0,42.0,135.0,19.0,1.0
-2.0,-24.0,-76.0,9.0,-12.0,18.0,69.0,34.0,124.0,15.0,1.0
0.0,-8.0,-48.0,7.0,-7.0,16.0,57.0,24.0,106.0,21.0,1.0
-18.0,2.0,-27.0,4.0,-18.0,9.0,36.0,21.0,85.0,-2.0,1.0
-32.0,-3.0,-35.0,-7.0,-23.0,2.0,28.0,20.0,88.0,-12.0,1.0
-21.0,-21.0,-33.0,0.0,-8.0,-3.0,21.0,30.0,100.0,-7.0,1.0
-10.0,-13.0,-17.0,18.0,5.0,6.0,9.0,25.0,106.0,11.0,1.0
0.0,6.0,0.0,37.0,13.0,6.0,2.0,20.0,90.0,9.0,1.0
7.0,22.0,19.0,41.0,9.0,4.0,3.0,18.0,72.0,0.0,1.0
13.0,30.0,26.0,34.0,6.0,0.0,13.0,19.0,73.0,8.0,1.0
11.0,11.0,15.0,19.0,2.0,4.0,12.0,0.0,73.0,-2.0,1.0
2.0,-1.0,16.0,3.0,2.0,6.0,3.0,7.0,69.0,-20.0,0.0
-11.0,-27.0,10.0,-13.0,0.0,10.0,5.0,5.0,61.0,-22.0,0.0
-14.0,-31.0,-6.0,-22.0,2.0,21.0,20.0,6.0,54.0,-27.0,0.0
-10.0,-17.0,-5.0,-32.0,0.0,14.0,13.0,4.0,40.0,-22.0,0.0
0.0,-1.0,12.0,-8.0,-3.0,0.0,-10.0,-8.0,24.0,3.0,0.0
10.0,0.0,32.0,-10.0,-6.0,-2.0,-12.0,0.0,28.0,10.0,0.0
4.0,-4.0,40.0,-2.0,-8.0,-2.0,-10.0,6.0,32.0,12.0,0.0
6.0,-10.0,11.0,-16.0,-15.0,-1.0,-11.0,5.0,31.0,17.0,0.0
17.0,-17.0,-1.0,-26.0,-2.0,25.0,3.0,14.0,42.0,1.0,0.0
24.0,-31.0,-15.0,-29.0,7.0,34.0,27.0,16.0,40.0,-8.0,0.0
61.0,-22.0,-25.0,-28.0,3.0,32.0,32.0,5.0,33.0,5.0,0.0
77.0,-1.0,-2.0,-9.0,6.0,25.0,14.0,-5.0,29.0,0.0,0.0
65.0,11.0,1.0,-13.0,7.0,17.0,0.0,-22.0,15.0,-40.0,0.0
43.0,10.0,-16.0,-28.0,-3.0,1.0,-24.0,-36.0,7.0,-76.0,0.0
7.0,-15.0,-21.0,6.0,7.0,-3.0,-19.0,-31.0,10.0,-59.0,0.0
-7.0,-16.0,-32.0,15.0,10.0,1.0,-11.0,-24.0,2.0,-25.0,0.0
-22.0,-12.0,-44.0,9.0,-10.0,-23.0,-24.0,-34.0,-6.0,-14.0,0.0
-78.0,-18.0,-44.0,-2.0,-20.0,-32.0,-17.0,-25.0,-20.0,-16.0,0.0
-96.0,-27.0,-49.0,-2.0,1.0,-28.0,-10.0,1.0,-23.0,11.0,0.0
-75.0,-17.0,-32.0,15.0,7.0,-12.0,-5.0,12.0,-10.0,70.0,0.0
-27.0,-5.0,-27.0,15.0,13.0,-2.0,-10.0,13.0,-1.0,119.0,0.0
6.0,10.0,-26.0,7.0,10.0,-11.0,-10.0,-1.0,-5.0,98.0,0.0
26.0,16.0,-8.0,29.0,10.0,-12.0,-1.0,2.0,10.0,19.0,0.0
28.0,11.0,-7.0,30.0,3.0,-13.0,1.0,9.0,21.0,-12.0,0.0
25.0,7.0,0.0,7.0,6.0,-23.0,-11.0,0.0,10.0,18.0,0.0
17.0,9.0,20.0,-22.0,0.0,-21.0,-10.0,-19.0,-1.0,51.0,0.0
8.0,0.0,7.0,-27.0,-2.0,-19.0,-10.0,-29.0,-11.0,58.0,0.0
17.0,-5.0,-3.0,-14.0,16.0,-25.0,-13.0,-30.0,-15.0,85.0,0.0
14.0,-1.0,12.0,0.0,26.0,-13.0,-20.0,-18.0,-6.0,71.0,0.0
-4.0,10.0,18.0,6.0,25.0,11.0,-13.0,-11.0,-9.0,6.0,0.0
-22.0,15.0,19.0,8.0,48.0,28.0,-3.0,-12.0,-20.0,-90.0,0.0
-13.0,24.0,11.0,11.0,49.0,47.0,8.0,0.0,-27.0,-150.0,0.0
-12.0,21.0,22.0,13.0,32.0,26.0,12.0,0.0,-22.0,-117.0,0.0
-13.0,15.0,32.0,3.0,29.0,-1.0,0.0,-4.0,-20.0,-75.0,0.0
-3.0,22.0,30.0,6.0,34.0,-5.0,-22.0,-3.0,-24.0,-72.0,0.0
4.0,22.0,22.0,11.0,28.0,-4.0,-30.0,-5.0,-33.0,-68.0,0.0
7.0,16.0,18.0,17.0,26.0,-6.0,-17.0,-3.0,-42.0,-60.0,0.0
7.0,3.0,18.0,12.0,24.0,-19.0,-11.0,1.0,-42.0,-45.0,0.0
6.0,-7.0,8.0,-2.0,16.0,-24.0,-12.0,-10.0,-31.0,-37.0,0.0
