channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,true_locs
2.0,-79.0,-32.0,-29.0,-29.0,13.0,-4.0,-10.0,3.0,-13.0,0.0
9.0,-49.0,-23.0,-17.0,-30.0,11.0,-2.0,-17.0,9.0,-5.0,0.0
0.0,-32.0,-17.0,-16.0,-23.0,7.0,-1.0,0.0,26.0,4.0,0.0
-4.0,-24.0,-17.0,-19.0,-12.0,4.0,3.0,11.0,21.0,17.0,0.0
-4.0,-31.0,-9.0,-23.0,-5.0,1.0,5.0,9.0,20.0,2.0,0.0
4.0,-33.0,5.0,-27.0,-6.0,-7.0,3.0,-3.0,16.0,-20.0,0.0
6.0,-29.0,11.0,-31.0,0.0,-14.0,9.0,-5.0,20.0,-22.0,0.0
12.0,-16.0,1.0,-25.0,-8.0,-9.0,3.0,-7.0,21.0,-20.0,0.0
1.0,-20.0,-15.0,6.0,-5.0,-16.0,7.0,-10.0,16.0,-22.0,0.0
-9.0,-30.0,-18.0,21.0,2.0,-13.0,20.0,-14.0,2.0,-35.0,0.0
-8.0,-25.0,-3.0,20.0,6.0,-2.0,29.0,-13.0,-8.0,-41.0,0.0
-9.0,-25.0,15.0,22.0,0.0,-4.0,27.0,-20.0,-6.0,-31.0,0.0
-4.0,-30.0,6.0,19.0,-12.0,-2.0,27.0,-23.0,7.0,-4.0,0.0
-10.0,-12.0,7.0,14.0,-15.0,1.0,17.0,-17.0,15.0,18.0,0.0
-18.0,-10.0,8.0,11.0,-15.0,-7.0,13.0,-14.0,14.0,11.0,0.0
-24.0,-9.0,9.0,12.0,-12.0,-11.0,5.0,-19.0,11.0,-7.0,0.0
-29.0,-3.0,3.0,-10.0,-4.0,-14.0,0.0,0.0,6.0,0.0,0.0
-20.0,5.0,-9.0,-40.0,-1.0,-15.0,3.0,3.0,37.0,19.0,0.0
-3.0,22.0,-6.0,-34.0,-4.0,-14.0,8.0,-1.0,52.0,8.0,0.0
-5.0,22.0,0.0,-22.0,-2.0,-6.0,3.0,3.0,47.0,-12.0,0.0
-2.0,14.0,-9.0,-25.0,-12.0,3.0,10.0,7.0,27.0,-20.0,0.0
4.0,15.0,-10.0,-21.0,-13.0,16.0,9.0,5.0,21.0,-2.0,0.0
5.0,15.0,-6.0,-11.0,-9.0,12.0,8.0,2.0,26.0,10.0,0.0
-4.0,15.0,-6.0,10.0,-1.0,7.0,14.0,-7.0,18.0,11.0,0.0
-14.0,0.0,-4.0,22.0,-7.0,14.0,10.0,-6.0,4.0,0.0,0.0
-24.0,-24.0,-5.0,22.0,3.0,19.0,10.0,-3.0,15.0,-22.0,0.0
-24.0,-22.0,4.0,25.0,14.0,15.0,15.0,-8.0,10.0,-26.0,0.0
-28.0,2.0,1.0,28.0,28.0,20.0,11.0,-6.0,3.0,-30.0,0.0
-31.0,7.0,-1.0,20.0,36.0,14.0,11.0,-7.0,3.0,-28.0,0.0
-20.0,16.0,4.0,20.0,28.0,12.0,18.0,0.0,-2.0,-26.0,0.0
-8.0,26.0,0.0,11.0,19.0,17.0,15.0,2.0,9.0,-22.0,0.0
-6.0,24.0,-8.0,5.0,19.0,17.0,3.0,-9.0,4.0,-8.0,0.0
-4.0,32.0,0.0,0.0,18.0,17.0,19.0,2.0,8.0,-13.0,0.0
1.0,21.0,7.0,-5.0,22.0,23.0,19.0,-1.0,21.0,-19.0,0.0
2.0,9.0,-9.0,-16.0,14.0,-5.0,8.0,-8.0,21.0,18.0,0.0
14.0,3.0,-18.0,-12.0,5.0,-21.0,0.0,-8.0,20.0,53.0,0.0
17.0,1.0,-4.0,-6.0,3.0,-7.0,16.0,-2.0,23.0,51.0,0.0
4.0,5.0,-6.0,-12.0,0.0,-10.0,15.0,-1.0,27.0,34.0,0.0
-11.0,3.0,-13.0,-10.0,1.0,-17.0,22.0,0.0,27.0,11.0,0.0
-16.0,4.0,-21.0,6.0,5.0,-13.0,21.0,2.0,25.0,8.0,0.0
-15.0,2.0,-19.0,12.0,10.0,-14.0,19.0,9.0,11.0,-9.0,0.0
-5.0,2.0,-9.0,17.0,14.0,-10.0,23.0,4.0,-3.0,-32.0,0.0
-5.0,3.0,-10.0,21.0,16.0,-8.0,18.0,-13.0,-1.0,-32.0,0.0
3.0,9.0,-9.0,23.0,12.0,-5.0,17.0,-21.0,9.0,-35.0,0.0
-1.0,16.0,-8.0,15.0,-2.0,-3.0,18.0,-24.0,7.0,-45.0,0.0
2.0,19.0,-12.0,19.0,-4.0,-9.0,12.0,-19.0,0.0,-40.0,0.0
5.0,3.0,-18.0,8.0,-8.0,-23.0,3.0,-21.0,9.0,13.0,0.0
12.0,-8.0,-34.0,-14.0,-23.0,-43.0,-15.0,-22.0,23.0,57.0,0.0
19.0,-4.0,-21.0,-11.0,-14.0,-40.0,-16.0,-17.0,26.0,28.0,0.0
13.0,5.0,-4.0,10.0,0.0,-26.0,-11.0,-1.0,27.0,-1.0,0.0
8.0,15.0,8.0,18.0,19.0,-11.0,4.0,9.0,25.0,-13.0,0.0
1.0,18.0,10.0,18.0,19.0,-4.0,5.0,9.0,16.0,-31.0,0.0
5.0,16.0,12.0,16.0,13.0,-3.0,1.0,8.0,17.0,-14.0,0.0
28.0,9.0,24.0,14.0,8.0,-14.0,-15.0,6.0,21.0,66.0,0.0
31.0,9.0,27.0,16.0,19.0,-20.0,-13.0,15.0,21.0,90.0,0.0
14.0,6.0,31.0,21.0,17.0,-12.0,-2.0,22.0,18.0,49.0,0.0
6.0,8.0,17.0,16.0,18.0,-16.0,1.0,14.0,3.0,11.0,0.0
20.0,6.0,1.0,3.0,7.0,-36.0,-4.0,11.0,0.0,3.0,0.0
20.0,-2.0,-4.0,-6.0,-6.0,-33.0,-5.0,6.0,0.0,-3.0,0.0
15.0,-1.0,3.0,-15.0,-5.0,-23.0,-21.0,2.0,-1.0,-22.0,0.0
26.0,4.0,13.0,-14.0,1.0,-22.0,-27.0,-3.0,-2.0,-17.0,0.0
27.0,6.0,7.0,-1.0,6.0,-16.0,-28.0,-16.0,-10.0,7.0,0.0
48.0,13.0,3.0,6.0,-3.0,-4.0,-21.0,-26.0,-3.0,24.0,0.0
63.0,25.0,-3.0,9.0,1.0,-5.0,-14.0,-18.0,1.0,16.0,0.0
41.0,27.0,-8.0,10.0,20.0,9.0,-1.0,-7.0,-2.0,-1.0,0.0
22.0,34.0,10.0,10.0,15.0,23.0,0.0,0.0,-6.0,-9.0,0.0
15.0,37.0,22.0,18.0,10.0,19.0,0.0,-8.0,-10.0,-17.0,0.0
7.0,28.0,14.0,10.0,11.0,9.0,0.0,4.0,5.0,-24.0,0.0
7.0,16.0,18.0,3.0,11.0,-2.0,2.0,14.0,19.0,-23.0,0.0
10.0,22.0,16.0,12.0,3.0,-10.0,2.0,12.0,21.0,-17.0,0.0
-1.0,14.0,-2.0,2.0,-12.0,0.0,0.0,3.0,19.0,-18.0,0.0
-11.0,4.0,8.0,4.0,-11.0,-4.0,-4.0,-5.0,17.0,-18.0,0.0
-16.0,-4.0,9.0,7.0,-12.0,-24.0,4.0,1.0,19.0,6.0,0.0
-7.0,-4.0,-6.0,5.0,-9.0,-26.0,7.0,1.0,26.0,39.0,0.0
1.0,1.0,-15.0,0.0,-11.0,-22.0,-2.0,0.0,15.0,40.0,0.0
9.0,14.0,-3.0,5.0,-7.0,-10.0,-9.0,3.0,5.0,23.0,0.0
14.0,10.0,3.0,4.0,-5.0,0.0,0.0,4.0,0.0,-2.0,0.0
8.0,9.0,-10.0,-21.0,-7.0,6.0,9.0,9.0,-1.0,-10.0,0.0
14.0,-5.0,-16.0,-39.0,-13.0,1.0,15.0,-4.0,2.0,1.0,0.0
18.0,-9.0,-4.0,-48.0,-20.0,5.0,12.0,-7.0,-2.0,17.0,0.0
3.0,2.0,-1.0,-28.0,-9.0,12.0,14.0,13.0,-15.0,-9.0,0.0
-14.0,17.0,-24.0,-12.0,0.0,20.0,17.0,15.0,-3.0,-23.0,0.0
-10.0,38.0,-25.0,-12.0,-16.0,6.0,16.0,7.0,9.0,3.0,0.0
7.0,120.0,-13.0,-25.0,-25.0,-5.0,-4.0,-6.0,20.0,38.0,0.0
20.0,176.0,-7.0,-27.0,-23.0,-3.0,3.0,3.0,20.0,33.0,0.0
23.0,165.0,3.0,-41.0,-15.0,-11.0,0.0,8.0,6.0,1.0,0.0
21.0,105.0,15.0,-53.0,-11.0,-12.0,-19.0,12.0,7.0,0.0,0.0
9.0,40.0,-1.0,-51.0,-12.0,-14.0,-28.0,17.0,11.0,22.0,0.0
-9.0,-26.0,-21.0,-50.0,-1.0,-17.0,-13.0,18.0,9.0,39.0,0.0
-27.0,-110.0,-33.0,-52.0,22.0,-2.0,-4.0,34.0,6.0,44.0,0.0
-46.0,-178.0,-49.0,-43.0,25.0,14.0,11.0,42.0,10.0,42.0,0.0
-37.0,-133.0,-35.0,-34.0,15.0,11.0,5.0,33.0,6.0,25.0,0.0
-33.0,-69.0,-26.0,-35.0,2.0,-3.0,0.0,9.0,8.0,7.0,0.0
-27.0,-43.0,-23.0,-30.0,-12.0,-15.0,-10.0,-10.0,6.0,4.0,0.0
-14.0,-46.0,-34.0,-11.0,-21.0,-8.0,-13.0,-6.0,11.0,-4.0,0.0
-11.0,-53.0,-46.0,-1.0,-15.0,-13.0,-7.0,-5.0,5.0,-15.0,0.0
-12.0,-54.0,-41.0,-2.0,-8.0,-10.0,1.0,-4.0,0.0,-18.0,0.0
-2.0,-33.0,-14.0,3.0,-12.0,-2.0,-9.0,-12.0,3.0,-10.0,0.0
-9.0,-22.0,3.0,12.0,-7.0,-11.0,-4.0,0.0,-3.0,-13.0,0.0
-20.0,-32.0,-6.0,10.0,2.0,-19.0,-6.0,11.0,-7.0,-5.0,0.0
-18.0,-28.0,-5.0,12.0,0.0,-6.0,-5.0,12.0,1.0,-8.0,1.0
-19.0,-42.0,-21.0,13.0,0.0,-4.0,-8.0,20.0,6.0,-19.0,1.0
-15.0,-29.0,-22.0,14.0,13.0,-3.0,-2.0,21.0,0.0,-23.0,1.0
-7.0,21.0,-16.0,19.0,18.0,1.0,10.0,12.0,1.0,-19.0,1.0
0.0,73.0,-15.0,24.0,9.0,-8.0,11.0,14.0,6.0,-14.0,1.0
7.0,116.0,6.0,31.0,7.0,0.0,0.0,23.0,4.0,-3.0,1.0
18.0,114.0,19.0,31.0,7.0,-4.0,1.0,24.0,15.0,10.0,1.0
