channel0,channel1,channel2,channel3,channel4,channel5,true_locs
2.110105514526367,-1.5192289352416992,2.312293291091919,-2.977969169616699,0.8139835596084595,-2.7632455825805664,0.0
2.1087000370025635,-1.5214495658874512,2.3144478797912598,-2.9751107692718506,0.8211740255355835,-2.7602107524871826,0.0
2.107412099838257,-1.5231962203979492,2.3149566650390625,-2.9714479446411133,0.8288160562515259,-2.7565834522247314,0.0
2.114973545074463,-1.5251295566558838,2.306709051132202,-2.96816349029541,0.8368147611618042,-2.753162145614624,0.0
2.11904239654541,-1.5266931056976318,2.301755905151367,-2.9647791385650635,0.8448951244354248,-2.7498745918273926,0.0
2.1237094402313232,-1.530266284942627,2.2999892234802246,-2.9619264602661133,0.8528445959091187,-2.746957540512085,0.0
2.1183736324310303,-1.5307397842407227,2.304205894470215,-2.959559917449951,0.8606506586074829,-2.744168519973755,0.0
2.104747772216797,-1.532883882522583,2.319401502609253,-2.956483840942383,0.8683834075927734,-2.741046667098999,0.0
2.0957133769989014,-1.5349664688110352,2.3295936584472656,-2.9526124000549316,0.8760738372802734,-2.73809814453125,0.0
2.076627016067505,-1.5369672775268555,2.3494622707366943,-2.949042320251465,0.8839921355247498,-2.7348198890686035,0.0
2.061232566833496,-1.5360031127929688,2.360074758529663,-2.9452321529388428,0.8922339677810669,-2.731804132461548,0.0
2.0578370094299316,-1.537978172302246,2.363861322402954,-2.942091941833496,0.9001635313034058,-2.729243516921997,0.0
2.047306537628174,-1.537027359008789,2.368931770324707,-2.9396097660064697,0.9082974195480347,-2.7265732288360596,0.0
2.04313325881958,-1.5377320051193237,2.3703372478485107,-2.9350342750549316,0.9166291356086731,-2.722595453262329,0.0
2.0439603328704834,-1.5379364490509033,2.3661458492279053,-2.9303340911865234,0.9245008230209351,-2.7188162803649902,0.0
2.051633834838867,-1.5408403873443604,2.3604204654693604,-2.9253621101379395,0.9324948191642761,-2.714672565460205,0.0
2.069958448410034,-1.5423532724380493,2.3408851623535156,-2.9200146198272705,0.9403234124183655,-2.7108798027038574,0.0
2.0921239852905273,-1.5433950424194336,2.3163084983825684,-2.9160854816436768,0.9479725956916809,-2.7076668739318848,0.0
2.1111655235290527,-1.5449812412261963,2.2963614463806152,-2.913404941558838,0.9551416039466858,-2.704775810241699,0.0
2.136873483657837,-1.5458598136901855,2.2687041759490967,-2.909414529800415,0.9612220525741577,-2.7007949352264404,0.0
2.1446430683135986,-1.5505778789520264,2.2662549018859863,-2.905423879623413,0.9669058322906494,-2.6971726417541504,0.0
2.150318145751953,-1.5475678443908691,2.251911163330078,-2.901758909225464,0.9725543260574341,-2.69389271736145,0.0
2.1697511672973633,-1.551828384399414,2.2374000549316406,-2.8997273445129395,0.976962685585022,-2.69126033782959,0.0
2.1832029819488525,-1.5480685234069824,2.2134649753570557,-2.894345760345459,0.9830226898193359,-2.6865198612213135,0.0
2.227585792541504,-1.5476913452148438,2.165147066116333,-2.889509677886963,0.9891656637191772,-2.682403326034546,0.0
2.2744460105895996,-1.5519449710845947,2.1247360706329346,-2.8856780529022217,0.9952577948570251,-2.679311990737915,0.0
2.302844285964966,-1.5516905784606934,2.0943617820739746,-2.884915590286255,0.9994415640830994,-2.6776232719421387,0.0
2.3768389225006104,-1.553285837173462,2.0216927528381348,-2.881028652191162,1.003002643585205,-2.673466682434082,0.0
2.4043641090393066,-1.5514240264892578,1.9898912906646729,-2.8753774166107178,1.0074313879013062,-2.6687397956848145,0.0
2.4529855251312256,-1.5518534183502197,1.941048502922058,-2.8679511547088623,1.0131614208221436,-2.6633224487304688,0.0
2.513726234436035,-1.5526572465896606,1.8802281618118286,-2.8631482124328613,1.0196661949157715,-2.658409595489502,0.0
2.591038703918457,-1.5525002479553223,1.80076265335083,-2.86016845703125,1.0255072116851807,-2.6536054611206055,0.0
2.6855735778808594,-1.5591233968734741,1.715829849243164,-2.8567209243774414,1.0310074090957642,-2.6493237018585205,0.0
2.7709476947784424,-1.557459831237793,1.6263563632965088,-2.8544321060180664,1.0342766046524048,-2.6457271575927734,0.0
2.88545298576355,-1.5538816452026367,1.5044500827789307,-2.848989725112915,1.037191390991211,-2.6413493156433105,0.0
3.008934497833252,-1.5545649528503418,1.3818453550338745,-2.8436787128448486,1.0409237146377563,-2.6374118328094482,0.0
-3.094027519226074,-1.5541874170303345,1.2005336284637451,-2.839494466781616,1.045717716217041,-2.633888006210327,0.0
-2.898777484893799,-1.552110195159912,1.0028642416000366,-2.837185859680176,1.0499815940856934,-2.630082130432129,0.0
-2.7322709560394287,-1.5490057468414307,0.8343511819839478,-2.832151174545288,1.054126501083374,-2.624558210372925,0.0
-2.5984394550323486,-1.5489647388458252,0.7006921768188477,-2.826508045196533,1.0575556755065918,-2.6202197074890137,0.0
-2.5206522941589355,-1.5452039241790771,0.6219891309738159,-2.822699546813965,1.0605767965316772,-2.6180427074432373,0.0
-2.4594266414642334,-1.54557466506958,0.5583747029304504,-2.8178231716156006,1.0646138191223145,-2.6149942874908447,0.0
-2.426353931427002,-1.5419061183929443,0.5210691690444946,-2.814910888671875,1.0684525966644287,-2.6123359203338623,0.0
-2.4337711334228516,-1.5437190532684326,0.5211588740348816,-2.810858964920044,1.0729690790176392,-2.6081535816192627,0.0
-2.44832706451416,-1.5397651195526123,0.528852641582489,-2.8061394691467285,1.0778594017028809,-2.603079080581665,0.0
-2.455592393875122,-1.5355333089828491,0.5295100212097168,-2.8019745349884033,1.0825245380401611,-2.598690986633301,0.0
-2.4648725986480713,-1.534833550453186,0.5326533317565918,-2.7976670265197754,1.0861948728561401,-2.5942907333374023,0.0
-2.472926139831543,-1.5327597856521606,0.5362405776977539,-2.795012950897217,1.089714765548706,-2.591984987258911,0.0
-2.478379964828491,-1.5327332019805908,0.5383486151695251,-2.790661096572876,1.093702793121338,-2.5887043476104736,0.0
-2.487595319747925,-1.530761957168579,0.5444369912147522,-2.785801887512207,1.0983092784881592,-2.5849599838256836,0.0
-2.5028586387634277,-1.5294592380523682,0.5564024448394775,-2.7839372158050537,1.102447271347046,-2.581395387649536,0.0
-2.504814624786377,-1.524477481842041,0.5555293560028076,-2.7810893058776855,1.1056774854660034,-2.5771117210388184,0.0
-2.50685715675354,-1.5228841304779053,0.5553204417228699,-2.7771120071411133,1.1080971956253052,-2.5735580921173096,0.0
-2.507425546646118,-1.5200965404510498,0.5544126033782959,-2.774195432662964,1.1110951900482178,-2.572169303894043,0.0
-2.5140724182128906,-1.5186928510665894,0.5597280859947205,-2.769357681274414,1.1145718097686768,-2.5691792964935303,0.0
-2.5215353965759277,-1.5141565799713135,0.56654292345047,-2.7673940658569336,1.1182984113693237,-2.5666732788085938,0.0
-2.527249813079834,-1.5130646228790283,0.5717355608940125,-2.768975019454956,1.1199040412902832,-2.5652852058410645,0.0
-2.530641794204712,-1.5093388557434082,0.5746336579322815,-2.7676875591278076,1.1205706596374512,-2.5626626014709473,0.0
-2.5359740257263184,-1.5063949823379517,0.5788805484771729,-2.7618043422698975,1.1230454444885254,-2.5593886375427246,0.0
-2.5441536903381348,-1.5036561489105225,0.5855255126953125,-2.7589778900146484,1.1260886192321777,-2.5582597255706787,0.0
-2.5449671745300293,-1.500923752784729,0.5849512219429016,-2.7588295936584473,1.1273858547210693,-2.5573885440826416,0.0
-2.543739080429077,-1.4986231327056885,0.5819041132926941,-2.757418394088745,1.1286368370056152,-2.555504083633423,0.0
-2.5409579277038574,-1.4976388216018677,0.5766215324401855,-2.7568347454071045,1.1289087533950806,-2.554950714111328,0.0
-2.5330913066864014,-1.4953527450561523,0.5631606578826904,-2.7583305835723877,1.1280114650726318,-2.5569350719451904,0.0
-2.5285353660583496,-1.4954509735107422,0.5542432069778442,-2.7604730129241943,1.1265652179718018,-2.5594239234924316,0.0
-2.530378818511963,-1.4957643747329712,0.550768256187439,-2.762544870376587,1.1244151592254639,-2.5618937015533447,0.0
-2.533959150314331,-1.4943487644195557,0.548579752445221,-2.766218900680542,1.1213009357452393,-2.565260410308838,0.0
-2.5373387336730957,-1.4941251277923584,0.5457661151885986,-2.7684168815612793,1.1188825368881226,-2.5678279399871826,0.0
-2.540466070175171,-1.493391752243042,0.5429574847221375,-2.7702531814575195,1.116438388824463,-2.570369243621826,0.0
-2.5435521602630615,-1.4925689697265625,0.540716290473938,-2.772458553314209,1.114227056503296,-2.5721020698547363,0.0
-2.545111894607544,-1.4921848773956299,0.5382468700408936,-2.7744128704071045,1.1113688945770264,-2.572983503341675,0.0
-2.5396087169647217,-1.4911623001098633,0.5307557582855225,-2.7746353149414062,1.1085538864135742,-2.572774648666382,0.0
-2.5383262634277344,-1.4907863140106201,0.5296128392219543,-2.775918483734131,1.1050913333892822,-2.573023796081543,0.0
-2.5302469730377197,-1.4915242195129395,0.5231930017471313,-2.776841640472412,1.1015747785568237,-2.572850465774536,0.0
-2.5243632793426514,-1.49139404296875,0.5201981067657471,-2.7786011695861816,1.0980342626571655,-2.5722250938415527,0.0
-2.51623272895813,-1.490546464920044,0.5154244899749756,-2.781024932861328,1.0939480066299438,-2.5721352100372314,0.0
-2.511969804763794,-1.491696834564209,0.5145843029022217,-2.7827398777008057,1.0893906354904175,-2.5718419551849365,0.0
-2.508108615875244,-1.492821216583252,0.5143067240715027,-2.784346103668213,1.0854003429412842,-2.5723018646240234,0.0
-2.5055277347564697,-1.4947376251220703,0.515315592288971,-2.784653663635254,1.0813177824020386,-2.5724616050720215,0.0
-2.504014015197754,-1.495728611946106,0.5171933770179749,-2.786068916320801,1.0776054859161377,-2.5739800930023193,0.0
-2.508356809616089,-1.4974839687347412,0.5239699482917786,-2.78832745552063,1.0739978551864624,-2.5755996704101562,0.0
-2.513392686843872,-1.498595952987671,0.5304723978042603,-2.7887444496154785,1.0712882280349731,-2.575763702392578,0.0
